"","210001","210002","210003","210004","210005","210006","210008","210009","210010","210011","210012","210013","210015","210016","210017","210018","210019","210022","210023","210024","210027","210028","210029","210030","210032","210033","210034","210035","210037","210038","210039","210040","210043","210044","210045","210048","210049","210051","210055","210056","210057","210058","210060","210061","210062","210063","210064","210065","213028","213029","213300"
"20601",0,9,4,10,0,0,1,4,0,0,0,0,1,1,0,0,0,2,2,1,0,13,1,0,0,0,0,200,0,1,5,0,0,0,0,0,0,6,0,0,1,0,7,0,98,0,0,0,0,1,0
"20602",0,9,8,13,0,0,0,7,0,0,2,0,0,3,0,0,0,3,3,0,0,6,4,0,0,0,0,260,0,1,8,0,0,0,0,0,0,1,0,0,0,0,3,1,86,1,0,0,0,0,0
"20603",0,13,7,8,0,0,0,7,0,1,1,0,0,2,0,0,0,2,8,1,0,5,2,0,0,0,1,172,0,2,7,0,0,0,0,0,0,2,0,0,0,0,11,0,72,0,0,0,0,0,0
"20606",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20607",0,2,3,6,0,0,1,3,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,2,16,0,1,1,0,0,0,0,0,0,4,0,0,0,0,30,0,30,0,0,0,0,0,0
"20608",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"20609",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"20611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"20612",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"20613",0,4,6,13,0,0,0,6,0,0,2,0,0,0,0,1,0,0,7,0,0,3,1,0,0,0,0,37,0,0,5,0,2,1,0,0,0,4,3,0,2,0,5,0,94,0,0,0,0,0,0
"20615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20616",0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,20,0,0,0,0,0,0
"20617",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"20618",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"20619",0,2,3,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,134,0,0,0,0,1,5,0,0,17,1,0,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0
"20620",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
