"","210001","210002","210003","210004","210005","210006","210008","210009","210010","210011","210012","210013","210015","210016","210017","210018","210019","210022","210023","210024","210027","210028","210029","210030","210032","210033","210034","210035","210037","210038","210039","210040","210043","210044","210045","210048","210049","210051","210055","210056","210057","210058","210060","210061","210062","210063","210064","210065","213028","213029","213300"
"20601",0,7,8,11,1,0,2,11,0,0,4,0,0,0,0,0,0,3,10,0,0,14,3,0,0,0,0,150,0,0,5,0,0,0,0,0,0,3,0,0,2,0,4,0,82,1,0,2,0,0,0
"20602",0,7,7,12,0,0,0,8,0,0,0,0,1,1,0,3,0,3,4,0,0,13,2,0,1,0,0,173,1,0,4,0,2,0,0,1,0,4,1,0,3,0,4,1,70,0,0,0,0,0,0
"20603",0,5,7,15,0,0,2,11,0,0,2,0,0,1,0,0,1,3,11,1,0,7,4,0,0,0,0,158,0,1,3,0,0,0,0,0,0,2,3,0,0,0,8,0,66,0,0,0,0,0,0
"20606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20607",0,0,5,4,0,0,1,3,0,0,1,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,1,20,0,0,0,0,1,0,0,0,0,1,0,0,1,0,32,0,28,0,0,0,0,0,0
"20608",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"20609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20611",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"20612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20613",0,2,5,16,0,0,1,5,0,0,0,0,1,0,0,0,1,2,10,0,0,4,1,0,0,0,0,31,0,0,4,0,1,0,0,0,0,2,0,0,1,0,2,0,86,0,0,0,0,0,0
"20615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20616",0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,40,0,0,1,0,0,0,0,1,0,0,1,0,1,0,8,0,13,0,0,0,0,0,0
"20617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"20618",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"20619",0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,0,0,145,1,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
"20620",0,2,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20621",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"20622",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,32,2,0,0,0,1,21,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"20623",0,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,25,0,0,0,0,0,0
"20624",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"20626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20632",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"20634",0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,2,0,0,105,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"20636",0,3,2,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,2,0,0,112,0,0,0,0,0,5,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0
"20637",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,34,0,2,18,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,0,0,0,0
"20639",0,4,3,3,0,0,1,9,0,0,0,0,0,4,0,0,0,0,43,1,0,0,1,0,0,1,2,1,0,0,122,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"20640",0,1,3,2,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,85,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,0,27,0,0,0,0,0,0
"20645",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
