"","210001","210002","210003","210004","210005","210006","210008","210009","210010","210011","210012","210013","210015","210016","210017","210018","210019","210022","210023","210024","210027","210028","210029","210030","210032","210033","210034","210035","210037","210038","210039","210040","210043","210044","210045","210048","210049","210051","210055","210056","210057","210058","210060","210061","210062","210063","210064","210065","213028","213029","213300"
"20601",0,3,8,13,0,0,1,10,0,1,1,0,0,2,0,0,1,5,6,1,0,16,1,0,0,0,1,121,0,0,6,0,0,0,0,1,0,2,0,0,0,0,4,0,109,0,0,1,0,0,0
"20602",0,9,10,6,0,1,2,12,0,0,1,0,0,1,0,0,0,4,3,0,0,10,1,0,0,0,0,201,0,0,8,0,1,1,0,1,0,4,0,1,0,0,4,0,81,0,0,0,0,1,0
"20603",0,5,3,5,0,0,0,15,0,1,1,0,0,1,0,0,0,2,4,0,0,7,2,0,0,0,0,131,0,0,6,0,0,1,0,0,0,2,0,0,0,0,4,0,70,0,0,1,0,0,0
"20606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"20607",0,5,5,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,23,0,0,0,0,1,0,0,2,0,2,1,0,0,1,22,1,38,0,0,0,0,1,0
"20608",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0
"20609",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"20611",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"20612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"20613",0,0,9,13,0,0,1,5,0,0,0,0,0,1,0,2,0,0,7,0,0,7,2,0,0,0,0,28,0,0,7,0,1,0,0,1,0,6,0,1,0,0,4,0,103,0,0,1,0,1,0
"20615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20616",0,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,42,0,0,2,0,1,0,0,0,0,0,1,0,1,1,16,0,22,0,0,0,0,0,0
"20617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"20618",0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"20619",0,3,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,5,1,0,144,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
