  Day,Susceptible_DC,Incubating_DC,Infected_DC,Colonized_DC,Recovered_DC,Dead_DC,Hospitalized_DC,NewAdmissions_DC,EDVisits_DC,ICU_DC,Tests_DC,Quarantined_DC,numHousholdQuarantined_DC,InfectiousEventsPrevented_DC,confirmedcases_DC,Susceptible_VA,Incubating_VA,Infected_VA,Colonized_VA,Recovered_VA,Dead_VA,Hospitalized_VA,NewAdmissions_VA,EDVisits_VA,ICU_VA,Tests_VA,Quarantined_VA,numHousholdQuarantined_VA,InfectiousEventsPrevented_VA,confirmedcases_VA,Susceptible_MD,Incubating_MD,Infected_MD,Colonized_MD,Recovered_MD,Dead_MD,Hospitalized_MD,NewAdmissions_MD,EDVisits_MD,ICU_MD,Tests_MD,Quarantined_MD,numHousholdQuarantined_MD,InfectiousEventsPrevented_MD,confirmedcases_MD,Susceptible,Incubating,Infected,Colonized,Recovered, Dead,Hospitalized,NewAdmissions,EDVisits,  ICU,Tests,Quarantined,numHousholdQuarantined,InfectiousEventsPrevented,confirmedcases
   24,686720,  324,   73,  302,  167,    0,    5,    0,    0,    4,    5,    0,    0,    0,    3,2509747,  764,  123,  706,  417,    0,   10,    1,    2,    4,   12,    0,    0,    0,    6,6112110, 1575,  250, 1467,  799,    1,   20,    6,    7,    8,   35,    0,    0,    0,   16,9308577, 2663,  446, 2475, 1383,    1,   35,    7,    9,   16,   52,    0,    0,    0,   25
   25,686533,  371,   83,  380,  219,    0,    8,    3,    0,    6,    8,    0,    0,    0,    6,2509239,  948,  151,  891,  528,    0,   13,    3,    2,    6,   17,    0,    0,    0,    9,6111092, 1911,  311, 1821, 1065,    2,   24,    5,    6,   10,   46,    0,    0,    0,   21,9306864, 3230,  545, 3092, 1812,    2,   45,   11,    8,   22,   71,    0,    0,    0,   36
   26,686287,  467,   99,  466,  267,    0,    9,    1,    2,    6,   11,    0,    0,    0,    7,2508649, 1151,  175, 1113,  669,    0,   16,    4,    6,    7,   27,    0,    0,    0,   13,6109820, 2363,  407, 2273, 1336,    3,   25,    3,    7,   11,   56,    0,    0,    0,   24,9304756, 3981,  681, 3852, 2272,    3,   50,    8,   15,   24,   94,    0,    0,    0,   44
   27,686003,  551,  122,  571,  339,    0,   15,    6,    2,    7,   19,    0,    0,    0,   13,2507919, 1390,  218, 1388,  842,    0,   21,    7,    5,   11,   39,    0,    0,    0,   20,6108378, 2767,  510, 2838, 1706,    3,   32,    7,   13,   12,   76,    0,    0,    0,   31,9302300, 4708,  850, 4797, 2887,    3,   68,   20,   20,   30,  134,    0,    0,    0,   64
   28,685612,  700,  156,  668,  450,    0,   19,    4,    6,    7,   29,    0,    0,    0,   17,2507045, 1676,  286, 1697, 1053,    0,   23,    3,    6,   11,   48,    0,    0,    0,   23,6106629, 3309,  637, 3463, 2160,    4,   39,   11,   13,   14,  100,    0,    0,    0,   42,9299286, 5685, 1079, 5828, 3663,    4,   81,   18,   25,   32,  177,    0,    0,    0,   82
   29,685236,  778,  179,  820,  573,    0,   22,    4,    1,    6,   34,    0,    0,    0,   21,2506139, 1828,  362, 2104, 1324,    0,   27,    5,    8,   12,   61,    0,    0,    0,   28,6104730, 3783,  779, 4188, 2718,    4,   45,    7,   13,   18,  120,    0,    0,    0,   49,9296105, 6389, 1320, 7112, 4615,    4,   94,   16,   22,   36,  215,    0,    0,    0,   98
   30,684810,  848,  225,  988,  714,    1,   29,    8,    6,    9,   48,    0,    0,    0,   29,2505076, 2095,  444, 2476, 1665,    1,   39,   13,    9,   21,   83,    0,    0,    0,   41,6102668, 4216,  943, 4954, 3417,    4,   58,   14,   15,   23,  149,    0,    0,    0,   63,9292554, 7159, 1612, 8418, 5796,    6,  126,   35,   30,   53,  280,    0,    0,    0,  133
   31,684330,  959,  259, 1167,  870,    1,   38,    9,    5,   11,   62,    0,    0,    0,   38,2503861, 2398,  550, 2852, 2094,    2,   45,    8,    8,   24,   99,    0,    0,    0,   49,6100261, 4818, 1136, 5745, 4238,    4,   85,   29,   29,   34,  207,    0,    0,    0,   92,9288452, 8175, 1945, 9764, 7202,    7,  168,   46,   42,   69,  368,    0,    0,    0,  179
   32,683760, 1124,  306, 1332, 1062,    2,   43,    6,    2,   12,   70,    0,    0,    0,   44,2502631, 2592,  664, 3304, 2564,    2,   55,   10,   11,   28,  120,    0,    0,    0,   59,6097528, 5490, 1352, 6601, 5225,    6,  121,   39,   29,   48,  275,    0,    0,    0,  131,9283919, 9206, 2322,11237, 8851,   10,  219,   55,   42,   88,  465,    0,    0,    0,  234
   33,683157, 1251,  350, 1524, 1300,    4,   48,    7,    4,   15,   81,    0,    0,    0,   51,2501247, 2841,  773, 3725, 3169,    2,   71,   17,   12,   35,  149,    0,    0,    0,   76,6094622, 5974, 1626, 7574, 6400,    6,  154,   38,   29,   64,  342,    0,    0,    0,  169,9279026,10066, 2749,12823,10869,   12,  273,   62,   45,  114,  572,    0,    0,    0,  296
   34,682522, 1339,  400, 1763, 1556,    6,   56,   11,    6,   20,   98,    0,    0,    0,   62,2499711, 3176,  889, 4167, 3808,    6,   86,   21,   23,   42,  193,    0,    0,    0,   97,6091468, 6473, 1896, 8596, 7761,    8,  189,   42,   36,   76,  420,    0,    0,    0,  211,9273701,10988, 3185,14526,13125,   20,  331,   74,   65,  138,  711,    0,    0,    0,  370
   35,681850, 1410,  467, 1947, 1902,   10,   56,    9,   15,   24,  122,    0,    0,    0,   71,2498154, 3374, 1014, 4636, 4572,    7,  114,   32,   21,   52,  246,    0,    0,    0,  129,6088010, 7119, 2200, 9566, 9296,   11,  230,   47,   61,   94,  528,    0,    0,    0,  258,9268014,11903, 3681,16149,15770,   28,  400,   88,   97,  170,  896,    0,    0,    0,  458
   36,681180, 1465,  546, 2114, 2271,   10,   71,   18,   14,   31,  154,    0,    0,    0,   89,2496466, 3586, 1166, 5107, 5422,   10,  127,   17,   27,   58,  290,    0,    0,    0,  146,6084400, 7590, 2486,10682,11031,   13,  298,   73,   59,  114,  660,    0,    0,    0,  331,9262046,12641, 4198,17903,18724,   33,  496,  108,  100,  203, 1104,    0,    0,    0,  566
   37,680434, 1564,  618, 2315, 2642,   13,   80,   12,   11,   35,  177,    0,    0,    0,  101,2494690, 3802, 1308, 5560, 6384,   13,  171,   51,   37,   79,  378,    0,    0,    0,  197,6080774, 7857, 2819,11756,12977,   19,  352,   71,   75,  140,  806,    0,    0,    0,  402,9255898,13223, 4745,19631,22003,   45,  603,  134,  123,  254, 1361,    0,    0,    0,  700
   38,679659, 1660,  688, 2461, 3101,   17,   87,   16,   13,   44,  206,    0,    0,    0,  117,2492890, 3922, 1438, 6076, 7416,   15,  198,   33,   29,   86,  440,    0,    0,    0,  230,6076978, 8202, 3170,12606,15223,   23,  416,   76,   67,  172,  949,    0,    0,    0,  478,9249527,13784, 5296,21143,25740,   55,  701,  125,  109,  302, 1595,    0,    0,    0,  825
   39,678930, 1642,  778, 2626, 3592,   18,  107,   22,   13,   46,  241,    0,    0,    0,  139,2491102, 3962, 1610, 6482, 8585,   16,  251,   56,   33,  101,  529,    0,    0,    0,  286,6073099, 8312, 3492,13535,17730,   34,  484,   92,   86,  205, 1127,    0,    0,    0,  570,9243131,13916, 5880,22643,29907,   68,  842,  170,  132,  352, 1897,    0,    0,    0,  995
   40,678232, 1601,  868, 2785, 4079,   21,  125,   25,   23,   51,  289,    0,    0,    0,  164,2489377, 3937, 1755, 6860, 9810,   18,  289,   45,   36,  121,  610,    0,    0,    0,  331,6069305, 8390, 3827,14258,20376,   46,  560,  103,   90,  233, 1320,    0,    0,    0,  673,9236914,13928, 6450,23903,34265,   85,  974,  173,  149,  405, 2219,    0,    0,    0, 1168
   41,677550, 1587,  949, 2844, 4634,   22,  146,   27,   27,   59,  343,    0,    0,    0,  191,2487751, 3796, 1890, 7095,11203,   22,  325,   52,   47,  137,  709,    0,    0,    0,  383,6065507, 8493, 4111,14769,23265,   57,  657,  128,  110,  277, 1558,    0,    0,    0,  801,9230808,13876, 6950,24708,39102,  101, 1128,  207,  184,  473, 2610,    0,    0,    0, 1375
   42,676914, 1505, 1012, 2921, 5209,   25,  181,   41,   22,   70,  406,    0,    0,    0,  232,2486128, 3705, 2024, 7184,12689,   27,  360,   51,   46,  148,  806,    0,    0,    0,  434,6061934, 8269, 4379,15240,26311,   69,  754,  137,  113,  321, 1808,    0,    0,    0,  938,9224976,13479, 7415,25345,44209,  121, 1295,  229,  181,  539, 3020,    0,    0,    0, 1604
   43,676301, 1447, 1069, 2894, 5848,   27,  210,   34,   27,   76,  467,    0,    0,    0,  266,2484517, 3671, 2115, 7282,14139,   33,  427,   89,   58,  172,  953,    0,    0,    0,  523,6058477, 7995, 4680,15514,29459,   77,  860,  139,  126,  357, 2073,    0,    0,    0, 1077,9219295,13113, 7864,25690,49446,  137, 1497,  262,  211,  605, 3493,    0,    0,    0, 1866
   44,675729, 1391, 1084, 2853, 6498,   31,  240,   42,   23,   94,  532,    0,    0,    0,  308,2483047, 3554, 2161, 7227,15728,   40,  467,   66,   59,  189, 1078,    0,    0,    0,  589,6055182, 7745, 4863,15557,32758,   97,  974,  163,  143,  413, 2379,    0,    0,    0, 1240,9213958,12690, 8108,25637,54984,  168, 1681,  271,  225,  696, 3989,    0,    0,    0, 2137
   45,675171, 1319, 1124, 2782, 7152,   38,  268,   41,   28,  109,  601,    0,    0,    0,  349,2481693, 3274, 2198, 7213,17328,   51,  498,   62,   70,  205, 1210,    0,    0,    0,  651,6052035, 7422, 5028,15312,36278,  127, 1063,  158,  115,  467, 2652,    0,    0,    0, 1398,9208899,12015, 8350,25307,60758,  216, 1829,  261,  213,  781, 4463,    0,    0,    0, 2398
   46,674678, 1230, 1154, 2663, 7816,   45,  288,   35,   33,  119,  669,    0,    0,    0,  384,2480352, 3174, 2234, 6967,18960,   70,  518,   59,   68,  218, 1337,    0,    0,    0,  710,6049096, 7140, 5170,14918,39728,  150, 1165,  154,  132,  492, 2938,    0,    0,    0, 1552,9204126,11544, 8558,24548,66504,  265, 1971,  248,  233,  829, 4944,    0,    0,    0, 2646
   47,674200, 1165, 1146, 2620, 8406,   49,  319,   49,   33,  136,  894,    0,    0,    0,  441,2479112, 3014, 2275, 6719,20558,   79,  566,   74,   73,  235, 1869,    0,    0,    2,  824,6046403, 6560, 5305,14648,43117,  169, 1255,  161,  146,  519, 4208,    0,    0,    6, 1809,9199715,10739, 8726,23987,72081,  297, 2140,  284,  252,  890, 6971,    0,    0,    8, 3074
   48,673762, 1061, 1149, 2570, 8986,   58,  332,   35,   49,  137, 1118,    0,    0,    2,  493,2477903, 2884, 2296, 6428,22155,   91,  603,   69,   72,  247, 2379,    0,    0,   13,  936,6043645, 6351, 5378,14135,46489,  204, 1346,  190,  213,  558, 5552,    0,    0,   36, 2108,9195310,10296, 8823,23133,77630,  353, 2281,  294,  334,  942, 9049,    0,    0,   51, 3537
   49,673296, 1033, 1155, 2430, 9604,   68,  358,   51,   40,  142, 1340,    0,    0,    6,  556,2476817, 2722, 2278, 6141,23694,  105,  619,   61,   82,  255, 2877,    0,    0,   20, 1048,6041029, 6154, 5366,13534,49875,  244, 1442,  201,  220,  599, 6868,    0,    0,   62, 2410,9191142, 9909, 8799,22105,83173,  417, 2419,  313,  342,  996,11085,    0,    0,   88, 4014
   50,672874,  969, 1144, 2335,10186,   78,  359,   34,   38,  145, 1539,    0,    0,   15,  609,2475749, 2533, 2215, 6033,25104,  123,  644,   87,   88,  270, 3402,    0,    0,   22, 1176,6038378, 6117, 5369,12990,53068,  280, 1531,  171,  205,  619, 8110,    0,    0,   96, 2663,9187001, 9619, 8728,21358,88358,  481, 2534,  292,  331, 1034,13051,    0,    0,  133, 4448
   51,672483,  953, 1132, 2176,10755,   87,  354,   27,   52,  139, 1735,    0,    0,   21,  650,2474693, 2479, 2175, 5633,26642,  135,  657,   62,  111,  276, 3906,    0,    1,   35, 1272,6035890, 5855, 5308,12685,56144,  320, 1605,  193,  200,  657, 9348,    0,    0,  120, 2959,9183066, 9287, 8615,20494,93541,  542, 2616,  282,  363, 1072,14989,    0,    1,  176, 4881
   52,672082,  931, 1099, 2073,11308,   93,  366,   37,   48,  143, 1935,    0,    0,   23,  699,2473629, 2480, 2126, 5351,28012,  159,  671,   70,   87,  276, 4377,    0,    1,   40, 1379,6033329, 5782, 5271,12231,59222,  367, 1654,  174,  239,  678,10593,    0,    0,  130, 3234,9179040, 9193, 8496,19655,98542,  619, 2691,  281,  374, 1097,16905,    0,    1,  193, 5312
   53,671704,  920, 1060, 1980,11817,  105,  382,   43,   48,  154, 2137,    0,    0,   32,  754,2472574, 2416, 2041, 5226,29320,  180,  691,   65,   92,  275, 4847,    0,    1,   48, 1486,6030868, 5665, 5232,11815,62206,  416, 1688,  164,  239,  700,11810,    0,    1,  156, 3481,9175146, 9001, 8333,19021,103343,  701, 2761,  272,  379, 1129,18794,    0,    2,  236, 5721
   54,671311,  887, 1010, 1946,12315,  117,  368,   25,   40,  151, 2309,    0,    0,   34,  788,2471431, 2457, 2014, 5129,30526,  200,  700,   72,   92,  270, 5318,    0,    1,   54, 1594,6028373, 5568, 5099,11642,65060,  460, 1716,  159,  274,  719,13051,    0,    1,  183, 3744,9171115, 8912, 8123,18717,107901,  777, 2784,  256,  406, 1140,20678,    0,    2,  271, 6126
   55,670948,  844,  986, 1872,12807,  129,  353,   24,   32,  143, 2469,    0,    0,   35,  821,2470349, 2463, 1966, 4973,31781,  225,  695,   57,   97,  264, 5770,    0,    1,   64, 1696,6025840, 5699, 4975,11313,67874,  501, 1717,  139,  229,  717,14203,    0,    1,  205, 3980,9167137, 9006, 7927,18158,112462,  855, 2765,  220,  358, 1124,22442,    0,    2,  304, 6497
   56,670564,  831,  940, 1829,13282,  140,  349,   30,   37,  146, 2637,    0,    0,   37,  863,2469228, 2509, 1909, 4878,32980,  253,  707,   75,  102,  263, 6243,    0,    1,   79, 1803,6023360, 5673, 4822,11118,70661,  568, 1674,  142,  212,  717,15325,    0,    1,  225, 4207,9163152, 9013, 7671,17825,116923,  961, 2730,  247,  351, 1126,24205,    0,    2,  341, 6873
   57,670174,  849,  925, 1766,13717,  155,  349,   26,   50,  141, 2812,    0,    0,   37,  905,2468128, 2483, 1875, 4837,34162,  272,  709,   60,   97,  269, 6694,    0,    1,   86, 1904,6020884, 5614, 4702,11084,73297,  621, 1667,  135,  239,  714,16470,    0,    1,  243, 4422,9159186, 8946, 7502,17687,121176, 1048, 2725,  221,  386, 1124,25976,    0,    2,  366, 7231
   58,669750,  897,  869, 1779,14118,  173,  340,   33,   33,  138, 2976,    0,    1,   40,  947,2467011, 2478, 1858, 4850,35268,  292,  690,   45,  100,  262, 7131,    0,    1,   94, 1984,6018369, 5667, 4594,11037,75858,  677, 1644,  130,  242,  697,17613,    0,    1,  253, 4643,9155130, 9042, 7321,17666,125244, 1142, 2674,  208,  375, 1097,27720,    0,    3,  387, 7574
   59,669360,  877,  816, 1793,14553,  187,  340,   27,   50,  135, 3154,    0,    1,   44,  986,2465883, 2504, 1789, 4884,36375,  322,  658,   42,   91,  243, 7562,    0,    1,   99, 2057,6015706, 5845, 4483,10993,78449,  726, 1627,  128,  219,  689,18724,    0,    2,  269, 4850,9150949, 9226, 7088,17670,129377, 1235, 2625,  197,  360, 1067,29440,    0,    4,  412, 7893
   60,668999,  856,  793, 1717,15020,  201,  332,   27,   34,  126, 3311,    0,    1,   44, 1026,2464752, 2536, 1771, 4818,37534,  346,  640,   53,   83,  242, 7991,    0,    1,  110, 2138,6013120, 5778, 4413,11053,81051,  787, 1580,  115,  232,  678,19834,    0,    3,  277, 5057,9146871, 9170, 6977,17588,133605, 1334, 2552,  195,  349, 1046,31136,    0,    5,  431, 8221
   61,668602,  873,  785, 1678,15437,  211,  322,   17,   33,  120, 3454,    0,    1,   44, 1055,2463529, 2653, 1734, 4823,38647,  371,  617,   49,  101,  224, 8434,    0,    1,  111, 2224,6010435, 5947, 4346,10989,83647,  838, 1575,  141,  195,  667,20926,    0,    4,  295, 5273,9142566, 9473, 6865,17490,137731, 1420, 2514,  207,  329, 1011,32814,    0,    6,  450, 8552
   62,668210,  882,  751, 1676,15840,  227,  298,   27,   34,  113, 3608,    0,    1,   44, 1090,2462340, 2660, 1702, 4899,39758,  398,  600,   47,   97,  223, 8880,    0,    1,  115, 2306,6007830, 5943, 4300,11047,86190,  892, 1553,  123,  195,  646,22008,    0,    6,  304, 5481,9138380, 9485, 6753,17622,141788, 1517, 2451,  197,  326,  982,34496,    0,    8,  463, 8877
   63,667820,  876,  751, 1672,16230,  237,  290,   21,   38,  112, 3761,    0,    1,   48, 1123,2461132, 2700, 1677, 4900,40928,  420,  566,   36,   90,  213, 9303,    0,    1,  120, 2371,6005099, 6080, 4264,11038,88774,  947, 1513,  113,  222,  625,23104,    0,    7,  318, 5672,9134051, 9656, 6692,17610,145932, 1604, 2369,  170,  350,  950,36168,    0,    9,  486, 9166
   64,667430,  872,  730, 1704,16604,  246,  280,   15,   32,  102, 3903,    0,    1,   54, 1149,2459959, 2666, 1683, 5011,42006,  432,  560,   54,   97,  215, 9753,    0,    1,  125, 2460,6002313, 6183, 4191,11203,91297, 1015, 1469,  117,  207,  591,24207,    0,    8,  327, 5876,9129702, 9721, 6604,17918,149907, 1693, 2309,  186,  336,  908,37863,    0,   10,  506, 9485
   65,667019,  922,  708, 1662,17018,  257,  279,   27,   36,   96, 4060,    0,    1,   57, 1184,2458620, 2850, 1667, 5064,43105,  451,  543,   42,   98,  219,10195,    0,    1,  128, 2535,5999503, 6254, 4146,11410,93821, 1068, 1453,  127,  234,  577,25362,    0,    9,  340, 6095,9125142,10026, 6521,18136,153944, 1776, 2275,  196,  368,  892,39617,    0,   11,  525, 9814
   66,666605,  930,  683, 1660,17436,  272,  265,   21,   39,   92, 4211,    0,    1,   62, 1217,2457314, 2888, 1674, 5185,44227,  469,  531,   41,   87,  199,10633,    0,    2,  141, 2604,5996523, 6539, 4124,11495,96388, 1133, 1416,  113,  220,  553,26480,    0,    9,  358, 6296,9120442,10357, 6481,18340,158051, 1874, 2212,  175,  346,  844,41324,    0,   12,  561,10117
