  Day,Susceptible_DC,Incubating_DC,Infected_DC,Colonized_DC,Recovered_DC,Dead_DC,Hospitalized_DC,NewAdmissions_DC,EDVisits_DC,ICU_DC,Tests_DC,Quarantined_DC,numHousholdQuarantined_DC,InfectiousEventsPrevented_DC,confirmedcases_DC,Susceptible_VA,Incubating_VA,Infected_VA,Colonized_VA,Recovered_VA,Dead_VA,Hospitalized_VA,NewAdmissions_VA,EDVisits_VA,ICU_VA,Tests_VA,Quarantined_VA,numHousholdQuarantined_VA,InfectiousEventsPrevented_VA,confirmedcases_VA,Susceptible_MD,Incubating_MD,Infected_MD,Colonized_MD,Recovered_MD,Dead_MD,Hospitalized_MD,NewAdmissions_MD,EDVisits_MD,ICU_MD,Tests_MD,Quarantined_MD,numHousholdQuarantined_MD,InfectiousEventsPrevented_MD,confirmedcases_MD,Susceptible,Incubating,Infected,Colonized,Recovered, Dead,Hospitalized,NewAdmissions,EDVisits,  ICU,Tests,Quarantined,numHousholdQuarantined,InfectiousEventsPrevented,confirmedcases
   11,687568,    9,    0,    7,    2,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511684,   26,    1,   32,   14,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6116060,   57,    3,   61,   21,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,9315312,   92,    4,  100,   37,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   12,687559,   12,    0,   11,    4,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511669,   32,    2,   36,   18,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6116023,   69,    4,   73,   33,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,9315251,  113,    6,  120,   55,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   13,687554,   10,    0,   17,    5,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511645,   35,    2,   54,   21,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115970,   88,    5,   98,   41,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,9315169,  133,    7,  169,   67,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   14,687544,   17,    0,   19,    6,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511611,   58,    3,   63,   22,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115909,  108,    8,  121,   56,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,9315064,  183,   11,  203,   84,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   15,687531,   23,    0,   26,    6,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511574,   69,    5,   77,   32,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115844,  123,   14,  147,   74,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,9314949,  215,   19,  250,  112,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   16,687517,   31,    1,   27,   10,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511525,   92,    7,   90,   43,    0,    0,    0,    1,    0,    0,    0,    0,    0,    0,6115734,  182,   15,  182,   89,    0,    1,    1,    0,    1,    0,    0,    0,    0,    0,9314776,  305,   23,  299,  142,    0,    1,    1,    1,    1,    0,    0,    0,    0,    0
   17,687489,   43,    1,   40,   13,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511462,  122,    6,  113,   54,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115616,  225,   17,  228,  116,    0,    2,    1,    0,    2,    0,    0,    0,    0,    0,9314567,  390,   24,  381,  183,    0,    2,    1,    0,    2,    0,    0,    0,    0,    0
   18,687465,   51,    2,   51,   17,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511384,  145,   10,  144,   74,    0,    1,    1,    0,    1,    0,    0,    0,    0,    0,6115456,  275,   23,  294,  154,    0,    2,    0,    1,    2,    0,    0,    0,    0,    0,9314305,  471,   35,  489,  245,    0,    3,    1,    1,    3,    0,    0,    0,    0,    0
   19,687435,   56,    6,   69,   20,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511281,  180,   11,  192,   93,    0,    1,    0,    0,    1,    0,    0,    0,    0,    0,6115237,  375,   28,  390,  172,    0,    3,    1,    1,    3,    0,    0,    0,    0,    0,9313953,  611,   45,  651,  285,    0,    4,    1,    1,    4,    0,    0,    0,    0,    0
   20,687396,   65,    9,   88,   28,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511133,  253,   19,  239,  113,    0,    4,    3,    0,    2,    0,    0,    0,    0,    0,6114953,  480,   35,  518,  216,    0,    4,    1,    1,    3,    0,    0,    0,    0,    0,9313482,  798,   63,  845,  357,    0,    8,    4,    1,    5,    0,    0,    0,    0,    0
   21,687336,   98,   11,  105,   36,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2510977,  296,   24,  312,  148,    0,    6,    2,    0,    3,    2,    0,    0,    0,    2,6114567,  666,   46,  639,  284,    0,    4,    0,    1,    3,    1,    0,    0,    0,    0,9312880, 1060,   81, 1056,  468,    0,   10,    2,    1,    6,    3,    0,    0,    0,    2
   22,687230,  157,   16,  134,   49,    0,    0,    0,    3,    0,    3,    0,    0,    0,    0,2510761,  385,   30,  392,  189,    0,    6,    0,    0,    3,    2,    0,    0,    0,    2,6114098,  834,   69,  828,  373,    0,    6,    2,    4,    4,    7,    0,    0,    0,    2,9312089, 1376,  115, 1354,  611,    0,   12,    2,    7,    7,   12,    0,    0,    0,    4
   23,687128,  190,   18,  181,   69,    0,    1,    1,    0,    0,    4,    0,    0,    0,    1,2510484,  492,   40,  504,  237,    0,    7,    1,    2,    3,    5,    0,    0,    0,    3,6113548, 1037,   87, 1064,  466,    0,    7,    1,    1,    5,    9,    0,    0,    0,    3,9311160, 1719,  145, 1749,  772,    0,   15,    3,    3,    8,   18,    0,    0,    0,    7
   24,686991,  243,   20,  247,   85,    0,    1,    0,    0,    0,    4,    0,    0,    0,    1,2510151,  632,   46,  629,  299,    0,    8,    1,    1,    4,    7,    0,    0,    0,    4,6112829, 1307,  114, 1357,  595,    0,    7,    0,    1,    5,   10,    0,    0,    0,    3,9309971, 2182,  180, 2233,  979,    0,   16,    1,    2,    9,   21,    0,    0,    0,    8
   25,686818,  301,   22,  325,  120,    0,    1,    0,    1,    0,    5,    0,    0,    0,    1,2509714,  788,   58,  830,  367,    0,   10,    2,    3,    5,   12,    0,    0,    0,    6,6111913, 1656,  142, 1733,  758,    0,    9,    2,    4,    6,   16,    0,    0,    0,    5,9308445, 2745,  222, 2888, 1245,    0,   20,    4,    8,   11,   33,    0,    0,    0,   12
   26,686602,  389,   31,  395,  169,    0,    2,    1,    1,    1,    7,    0,    0,    0,    2,2509208,  946,   76, 1057,  470,    0,   11,    2,    1,    6,   15,    0,    0,    0,    8,6110799, 2047,  181, 2194,  981,    0,   13,    6,    0,    8,   22,    0,    0,    0,   11,9306609, 3382,  288, 3646, 1620,    0,   26,    9,    2,   15,   44,    0,    0,    0,   21
   27,686304,  517,   38,  513,  214,    0,    2,    0,    0,    1,    7,    0,    0,    0,    2,2508574, 1178,   99, 1302,  603,    1,   13,    4,    2,    7,   21,    0,    0,    0,   12,6109495, 2486,  227, 2742, 1252,    0,   16,    3,    3,    9,   28,    0,    0,    0,   14,9304373, 4181,  364, 4557, 2069,    1,   31,    7,    5,   17,   56,    0,    0,    0,   28
   28,686017,  582,   54,  656,  276,    1,    1,    0,    0,    1,    7,    0,    0,    0,    2,2507815, 1415,  132, 1614,  780,    1,   14,    1,    2,    7,   24,    0,    0,    0,   13,6107968, 2914,  284, 3462, 1574,    0,   18,    3,    5,   10,   36,    0,    0,    0,   17,9301800, 4911,  470, 5732, 2630,    2,   33,    4,    7,   18,   67,    0,    0,    0,   32
   29,685671,  678,   69,  793,  374,    1,    1,    0,    2,    1,    9,    0,    0,    0,    2,2506990, 1632,  176, 1960,  997,    2,   14,    1,    3,    7,   28,    0,    0,    0,   14,6106212, 3378,  361, 4241, 2010,    0,   27,    9,    5,   13,   50,    0,    0,    0,   26,9298873, 5688,  606, 6994, 3381,    3,   42,   10,   10,   21,   87,    0,    0,    0,   42
   30,685245,  830,  100,  925,  485,    1,    3,    2,    1,    2,   12,    0,    0,    0,    4,2506003, 1911,  210, 2372, 1259,    2,   19,    5,    3,    8,   36,    0,    0,    0,   19,6104146, 3897,  479, 5116, 2564,    0,   42,   15,   10,   19,   75,    0,    0,    0,   41,9295394, 6638,  789, 8413, 4308,    3,   64,   22,   14,   29,  123,    0,    0,    0,   64
   31,684774,  949,  117, 1153,  592,    1,    7,    4,    3,    4,   19,    0,    0,    0,    8,2504938, 2119,  253, 2848, 1597,    2,   20,    3,    4,   10,   43,    0,    0,    0,   22,6101837, 4473,  595, 6029, 3267,    1,   56,   16,   10,   26,  101,    0,    0,    0,   57,9291549, 7541,  965,10030, 5456,    4,   83,   23,   17,   40,  163,    0,    0,    0,   87
   32,684284, 1023,  139, 1403,  736,    1,   11,    4,    3,    6,   26,    0,    0,    0,   12,2503701, 2406,  327, 3301, 2019,    3,   28,   10,    8,   17,   61,    0,    0,    0,   32,6099129, 5204,  712, 7047, 4107,    3,   68,   14,   14,   32,  129,    0,    0,    0,   71,9287114, 8633, 1178,11751, 6862,    7,  107,   28,   25,   55,  216,    0,    0,    0,  115
   33,683673, 1186,  182, 1620,  924,    1,   17,    6,    0,    7,   32,    0,    0,    0,   18,2502292, 2760,  387, 3840, 2475,    3,   35,    7,    9,   16,   77,    0,    0,    0,   39,6096226, 5830,  857, 8139, 5145,    5,   81,   16,   17,   39,  162,    0,    0,    0,   87,9282191, 9776, 1426,13599, 8544,    9,  133,   29,   26,   62,  271,    0,    0,    0,  144
   34,683060, 1323,  220, 1814, 1168,    1,   22,    5,    6,    8,   43,    0,    0,    0,   23,2500798, 3051,  460, 4388, 3057,    3,   48,   14,   11,   21,  102,    0,    0,    0,   53,6093119, 6461, 1016, 9280, 6319,    7,   98,   24,   34,   46,  220,    0,    0,    0,  111,9276977,10835, 1696,15482,10544,   11,  168,   43,   51,   75,  365,    0,    0,    0,  187
   35,682391, 1407,  269, 2076, 1442,    1,   29,    8,    5,   12,   56,    0,    0,    0,   31,2499107, 3396,  540, 5009, 3702,    3,   57,   11,   17,   25,  130,    0,    0,    0,   64,6089708, 6906, 1227,10668, 7686,    7,  129,   33,   17,   58,  270,    0,    0,    0,  144,9271206,11709, 2036,17753,12830,   11,  215,   52,   39,   95,  456,    0,    0,    0,  239
   36,681687, 1491,  313, 2327, 1767,    1,   33,    6,    7,   16,   69,    0,    0,    0,   37,2497358, 3665,  641, 5601, 4489,    3,   71,   17,   14,   34,  161,    0,    0,    0,   81,6085931, 7628, 1428,11903, 9301,   11,  155,   32,   38,   73,  340,    0,    0,    0,  176,9264976,12784, 2382,19831,15557,   15,  259,   55,   59,  123,  570,    0,    0,    0,  294
   37,680947, 1581,  359, 2560, 2137,    2,   36,    7,    7,   20,   83,    0,    0,    0,   44,2495421, 4002,  751, 6228, 5351,    4,   81,   11,   21,   36,  193,    0,    0,    0,   92,6081986, 8190, 1646,13228,11140,   12,  189,   44,   33,   89,  417,    0,    0,    0,  220,9258354,13773, 2756,22016,18628,   18,  306,   62,   61,  145,  693,    0,    0,    0,  356
   38,680142, 1670,  399, 2867, 2505,    3,   45,   11,   12,   25,  106,    0,    0,    0,   55,2493462, 4138,  860, 6981, 6311,    5,  100,   24,   28,   42,  245,    0,    0,    0,  116,6078043, 8532, 1930,14468,13212,   17,  218,   43,   35,  103,  495,    0,    0,    0,  263,9251647,14340, 3189,24316,22028,   25,  363,   78,   75,  170,  846,    0,    0,    0,  434
   39,679321, 1779,  437, 3068, 2978,    3,   54,   11,   12,   26,  129,    0,    0,    0,   66,2491418, 4380,  993, 7578, 7382,    6,  117,   21,   18,   49,  284,    0,    0,    0,  137,6073737, 9057, 2226,15604,15560,   18,  256,   47,   53,  121,  595,    0,    0,    0,  310,9244476,15216, 3656,26250,25920,   27,  427,   79,   83,  196, 1008,    0,    0,    0,  513
   40,678496, 1785,  490, 3354, 3457,    4,   69,   18,   13,   30,  160,    0,    0,    0,   84,2489322, 4540, 1110, 8189, 8588,    8,  140,   29,   22,   60,  335,    0,    0,    0,  166,6069381, 9304, 2488,16945,18061,   23,  313,   72,   59,  152,  726,    0,    0,    0,  382,9237199,15629, 4088,28488,30106,   35,  522,  119,   94,  242, 1221,    0,    0,    0,  632
   41,677702, 1817,  555, 3480, 4028,    4,   76,    9,   10,   34,  179,    0,    0,    0,   93,2487266, 4563, 1210, 8738, 9971,    9,  154,   27,   34,   71,  396,    0,    0,    0,  193,6065126, 9469, 2743,17924,20910,   30,  369,   75,   58,  180,  859,    0,    0,    0,  457,9230094,15849, 4508,30142,34909,   43,  599,  111,  102,  285, 1434,    0,    0,    0,  743
   42,676900, 1806,  600, 3683, 4590,    7,   90,   20,   20,   47,  219,    0,    0,    0,  113,2485187, 4604, 1335, 9123,11496,   12,  176,   35,   35,   80,  466,    0,    0,    0,  228,6060707, 9654, 3011,18838,23957,   35,  397,   58,   88,  200, 1005,    0,    0,    0,  515,9222794,16064, 4946,31644,40043,   54,  663,  113,  143,  327, 1690,    0,    0,    0,  856
   43,676089, 1845,  655, 3749, 5241,    7,   96,   10,   14,   47,  243,    0,    0,    0,  123,2483150, 4569, 1456, 9488,13077,   17,  194,   36,   47,   89,  549,    0,    0,    0,  264,6056279, 9722, 3286,19598,27270,   47,  449,   81,   88,  218, 1174,    0,    0,    0,  596,9215518,16136, 5397,32835,45588,   71,  739,  127,  149,  354, 1966,    0,    0,    0,  983
   44,675298, 1820,  700, 3840, 5919,    9,  103,   14,   20,   52,  277,    0,    0,    0,  137,2481116, 4556, 1607, 9732,14726,   20,  223,   40,   36,  101,  625,    0,    0,    0,  304,6051909, 9654, 3576,20375,30632,   56,  505,   84,   78,  245, 1336,    0,    0,    0,  680,9208323,16030, 5883,33947,51277,   85,  831,  138,  134,  398, 2238,    0,    0,    0, 1121
   45,674513, 1787,  759, 3881, 6635,   11,  112,   14,   12,   56,  303,    0,    0,    0,  151,2479175, 4417, 1728, 9981,16435,   21,  246,   35,   46,  113,  706,    0,    0,    0,  339,6047504, 9660, 3813,20911,34251,   63,  576,   99,  101,  273, 1536,    0,    0,    0,  779,9201192,15864, 6300,34773,57321,   95,  934,  148,  159,  442, 2545,    0,    0,    0, 1269
   46,673696, 1806,  801, 3880, 7387,   16,  114,   14,   21,   58,  338,    0,    0,    0,  165,2477154, 4428, 1828,10069,18250,   28,  269,   46,   43,  127,  795,    0,    0,    0,  385,6043350, 9521, 4016,21114,38130,   71,  653,  117,   97,  298, 1750,    0,    0,    0,  896,9194200,15755, 6645,35063,63767,  115, 1036,  177,  161,  483, 2883,    0,    0,    0, 1446
   47,672927, 1742,  841, 3963, 8095,   18,  134,   29,   22,   65,  598,    0,    0,    2,  231,2475135, 4400, 1904,10087,20198,   33,  300,   48,   64,  142, 1463,    0,    0,    3,  491,6039055, 9454, 4123,21419,42062,   89,  714,  110,  104,  334, 3253,    0,    0,    6, 1163,9187117,15596, 6868,35469,70355,  140, 1148,  187,  190,  541, 5314,    0,    0,   11, 1885
   48,672174, 1698,  874, 4001, 8816,   23,  153,   28,   22,   70,  859,    0,    0,   14,  285,2473168, 4391, 1998,10110,22053,   37,  330,   52,   73,  152, 2147,    0,    1,   32,  619,6034706, 9493, 4326,21500,46071,  106,  785,  133,  145,  364, 4835,    0,    1,   79, 1457,9180048,15582, 7198,35611,76940,  166, 1268,  213,  240,  586, 7841,    0,    2,  125, 2361
   49,671372, 1736,  901, 3927, 9625,   25,  161,   22,   42,   72, 1134,    0,    0,   28,  345,2471183, 4413, 2068, 9985,24061,   47,  350,   47,   73,  167, 2816,    0,    1,   64,  731,6030337, 9643, 4474,21515,50114,  119,  851,  120,  204,  394, 6468,    0,    1,  138, 1752,9172892,15792, 7443,35427,83800,  191, 1362,  189,  319,  633,10418,    0,    2,  230, 2828
   50,670623, 1682,  919, 3922,10414,   26,  179,   29,   42,   82, 1413,    0,    0,   45,  406,2469245, 4393, 2102, 9919,26043,   55,  366,   47,   83,  182, 3493,    0,    1,  100,  852,6026189, 9393, 4556,21727,54193,  144,  885,  116,  228,  424, 8118,    0,    2,  218, 2064,9166057,15468, 7577,35568,90650,  225, 1430,  192,  353,  688,13024,    0,    3,  363, 3322
   51,669896, 1668,  935, 3912,11145,   30,  187,   25,   50,   86, 1696,    0,    2,   59,  466,2467254, 4394, 2142, 9911,27996,   60,  395,   63,  127,  193, 4229,    0,    1,  136, 1011,6021996, 9421, 4607,21536,58479,  163,  918,  110,  251,  428, 9774,    0,    4,  300, 2385,9159146,15483, 7684,35359,97620,  253, 1500,  198,  428,  707,15699,    0,    7,  495, 3862
   52,669175, 1649,  945, 3860,11922,   35,  191,   25,   56,   92, 1979,    0,    2,   74,  536,2465274, 4363, 2180, 9972,29900,   68,  407,   52,  130,  196, 4955,    0,    2,  182, 1147,6017689, 9493, 4651,21484,62706,  179,  987,  134,  269,  465,11467,    0,    6,  353, 2702,9152138,15505, 7776,35316,104528,  282, 1585,  211,  455,  753,18401,    0,   10,  609, 4385
   53,668378, 1713,  949, 3816,12691,   39,  196,   21,   43,   96, 2247,    0,    3,   88,  594,2463240, 4408, 2202,10029,31806,   72,  462,   74,  136,  215, 5713,    0,    2,  218, 1316,6013380, 9583, 4683,21434,66922,  200, 1038,  124,  304,  490,13187,    0,    7,  435, 3019,9144998,15704, 7834,35279,111419,  311, 1696,  219,  483,  801,21147,    0,   12,  741, 4929
   54,667621, 1726,  944, 3741,13510,   44,  211,   32,   45,  107, 2524,    0,    3,  103,  661,2461262, 4449, 2227,10012,33726,   81,  479,   47,  148,  219, 6457,    0,    2,  250, 1438,6009071, 9572, 4719,21361,71249,  230, 1068,  118,  261,  500,14862,    0,    7,  532, 3303,9137954,15747, 7890,35114,118485,  355, 1758,  197,  454,  826,23843,    0,   12,  885, 5402
   55,666852, 1732,  932, 3761,14261,   48,  217,   25,   52,  113, 2799,    0,    4,  111,  720,2459236, 4472, 2214,10070,35670,   95,  492,   54,  141,  227, 7199,    0,    2,  284, 1560,6004703, 9644, 4735,21442,75428,  250, 1069,   91,  256,  496,16504,    0,    8,  586, 3565,9130791,15848, 7881,35273,125359,  393, 1778,  170,  449,  836,26502,    0,   14,  981, 5845
   56,666132, 1681,  916, 3793,15013,   51,  223,   24,   51,  116, 3074,    0,    4,  122,  766,2457190, 4495, 2210,10101,37651,  110,  495,   51,  149,  236, 7955,    0,    2,  309, 1696,6000309, 9735, 4718,21393,79768,  279, 1072,  124,  316,  513,18240,    0,   10,  659, 3903,9123631,15911, 7844,35287,132432,  440, 1790,  199,  516,  865,29269,    0,   16, 1090, 6365
   57,665382, 1671,  936, 3769,15771,   57,  223,   20,   43,  113, 3336,    0,    5,  135,  813,2455125, 4555, 2201,10124,39626,  126,  498,   60,  109,  246, 8682,    0,    3,  343, 1826,5995949, 9749, 4698,21571,83926,  309, 1066,  113,  295,  513,19949,    0,   13,  731, 4206,9116456,15975, 7835,35464,139323,  492, 1787,  193,  447,  872,31967,    0,   21, 1209, 6845
   58,664614, 1680,  967, 3731,16532,   62,  233,   29,   65,  113, 3626,    0,    5,  144,  873,2453062, 4622, 2208,10107,41623,  135,  496,   41,  133,  240, 9410,    0,    3,  373, 1951,5991492, 9786, 4671,21772,88146,  335, 1086,  126,  307,  497,21692,    0,   14,  797, 4515,9109168,16088, 7846,35610,146301,  532, 1815,  196,  505,  850,34728,    0,   22, 1314, 7339
   59,663880, 1663,  961, 3730,17285,   67,  235,   21,   53,  114, 3897,    0,    6,  154,  923,2451004, 4642, 2238,10101,43627,  145,  498,   48,  149,  237,10159,    0,    4,  400, 2084,5987064, 9808, 4694,21905,92375,  356, 1113,  112,  319,  487,23445,    0,   18,  867, 4810,9101948,16113, 7893,35736,153287,  568, 1846,  181,  521,  838,37501,    0,   28, 1421, 7817
   60,663075, 1689,  937, 3800,18008,   77,  226,   21,   53,  112, 4171,    0,    8,  168,  968,2448918, 4591, 2242,10296,45552,  158,  498,   45,  136,  226,10902,    0,    4,  429, 2203,5982571, 9941, 4712,21896,96696,  386, 1113,  105,  306,  487,25174,    0,   20,  921, 5114,9094564,16221, 7891,35992,160256,  621, 1837,  171,  495,  825,40247,    0,   32, 1518, 8285
   61,662283, 1751,  933, 3765,18773,   81,  230,   20,   52,  108, 4442,    0,    9,  181, 1012,2446712, 4723, 2258,10274,47620,  170,  505,   56,  129,  225,11651,    0,    5,  445, 2347,5977948,10073, 4753,22078,100927,  423, 1117,  110,  319,  477,26945,    0,   26,  974, 5409,9086943,16547, 7944,36117,167320,  674, 1852,  186,  500,  810,43038,    0,   40, 1600, 8768
   62,661535, 1696,  945, 3767,19553,   90,  228,   27,   49,  102, 4716,    0,   10,  194, 1066,2444577, 4755, 2263,10335,49636,  191,  516,   73,  130,  241,12417,    0,    9,  471, 2478,5973265,10214, 4766,22206,105300,  451, 1104,  101,  303,  476,28692,    0,   34, 1045, 5678,9079377,16665, 7974,36308,174489,  732, 1848,  201,  482,  819,45825,    0,   53, 1710, 9222
   63,660751, 1735,  955, 3769,20283,   93,  234,   24,   53,   97, 4992,    0,   10,  202, 1114,2442391, 4776, 2279,10468,51640,  203,  524,   57,  144,  254,13193,    0,   11,  493, 2609,5968508,10441, 4800,22335,109630,  488, 1087,  111,  314,  483,30459,    0,   35, 1107, 5949,9071650,16952, 8034,36572,181553,  784, 1845,  192,  511,  834,48644,    0,   56, 1802, 9672
   64,659947, 1722,  962, 3850,21008,   97,  239,   22,   70,   94, 5285,    0,   11,  217, 1169,2440246, 4773, 2299,10493,53733,  213,  530,   48,  157,  251,13969,    0,   11,  517, 2729,5963757,10463, 4844,22593,114021,  524, 1085,  120,  343,  489,32283,    0,   36, 1182, 6261,9063950,16958, 8105,36936,188762,  834, 1854,  190,  570,  834,51537,    0,   58, 1916,10159
   65,659133, 1746,  947, 3910,21743,  107,  250,   32,   59,   99, 5582,    0,   11,  232, 1220,2438090, 4749, 2314,10602,55778,  224,  530,   50,  167,  253,14760,    0,   11,  545, 2866,5958879,10710, 4865,22861,118338,  549, 1076,  105,  342,  477,34097,    0,   41, 1242, 6547,9056102,17205, 8126,37373,195859,  880, 1856,  187,  568,  829,54439,    0,   63, 2019,10633
   66,658337, 1760,  954, 3907,22513,  115,  250,   30,   54,  104, 5871,    0,   12,  240, 1282,2435735, 4974, 2334,10646,57829,  239,  521,   45,  148,  243,15531,    0,   12,  563, 2990,5953865,10988, 4861,23185,122727,  576, 1068,  115,  322,  471,35921,    0,   44, 1294, 6841,9047937,17722, 8149,37738,203069,  930, 1839,  190,  524,  818,57323,    0,   68, 2097,11113
