  Day,Susceptible_DC,Incubating_DC,Infected_DC,Colonized_DC,Recovered_DC,Dead_DC,Hospitalized_DC,NewAdmissions_DC,EDVisits_DC,ICU_DC,Tests_DC,Quarantined_DC,numHousholdQuarantined_DC,InfectiousEventsPrevented_DC,confirmedcases_DC,Susceptible_VA,Incubating_VA,Infected_VA,Colonized_VA,Recovered_VA,Dead_VA,Hospitalized_VA,NewAdmissions_VA,EDVisits_VA,ICU_VA,Tests_VA,Quarantined_VA,numHousholdQuarantined_VA,InfectiousEventsPrevented_VA,confirmedcases_VA,Susceptible_MD,Incubating_MD,Infected_MD,Colonized_MD,Recovered_MD,Dead_MD,Hospitalized_MD,NewAdmissions_MD,EDVisits_MD,ICU_MD,Tests_MD,Quarantined_MD,numHousholdQuarantined_MD,InfectiousEventsPrevented_MD,confirmedcases_MD,Susceptible,Incubating,Infected,Colonized,Recovered, Dead,Hospitalized,NewAdmissions,EDVisits,  ICU,Tests,Quarantined,numHousholdQuarantined,InfectiousEventsPrevented,confirmedcases
   11,687568,   10,    1,    6,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511676,   39,    6,   32,    4,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6116077,   55,    7,   56,    7,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,9315321,  104,   14,   94,   12,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   12,687562,   14,    1,    6,    3,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511657,   46,    7,   37,   10,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6116038,   77,   11,   63,   13,    0,    1,    1,    0,    0,    0,    0,    0,    0,    0,9315257,  137,   19,  106,   26,    0,    1,    1,    0,    0,    0,    0,    0,    0,    0
   13,687556,   17,    1,    8,    4,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511637,   54,    8,   46,   12,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115984,  100,   12,   87,   19,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,9315177,  171,   21,  141,   35,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0
   14,687540,   29,    1,   11,    5,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511614,   62,    9,   54,   18,    0,    0,    0,    1,    0,    0,    0,    0,    0,    0,6115919,  137,   15,   99,   32,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,9315073,  228,   25,  164,   55,    0,    1,    0,    1,    0,    0,    0,    0,    0,    0
   15,687530,   29,    1,   20,    6,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511587,   67,    7,   71,   25,    0,    1,    1,    0,    0,    0,    0,    0,    0,    0,6115837,  164,   18,  137,   46,    0,    2,    1,    0,    0,    0,    0,    0,    0,    0,9314954,  260,   26,  228,   77,    0,    3,    2,    0,    0,    0,    0,    0,    0,    0
   16,687513,   38,    1,   27,    7,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511543,   91,   10,   78,   35,    0,    2,    1,    1,    0,    0,    0,    0,    0,    0,6115741,  203,   20,  175,   63,    0,    2,    0,    0,    0,    0,    0,    0,    0,    0,9314797,  332,   31,  280,  105,    0,    4,    1,    1,    0,    0,    0,    0,    0,    0
   17,687492,   47,    2,   36,    9,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511500,  105,   13,   92,   47,    0,    2,    0,    0,    0,    0,    0,    0,    0,    0,6115619,  258,   29,  219,   77,    0,    3,    1,    0,    1,    0,    0,    0,    0,    0,9314611,  410,   44,  347,  133,    0,    5,    1,    0,    1,    0,    0,    0,    0,    0
   18,687461,   56,    3,   54,   12,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511442,  127,   13,  115,   60,    0,    2,    0,    0,    0,    0,    0,    0,    0,    0,6115489,  300,   40,  268,  105,    0,    3,    0,    0,    1,    0,    0,    0,    0,    0,9314392,  483,   56,  437,  177,    0,    5,    0,    0,    1,    0,    0,    0,    0,    0
   19,687425,   72,    6,   66,   17,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511355,  166,   17,  150,   69,    0,    2,    0,    0,    0,    0,    0,    0,    0,    0,6115318,  362,   42,  349,  131,    0,    2,    0,    0,    1,    0,    0,    0,    0,    0,9314098,  600,   65,  565,  217,    0,    4,    0,    0,    1,    0,    0,    0,    0,    0
   20,687387,   91,    9,   76,   23,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511251,  217,   20,  184,   85,    0,    2,    0,    0,    0,    0,    0,    0,    0,    0,6115097,  451,   48,  431,  175,    0,    2,    0,    1,    1,    0,    0,    0,    0,    0,9313735,  759,   77,  691,  283,    0,    4,    0,    1,    1,    0,    0,    0,    0,    0
   21,687333,  107,   15,   98,   33,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511108,  294,   20,  233,  101,    1,    1,    0,    0,    0,    0,    0,    0,    0,    0,6114818,  590,   58,  510,  226,    0,    2,    0,    0,    1,    0,    0,    0,    0,    0,9313259,  991,   93,  841,  360,    1,    3,    0,    0,    1,    0,    0,    0,    0,    0
   22,687273,  134,   21,  110,   48,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2510933,  382,   24,  283,  134,    1,    1,    0,    0,    0,    0,    0,    0,    0,    0,6114461,  734,   71,  639,  297,    0,    3,    1,    0,    2,    1,    0,    0,    0,    1,9312667, 1250,  116, 1032,  479,    1,    4,    1,    0,    2,    1,    0,    0,    0,    1
   23,687196,  165,   28,  139,   58,    0,    0,    0,    1,    0,    1,    0,    0,    0,    0,2510731,  454,   29,  378,  164,    1,    1,    0,    0,    0,    0,    0,    0,    0,    0,6114055,  888,   88,  793,  378,    0,    3,    1,    0,    3,    2,    0,    0,    0,    2,9311982, 1507,  145, 1310,  600,    1,    4,    1,    1,    3,    3,    0,    0,    0,    2
   24,687113,  189,   30,  180,   74,    0,    0,    0,    0,    0,    1,    0,    0,    0,    0,2510506,  512,   37,  489,  212,    1,    1,    0,    0,    0,    0,    0,    0,    0,    0,6113567, 1069,  113,  996,  457,    0,    7,    4,    1,    4,    7,    0,    0,    0,    6,9311186, 1770,  180, 1665,  743,    1,    8,    4,    1,    4,    8,    0,    0,    0,    6
   25,687011,  231,   38,  203,  103,    0,    0,    0,    1,    0,    2,    0,    0,    0,    0,2510219,  624,   47,  601,  265,    1,    4,    3,    0,    1,    3,    0,    0,    0,    3,6112958, 1311,  142, 1219,  572,    0,    9,    2,    0,    5,    9,    0,    0,    0,    8,9310188, 2166,  227, 2023,  940,    1,   13,    5,    1,    6,   14,    0,    0,    0,   11
   26,686877,  272,   51,  264,  122,    0,    0,    0,    1,    0,    3,    0,    0,    0,    0,2509902,  727,   62,  738,  327,    1,    3,    0,    1,    1,    4,    0,    0,    0,    3,6112217, 1619,  194, 1470,  702,    0,   10,    1,    2,    5,   12,    0,    0,    0,    9,9308996, 2618,  307, 2472, 1151,    1,   13,    1,    4,    6,   19,    0,    0,    0,   12
   27,686696,  349,   60,  328,  153,    0,    3,    3,    0,    1,    6,    0,    0,    0,    3,2509476,  895,   80,  894,  411,    1,    4,    1,    0,    1,    5,    0,    0,    0,    4,6111375, 1906,  232, 1817,  872,    0,   15,    5,    5,    6,   22,    0,    0,    0,   14,9307547, 3150,  372, 3039, 1436,    1,   22,    9,    5,    8,   33,    0,    0,    0,   21
   28,686523,  407,   69,  412,  175,    0,    6,    3,    0,    2,    9,    0,    0,    0,    6,2509037, 1039,   96, 1047,  537,    1,    4,    0,    2,    1,    7,    0,    0,    0,    4,6110400, 2200,  287, 2254, 1061,    0,   20,    5,    2,    8,   29,    0,    0,    0,   19,9305960, 3646,  452, 3713, 1773,    1,   30,    8,    4,   11,   45,    0,    0,    0,   29
   29,686288,  505,   81,  490,  222,    0,    8,    2,    2,    3,   13,    0,    0,    0,    8,2508517, 1201,  119, 1261,  658,    1,    9,    5,    3,    6,   15,    0,    0,    0,    9,6109268, 2538,  329, 2730, 1337,    0,   25,    5,    2,    9,   36,    0,    0,    0,   24,9304073, 4244,  529, 4481, 2217,    1,   42,   12,    7,   18,   64,    0,    0,    0,   41
   30,686041,  600,   96,  574,  275,    0,    9,    1,    0,    3,   14,    0,    0,    0,    9,2507963, 1342,  154, 1484,  813,    1,   11,    3,    1,    6,   19,    0,    0,    0,   12,6107976, 2980,  399, 3186, 1660,    1,   33,    9,    2,   12,   47,    0,    0,    0,   33,9301980, 4922,  649, 5244, 2748,    2,   53,   13,    3,   21,   80,    0,    0,    0,   54
   31,685777,  662,  111,  674,  362,    0,   13,    4,    0,    5,   18,    0,    0,    0,   13,2507299, 1550,  198, 1700, 1009,    1,   10,    0,    1,    6,   20,    0,    0,    0,   12,6106496, 3427,  481, 3717, 2080,    1,   43,   10,    5,   15,   62,    0,    0,    0,   43,9299572, 5639,  790, 6091, 3451,    2,   66,   14,    6,   26,  100,    0,    0,    0,   68
   32,685473,  723,  136,  809,  445,    0,   18,    5,    2,    8,   25,    0,    0,    0,   18,2506519, 1807,  233, 1979, 1218,    1,   14,    4,    1,    7,   25,    0,    0,    0,   16,6104891, 3813,  590, 4365, 2542,    1,   54,   12,    7,   19,   81,    0,    0,    0,   55,9296883, 6343,  959, 7153, 4205,    2,   86,   21,   10,   34,  131,    0,    0,    0,   89
   33,685147,  780,  156,  960,  543,    0,   20,    3,    0,    9,   28,    0,    0,    0,   21,2505692, 2000,  285, 2276, 1503,    1,   17,    3,    5,    6,   33,    0,    0,    0,   19,6103113, 4224,  682, 5056, 3123,    4,   62,   11,    6,   23,   98,    0,    0,    0,   66,9293952, 7004, 1123, 8292, 5169,    5,   99,   17,   11,   38,  159,    0,    0,    0,  106
   34,684767,  868,  181, 1091,  678,    1,   24,    5,    1,   13,   34,    0,    0,    0,   26,2504797, 2185,  335, 2627, 1812,    1,   23,    6,    4,    9,   43,    0,    0,    0,   25,6101138, 4694,  805, 5787, 3773,    5,   73,   15,    3,   29,  116,    0,    0,    0,   81,9290702, 7747, 1321, 9505, 6263,    7,  120,   26,    8,   51,  193,    0,    0,    0,  132
   35,684384,  952,  205, 1220,  824,    1,   26,    2,    4,   14,   40,    0,    0,    0,   28,2503856, 2362,  390, 2973, 2174,    2,   30,    8,   11,   13,   62,    0,    0,    0,   33,6099052, 5164,  938, 6506, 4534,    8,   93,   24,   14,   40,  154,    0,    0,    0,  105,9287292, 8478, 1533,10699, 7532,   11,  149,   34,   29,   67,  256,    0,    0,    0,  166
   36,684002,  994,  231, 1372,  986,    1,   31,    6,    3,   17,   49,    0,    0,    0,   34,2502807, 2551,  437, 3386, 2574,    2,   32,    4,    4,   14,   70,    0,    0,    0,   37,6096789, 5614, 1088, 7302, 5400,    9,  116,   26,   11,   50,  191,    0,    0,    0,  131,9283598, 9159, 1756,12060, 8960,   12,  179,   36,   18,   81,  310,    0,    0,    0,  202
   37,683541, 1103,  264, 1501, 1175,    2,   36,    8,    0,   18,   57,    0,    0,    0,   42,2501750, 2677,  508, 3797, 3023,    2,   38,    7,   10,   19,   87,    0,    0,    0,   44,6094405, 5940, 1243, 8200, 6405,    9,  133,   18,   18,   58,  227,    0,    0,    0,  149,9279696, 9720, 2015,13498,10603,   13,  207,   33,   28,   95,  371,    0,    0,    0,  235
   38,683072, 1185,  298, 1628, 1399,    4,   37,    5,    5,   21,   67,    0,    0,    0,   47,2500657, 2820,  599, 4118, 3560,    3,   50,   13,   10,   25,  110,    0,    0,    0,   57,6091897, 6274, 1411, 9005, 7602,   13,  154,   29,   25,   63,  281,    0,    0,    0,  178,9275626,10279, 2308,14751,12561,   20,  241,   47,   40,  109,  458,    0,    0,    0,  282
   39,682589, 1242,  332, 1781, 1638,    4,   55,   18,    3,   26,   88,    0,    0,    0,   65,2499511, 3002,  675, 4419, 4146,    4,   67,   20,   18,   32,  148,    0,    0,    0,   77,6089406, 6498, 1597, 9795, 8891,   15,  198,   50,   21,   75,  352,    0,    0,    0,  228,9271506,10742, 2604,15995,14675,   23,  320,   88,   42,  133,  588,    0,    0,    0,  370
   40,682113, 1273,  377, 1915, 1904,    4,   59,    5,    5,   29,   98,    0,    0,    0,   70,2498342, 3125,  777, 4695, 4813,    5,   81,   15,   10,   36,  173,    0,    0,    0,   92,6086848, 6728, 1761,10523,10323,   19,  226,   39,   39,   87,  430,    0,    0,    0,  267,9267303,11126, 2915,17133,17040,   28,  366,   59,   54,  152,  701,    0,    0,    0,  429
   41,681625, 1296,  421, 2076, 2162,    6,   69,   13,    4,   36,  115,    0,    0,    0,   83,2497113, 3188,  847, 5028, 5573,    8,   93,   17,   16,   45,  206,    0,    0,    0,  109,6084290, 6847, 1959,11154,11931,   21,  265,   47,   27,   98,  504,    0,    0,    0,  314,9263028,11331, 3227,18258,19666,   35,  427,   77,   47,  179,  825,    0,    0,    0,  506
   42,681147, 1301,  465, 2208, 2459,    6,   81,   12,    7,   41,  134,    0,    0,    0,   95,2495966, 3175,  910, 5381, 6313,   12,  109,   20,   12,   53,  238,    0,    0,    0,  129,6081713, 7004, 2118,11607,13735,   25,  325,   68,   32,  118,  604,    0,    0,    0,  382,9258826,11480, 3493,19196,22507,   43,  515,  100,   51,  212,  976,    0,    0,    0,  606
   43,680681, 1305,  497, 2278, 2818,    7,   89,   13,    6,   44,  153,    0,    0,    0,  108,2494855, 3143,  995, 5544, 7203,   17,  119,   17,   13,   62,  268,    0,    0,    0,  146,6079166, 7041, 2264,12072,15627,   32,  365,   57,   44,  129,  705,    0,    0,    0,  439,9254702,11489, 3756,19894,25648,   56,  573,   87,   63,  235, 1126,    0,    0,    0,  693
   44,680225, 1262,  525, 2376, 3191,    7,  100,   14,    8,   45,  175,    0,    0,    0,  122,2493740, 3089, 1077, 5778, 8055,   18,  148,   31,   21,   71,  320,    0,    0,    0,  177,6076516, 7067, 2433,12551,17598,   37,  417,   68,   30,  146,  803,    0,    0,    0,  507,9250481,11418, 4035,20705,28844,   62,  665,  113,   59,  262, 1298,    0,    0,    0,  806
   45,679764, 1279,  551, 2404, 3580,    8,  109,   13,    7,   47,  195,    0,    0,    0,  135,2492650, 3013, 1155, 5926, 8992,   21,  174,   31,   21,   84,  372,    0,    0,    0,  208,6074031, 6908, 2558,12926,19736,   43,  474,   82,   46,  168,  931,    0,    0,    0,  589,9246445,11200, 4264,21256,32308,   72,  757,  126,   74,  299, 1498,    0,    0,    0,  932
   46,679323, 1227,  556, 2476, 3994,   10,  125,   22,    7,   46,  224,    0,    0,    0,  157,2491592, 2991, 1202, 5945,10004,   23,  199,   32,   35,   95,  439,    0,    0,    0,  240,6071561, 6880, 2717,13052,21943,   49,  522,   79,   58,  192, 1068,    0,    0,    0,  668,9242476,11098, 4475,21473,35941,   82,  846,  133,  100,  333, 1731,    0,    0,    0, 1065
   47,678897, 1194,  587, 2432, 4462,   14,  121,    9,   13,   49,  380,    0,    0,    0,  183,2490537, 2917, 1244, 5995,11036,   28,  223,   32,   27,  100,  848,    0,    0,    2,  326,6069163, 6702, 2850,13208,24218,   61,  589,   90,   67,  220, 2114,    0,    0,    8,  862,9238597,10813, 4681,21635,39716,  103,  933,  131,  107,  369, 3342,    0,    0,   10, 1371
   48,678481, 1172,  599, 2446, 4871,   17,  135,   23,   18,   52,  555,    0,    0,    9,  225,2489475, 2897, 1278, 5973,12103,   31,  251,   36,   29,  110, 1263,    0,    0,   25,  397,6066606, 6745, 2947,13314,26515,   75,  620,   70,   75,  231, 3148,    0,    0,   40, 1071,9234562,10814, 4824,21733,43489,  123, 1006,  129,  122,  393, 4966,    0,    0,   74, 1693
   49,678064, 1173,  625, 2396, 5308,   20,  144,   16,   18,   57,  720,    0,    0,   17,  265,2488392, 2914, 1321, 5912,13182,   36,  295,   55,   37,  131, 1702,    0,    0,   45,  512,6064163, 6786, 3064,13219,28872,   98,  677,  105,   77,  264, 4212,    0,    0,   93, 1303,9230619,10873, 5010,21527,47362,  154, 1116,  176,  132,  452, 6634,    0,    0,  155, 2080
   50,677694, 1093,  635, 2371, 5771,   22,  164,   29,   16,   67,  893,    0,    0,   30,  314,2487360, 2862, 1344, 5892,14259,   40,  318,   39,   46,  139, 2135,    0,    0,   70,  596,6061683, 6816, 3166,13169,31256,  112,  719,   90,  116,  278, 5288,    0,    0,  148, 1511,9226737,10771, 5145,21432,51286,  174, 1201,  158,  178,  484, 8316,    0,    0,  248, 2421
   51,677309, 1072,  650, 2337, 6192,   26,  180,   26,   23,   73, 1069,    0,    0,   34,  360,2486316, 2852, 1364, 5867,15314,   44,  335,   37,   50,  144, 2567,    0,    1,   82,  687,6059262, 6706, 3217,13199,33688,  130,  746,   79,  139,  295, 6383,    0,    0,  188, 1730,9222887,10630, 5231,21403,55194,  200, 1261,  142,  212,  512,10019,    0,    1,  304, 2777
   52,676904, 1065,  659, 2279, 6649,   30,  188,   19,   22,   80, 1234,    0,    0,   40,  399,2485260, 2860, 1404, 5788,16395,   50,  358,   44,   74,  149, 3025,    0,    1,  109,  786,6056824, 6597, 3287,13249,36098,  147,  805,  115,  140,  334, 7515,    0,    2,  247, 1985,9218988,10522, 5350,21316,59142,  227, 1351,  178,  236,  563,11774,    0,    3,  396, 3170
   53,676536, 1041,  649, 2279, 7045,   36,  187,   17,   23,   84, 1397,    0,    0,   50,  429,2484205, 2838, 1423, 5775,17461,   55,  382,   42,   58,  152, 3464,    0,    1,  125,  882,6054343, 6723, 3355,13071,38540,  170,  855,  101,  162,  352, 8644,    0,    2,  305, 2206,9215084,10602, 5427,21125,63046,  261, 1424,  160,  243,  588,13505,    0,    3,  480, 3517
   54,676156, 1041,  653, 2227, 7469,   40,  209,   31,   24,   89, 1575,    0,    0,   56,  486,2483152, 2852, 1438, 5694,18554,   67,  389,   37,   68,  156, 3905,    0,    1,  142,  963,6051894, 6821, 3377,12944,40964,  202,  884,  102,  160,  361, 9768,    0,    3,  359, 2425,9211202,10714, 5468,20865,66987,  309, 1482,  170,  252,  606,15248,    0,    4,  557, 3874
   55,675765, 1057,  668, 2180, 7875,   41,  219,   20,   32,   97, 1747,    0,    0,   64,  531,2482110, 2895, 1426, 5566,19677,   83,  387,   32,   62,  157, 4326,    0,    1,  156, 1047,6049368, 6822, 3418,12966,43399,  229,  920,   96,  170,  371,10901,    0,    4,  410, 2655,9207243,10774, 5512,20712,70951,  353, 1526,  148,  264,  625,16974,    0,    5,  630, 4233
   56,675402, 1024,  662, 2134, 8315,   49,  217,   18,   29,   92, 1913,    0,    0,   71,  574,2481039, 2858, 1432, 5593,20738,   97,  396,   44,   68,  160, 4769,    0,    1,  168, 1127,6046891, 6741, 3463,13061,45788,  258,  949,   97,  159,  391,12030,    0,    6,  454, 2873,9203332,10623, 5557,20788,74841,  404, 1562,  159,  256,  643,18712,    0,    7,  693, 4574
   57,675034, 1022,  660, 2067, 8746,   57,  220,   23,   28,   96, 2081,    0,    0,   76,  615,2479940, 2888, 1432, 5605,21787,  105,  418,   50,   81,  160, 5226,    0,    1,  184, 1222,6044275, 6945, 3433,13043,48218,  288,  972,  106,  170,  393,13179,    0,    8,  492, 3102,9199249,10855, 5525,20715,78751,  450, 1610,  179,  279,  649,20486,    0,    9,  752, 4939
   58,674631, 1056,  654, 2040, 9141,   64,  220,   16,   35,   93, 2247,    0,    0,   80,  649,2478896, 2898, 1438, 5570,22835,  120,  420,   35,   71,  160, 5664,    0,    1,  192, 1297,6041663, 6944, 3466,13203,50605,  321,  997,  106,  162,  395,14330,    0,    9,  522, 3322,9195190,10898, 5558,20813,82581,  505, 1637,  157,  268,  648,22241,    0,   10,  794, 5268
   59,674226, 1072,  652, 2051, 9519,   66,  226,   15,   23,   89, 2401,    0,    0,   86,  684,2477827, 2907, 1442, 5576,23874,  131,  422,   36,   80,  159, 6111,    0,    1,  208, 1385,6039039, 7060, 3488,13232,53033,  350, 1038,  124,  160,  407,15501,    0,    9,  558, 3568,9191092,11039, 5582,20859,86426,  547, 1686,  175,  263,  655,24013,    0,   10,  852, 5637
   60,673852, 1078,  631, 2034, 9916,   75,  215,   14,   31,   83, 2561,    0,    0,   88,  718,2476764, 2892, 1429, 5645,24884,  143,  428,   47,   71,  168, 6559,    0,    1,  228, 1484,6036448, 7083, 3477,13431,55389,  374, 1065,  106,  179,  424,16682,    0,    9,  593, 3806,9187064,11053, 5537,21110,90189,  592, 1708,  167,  281,  675,25802,    0,   10,  909, 6008
   61,673442, 1096,  639, 1985,10344,   80,  219,   20,   21,   80, 2711,    0,    0,   93,  753,2475640, 2987, 1449, 5614,25911,  156,  439,   48,   77,  160, 7013,    0,    2,  240, 1573,6033752, 7234, 3486,13461,57864,  405, 1079,   93,  163,  429,17835,    0,    9,  628, 3987,9182834,11317, 5574,21060,94119,  641, 1737,  161,  261,  669,27559,    0,   11,  961, 6313
   62,673019, 1120,  649, 1987,10723,   88,  223,   19,   31,   80, 2871,    0,    0,   97,  795,2474489, 3037, 1450, 5666,26944,  171,  434,   31,   75,  157, 7457,    0,    2,  251, 1641,6031085, 7236, 3517,13646,60274,  444, 1095,  107,  195,  433,19044,    0,   11,  665, 4219,9178593,11393, 5616,21299,97941,  703, 1752,  157,  301,  670,29372,    0,   13, 1013, 6655
   63,672582, 1135,  637, 2048,11082,  102,  214,   19,   32,   81, 3035,    0,    0,  105,  831,2473391, 3057, 1436, 5720,27969,  184,  435,   37,   70,  156, 7902,    0,    2,  267, 1710,6028284, 7366, 3548,13742,62782,  480, 1092,   89,  186,  423,20225,    0,   12,  708, 4432,9174257,11558, 5621,21510,101833,  766, 1741,  145,  288,  660,31162,    0,   14, 1080, 6973
   64,672171, 1161,  613, 2093,11436,  112,  211,   21,   31,   78, 3200,    0,    1,  108,  870,2472203, 3109, 1427, 5824,28993,  201,  432,   43,   84,  162, 8367,    0,    2,  276, 1791,6025449, 7535, 3591,13842,65265,  520, 1102,  103,  174,  427,21414,    0,   17,  743, 4658,9169823,11805, 5631,21759,105694,  833, 1745,  167,  289,  667,32981,    0,   20, 1127, 7319
   65,671712, 1192,  609, 2104,11849,  120,  199,   13,   29,   72, 3358,    0,    1,  111,  904,2471054, 3126, 1422, 5903,30032,  220,  441,   53,   85,  163, 8847,    0,    3,  285, 1891,6022614, 7666, 3613,13999,67747,  563, 1091,   90,  176,  413,22594,    0,   20,  772, 4845,9165380,11984, 5644,22006,109628,  903, 1731,  156,  290,  648,34799,    0,   24, 1168, 7640
   66,671296, 1178,  602, 2149,12235,  126,  199,   21,   29,   73, 3525,    0,    1,  115,  936,2469917, 3107, 1405, 6020,31075,  233,  423,   28,   76,  155, 9300,    0,    4,  295, 1969,6019763, 7695, 3624,14173,70345,  602, 1076,   91,  189,  422,23794,    0,   20,  804, 5045,9160976,11980, 5631,22342,113655,  961, 1698,  140,  294,  650,36619,    0,   25, 1214, 7950
