  Day,Susceptible_DC,Incubating_DC,Infected_DC,Colonized_DC,Recovered_DC,Dead_DC,Hospitalized_DC,NewAdmissions_DC,EDVisits_DC,ICU_DC,Tests_DC,Quarantined_DC,numHousholdQuarantined_DC,InfectiousEventsPrevented_DC,confirmedcases_DC,Susceptible_VA,Incubating_VA,Infected_VA,Colonized_VA,Recovered_VA,Dead_VA,Hospitalized_VA,NewAdmissions_VA,EDVisits_VA,ICU_VA,Tests_VA,Quarantined_VA,numHousholdQuarantined_VA,InfectiousEventsPrevented_VA,confirmedcases_VA,Susceptible_MD,Incubating_MD,Infected_MD,Colonized_MD,Recovered_MD,Dead_MD,Hospitalized_MD,NewAdmissions_MD,EDVisits_MD,ICU_MD,Tests_MD,Quarantined_MD,numHousholdQuarantined_MD,InfectiousEventsPrevented_MD,confirmedcases_MD,Susceptible,Incubating,Infected,Colonized,Recovered, Dead,Hospitalized,NewAdmissions,EDVisits,  ICU,Tests,Quarantined,numHousholdQuarantined,InfectiousEventsPrevented,confirmedcases
   12,687569,    5,    0,    8,    4,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511661,   33,    1,   39,   23,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,6116003,   79,    5,   80,   35,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,9315233,  117,    6,  127,   62,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0
   13,687561,   10,    0,    9,    6,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511643,   40,    4,   41,   29,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,6115955,   89,    7,  103,   48,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,9315159,  139,   11,  153,   83,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0
   14,687554,   14,    0,   11,    7,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511615,   46,    6,   57,   33,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,6115882,  121,   13,  122,   64,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,9315051,  181,   19,  190,  104,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0
   15,687541,   20,    0,   18,    7,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511588,   54,    7,   65,   43,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,6115799,  153,   19,  146,   85,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,9314928,  227,   26,  229,  135,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0
   16,687525,   24,    1,   26,   10,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511537,   84,    9,   73,   54,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115690,  196,   23,  180,  113,    0,    1,    1,    1,    0,    0,    0,    0,    0,    0,9314752,  304,   33,  279,  177,    0,    1,    1,    1,    0,    0,    0,    0,    0,    0
   17,687508,   28,    5,   31,   14,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511479,  104,   17,   85,   72,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115547,  258,   28,  228,  141,    0,    1,    0,    1,    0,    0,    0,    0,    0,    0,9314534,  390,   50,  344,  227,    0,    1,    0,    1,    0,    0,    0,    0,    0,    0
   18,687479,   39,    6,   45,   17,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511410,  120,   19,  126,   82,    0,    0,    0,    2,    0,    0,    0,    0,    0,    0,6115387,  301,   34,  303,  177,    0,    2,    1,    0,    0,    0,    0,    0,    0,    0,9314276,  460,   59,  474,  276,    0,    2,    1,    2,    0,    0,    0,    0,    0,    0
   19,687443,   56,    9,   54,   24,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511317,  154,   25,  161,  100,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115165,  388,   46,  382,  221,    0,    4,    2,    1,    1,    0,    0,    0,    0,    0,9313925,  598,   80,  597,  345,    0,    4,    2,    1,    1,    0,    0,    0,    0,    0
   20,687393,   85,   13,   60,   35,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511214,  175,   35,  202,  131,    0,    0,    0,    1,    0,    0,    0,    0,    0,    0,6114872,  515,   59,  478,  278,    0,    4,    0,    0,    1,    0,    0,    0,    0,    0,9313479,  775,  107,  740,  444,    0,    4,    0,    1,    1,    0,    0,    0,    0,    0
   21,687332,  105,   15,   89,   45,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511057,  259,   45,  236,  160,    0,    0,    0,    2,    0,    2,    0,    0,    0,    0,6114571,  587,   76,  607,  361,    0,    6,    2,    3,    1,    5,    0,    0,    0,    2,9312960,  951,  136,  932,  566,    0,    6,    2,    5,    1,    7,    0,    0,    0,    2
   22,687266,  120,   16,  120,   64,    0,    0,    0,    1,    0,    1,    0,    0,    0,    0,2510877,  335,   57,  278,  210,    0,    1,    1,    0,    1,    3,    0,    0,    0,    1,6114172,  737,   99,  741,  453,    0,    6,    1,    2,    2,    8,    0,    0,    0,    3,9312315, 1192,  172, 1139,  727,    0,    7,    2,    3,    3,   12,    0,    0,    0,    4
   23,687177,  147,   22,  158,   82,    0,    0,    0,    2,    0,    3,    0,    0,    0,    0,2510651,  414,   65,  374,  253,    0,    2,    1,    2,    1,    6,    0,    0,    0,    2,6113623,  936,  128,  935,  580,    0,    7,    1,    5,    2,   14,    0,    0,    0,    4,9311451, 1497,  215, 1467,  915,    0,    9,    2,    9,    3,   23,    0,    0,    0,    6
   24,687061,  187,   26,  202,  110,    0,    0,    0,    1,    0,    4,    0,    0,    0,    0,2510369,  514,   81,  481,  312,    0,    2,    0,    4,    1,   10,    0,    0,    0,    2,6112943, 1161,  161, 1191,  746,    0,   11,    4,    0,    4,   18,    0,    0,    0,    8,9310373, 1862,  268, 1874, 1168,    0,   13,    4,    5,    5,   32,    0,    0,    0,   10
   25,686911,  251,   27,  254,  143,    0,    0,    0,    1,    0,    5,    0,    0,    0,    0,2510037,  598,  104,  628,  390,    0,    5,    3,    1,    3,   14,    0,    0,    0,    5,6112151, 1430,  187, 1486,  948,    0,   15,    4,    2,    6,   24,    0,    0,    0,   12,9309099, 2279,  318, 2368, 1481,    0,   20,    7,    4,    9,   43,    0,    0,    0,   17
   26,686733,  320,   43,  305,  185,    0,    2,    2,    0,    0,    7,    0,    0,    0,    2,2509631,  749,  134,  735,  508,    0,    8,    3,    3,    5,   20,    0,    0,    0,    8,6111104, 1814,  241, 1867, 1174,    2,   14,    1,    3,    7,   28,    0,    0,    0,   13,9307468, 2883,  418, 2907, 1867,    2,   24,    6,    6,   12,   55,    0,    0,    0,   23
   27,686554,  379,   59,  369,  225,    0,    3,    1,    0,    1,    8,    0,    0,    0,    3,2509145,  928,  155,  882,  646,    1,   10,    3,    4,    7,   27,    0,    0,    0,   11,6109945, 2178,  312, 2297, 1467,    3,   21,    9,    4,   10,   41,    0,    0,    0,   22,9305644, 3485,  526, 3548, 2338,    4,   34,   13,    8,   18,   76,    0,    0,    0,   36
   28,686276,  477,   65,  481,  287,    0,    4,    1,    4,    1,   13,    0,    0,    0,    4,2508560, 1090,  185, 1137,  784,    1,   12,    2,    4,    7,   33,    0,    0,    0,   13,6108609, 2519,  397, 2815, 1859,    3,   26,    5,    5,   10,   51,    0,    0,    0,   27,9303445, 4086,  647, 4433, 2930,    4,   42,    8,   13,   18,   97,    0,    0,    0,   44
   29,685948,  590,   84,  600,  364,    0,    5,    1,    1,    2,   15,    0,    0,    0,    5,2507897, 1268,  234, 1386,  971,    1,   16,    4,    9,    8,   46,    0,    0,    0,   17,6107078, 2905,  490, 3351, 2375,    3,   32,    7,    2,   12,   60,    0,    0,    0,   34,9300923, 4763,  808, 5337, 3710,    4,   53,   12,   12,   22,  121,    0,    0,    0,   56
   30,685611,  650,  111,  739,  475,    0,    8,    3,    0,    4,   18,    0,    0,    0,    8,2507115, 1467,  268, 1702, 1203,    2,   20,    5,    7,   10,   58,    0,    0,    0,   22,6105304, 3373,  607, 3937, 2978,    3,   47,   15,   10,   16,   85,    0,    0,    0,   49,9298030, 5490,  986, 6378, 4656,    5,   75,   23,   17,   30,  161,    0,    0,    0,   79
   31,685216,  735,  146,  879,  610,    0,    9,    1,    1,    4,   20,    0,    0,    0,    9,2506208, 1691,  312, 2047, 1497,    2,   24,    4,    9,   13,   71,    0,    0,    0,   26,6103273, 3855,  722, 4669, 3678,    5,   56,   12,   12,   17,  109,    0,    0,    0,   61,9294697, 6281, 1180, 7595, 5785,    7,   89,   17,   22,   34,  200,    0,    0,    0,   96
   32,684792,  815,  183, 1041,  755,    0,   14,    5,    0,    6,   25,    0,    0,    0,   14,2505210, 1894,  368, 2452, 1831,    2,   30,    7,   10,   15,   88,    0,    0,    0,   33,6101142, 4215,  890, 5426, 4523,    6,   69,   14,   15,   21,  138,    0,    0,    0,   75,9291144, 6924, 1441, 8919, 7109,    8,  113,   26,   25,   42,  251,    0,    0,    0,  122
   33,684317,  932,  214, 1176,  947,    0,   17,    4,    9,    8,   38,    0,    0,    0,   18,2504010, 2227,  461, 2781, 2276,    2,   37,    9,    7,   16,  104,    0,    0,    0,   42,6098622, 4799, 1054, 6198, 5522,    7,   84,   16,   20,   27,  174,    0,    0,    0,   91,9286949, 7958, 1729,10155, 8745,    9,  138,   29,   36,   51,  316,    0,    0,    0,  151
   34,683818, 1019,  252, 1332, 1165,    0,   24,    7,    5,   12,   50,    0,    0,    0,   25,2502791, 2428,  547, 3173, 2816,    2,   49,   12,    7,   18,  123,    0,    0,    0,   54,6095897, 5319, 1234, 7003, 6740,    9,  108,   30,   26,   38,  230,    0,    0,    0,  121,9282506, 8766, 2033,11508,10721,   11,  181,   49,   38,   68,  403,    0,    0,    0,  200
   35,683247, 1121,  304, 1508, 1405,    1,   24,    2,    3,   12,   55,    0,    0,    0,   27,2501478, 2644,  632, 3609, 3390,    4,   56,   10,   11,   23,  144,    0,    0,    0,   64,6092885, 5908, 1457, 7926, 8017,    9,  127,   23,   27,   45,  280,    0,    0,    0,  144,9277610, 9673, 2393,13043,12812,   14,  207,   35,   41,   80,  479,    0,    0,    0,  235
   36,682600, 1264,  340, 1691, 1690,    1,   32,    8,    3,   14,   66,    0,    0,    0,   35,2499976, 2883,  714, 4135, 4044,    5,   67,   14,   12,   26,  170,    0,    0,    0,   78,6089723, 6281, 1660, 9079, 9447,   12,  158,   39,   34,   56,  353,    0,    0,    0,  183,9272299,10428, 2714,14905,15181,   18,  257,   61,   49,   96,  589,    0,    0,    0,  296
   37,681969, 1321,  388, 1888, 2018,    2,   41,   11,    5,   19,   82,    0,    0,    0,   46,2498455, 3072,  842, 4516, 4867,    5,   87,   20,   16,   34,  206,    0,    0,    0,   98,6086457, 6764, 1893, 9937,11138,   13,  191,   39,   37,   70,  429,    0,    0,    0,  222,9266881,11157, 3123,16341,18023,   20,  319,   70,   58,  123,  717,    0,    0,    0,  366
   38,681360, 1328,  441, 2075, 2378,    4,   49,   11,   10,   21,  103,    0,    0,    0,   57,2496888, 3213,  948, 4993, 5707,    8,  100,   20,   18,   38,  244,    0,    0,    0,  118,6083006, 7059, 2154,10849,13115,   19,  212,   34,   45,   75,  508,    0,    0,    0,  256,9261254,11600, 3543,17917,21200,   31,  361,   65,   73,  134,  855,    0,    0,    0,  431
   39,680698, 1321,  476, 2292, 2795,    4,   60,   13,    8,   23,  124,    0,    0,    0,   70,2495264, 3342, 1087, 5417, 6638,    9,  123,   24,   21,   47,  289,    0,    0,    0,  142,6079535, 7312, 2409,11731,15195,   20,  249,   47,   54,   88,  609,    0,    0,    0,  303,9255497,11975, 3972,19440,24628,   33,  432,   84,   83,  158, 1022,    0,    0,    0,  515
   40,680000, 1399,  543, 2349, 3290,    5,   72,   14,   10,   28,  148,    0,    0,    0,   84,2493622, 3460, 1213, 5729, 7721,   12,  142,   27,   18,   59,  334,    0,    0,    0,  169,6076033, 7388, 2650,12507,17598,   26,  321,   87,   60,  122,  756,    0,    0,    0,  390,9249655,12247, 4406,20585,28609,   43,  535,  128,   88,  209, 1238,    0,    0,    0,  643
   41,679277, 1477,  602, 2473, 3752,    5,   83,   13,   12,   27,  173,    0,    0,    0,   97,2491954, 3527, 1313, 6011, 8938,   14,  165,   29,   33,   67,  396,    0,    0,    0,  198,6072411, 7536, 2947,13209,20069,   30,  362,   57,   67,  146,  880,    0,    0,    0,  447,9243642,12540, 4862,21693,32759,   49,  610,   99,  112,  240, 1449,    0,    0,    0,  742
   42,678673, 1396,  661, 2556, 4292,    8,   86,    9,   13,   29,  195,    0,    0,    0,  106,2490392, 3441, 1434, 6276,10199,   15,  191,   33,   20,   76,  449,    0,    0,    0,  231,6068977, 7474, 3219,13663,22833,   36,  420,   83,   84,  170, 1047,    0,    0,    0,  530,9238042,12311, 5314,22495,37324,   59,  697,  125,  117,  275, 1691,    0,    0,    0,  867
   43,678058, 1339,  715, 2633, 4832,    9,  102,   22,   12,   41,  229,    0,    0,    0,  128,2488800, 3417, 1531, 6497,11497,   15,  229,   45,   41,   92,  535,    0,    0,    0,  276,6065545, 7450, 3449,13884,25831,   43,  483,   83,   76,  197, 1206,    0,    0,    0,  613,9232403,12206, 5695,23014,42160,   67,  814,  150,  129,  330, 1970,    0,    0,    0, 1017
   44,677439, 1357,  765, 2621, 5392,   12,  111,   18,   21,   49,  268,    0,    0,    0,  146,2487317, 3315, 1650, 6592,12861,   22,  261,   49,   30,  105,  614,    0,    0,    0,  325,6062255, 7284, 3667,14182,28766,   48,  539,   83,   99,  221, 1388,    0,    0,    0,  696,9227011,11956, 6082,23395,47019,   82,  911,  150,  150,  375, 2270,    0,    0,    0, 1167
   45,676806, 1357,  811, 2649, 5948,   15,  124,   20,   13,   53,  301,    0,    0,    0,  166,2485775, 3290, 1752, 6569,14343,   28,  298,   51,   33,  116,  698,    0,    0,    0,  376,6058896, 7217, 3868,14303,31865,   53,  598,   85,   90,  244, 1563,    0,    0,    0,  781,9221477,11864, 6431,23521,52156,   96, 1020,  156,  136,  413, 2562,    0,    0,    0, 1323
   46,676219, 1340,  850, 2653, 6504,   20,  141,   28,   16,   62,  345,    0,    0,    0,  194,2484259, 3227, 1831, 6613,15793,   34,  320,   44,   28,  123,  770,    0,    0,    0,  420,6055632, 7187, 4055,14295,34963,   70,  653,  102,   90,  269, 1755,    0,    0,    0,  883,9216110,11754, 6736,23561,57260,  124, 1114,  174,  134,  454, 2870,    0,    0,    0, 1497
   47,675658, 1268,  876, 2607, 7154,   23,  150,   21,   26,   69,  536,    0,    0,    3,  235,2482784, 3202, 1893, 6522,17313,   43,  347,   47,   55,  135, 1253,    0,    0,    1,  506,6052389, 7106, 4208,14069,38348,   82,  711,   99,   98,  291, 2891,    0,    0,    0, 1071,9210831,11576, 6977,23198,62815,  148, 1208,  167,  179,  495, 4680,    0,    0,    4, 1812
   48,675094, 1255,  905, 2538, 7765,   29,  155,   14,   30,   74,  719,    0,    0,   17,  262,2481260, 3228, 1946, 6455,18819,   49,  388,   57,   67,  158, 1749,    0,    0,   16,  605,6049140, 7025, 4288,14088,41557,  104,  751,   95,  163,  310, 4075,    0,    0,   37, 1265,9205494,11508, 7139,23081,68141,  182, 1294,  166,  260,  542, 6543,    0,    0,   70, 2132
   49,674528, 1255,  917, 2489, 8365,   32,  166,   20,   32,   76,  905,    0,    0,   18,  298,2479786, 3149, 1979, 6525,20262,   56,  395,   40,   69,  162, 2240,    0,    0,   30,  696,6045864, 7134, 4360,13933,44792,  119,  797,  103,  167,  317, 5265,    0,    0,   72, 1478,9200178,11538, 7256,22947,73419,  207, 1358,  163,  268,  555, 8410,    0,    0,  120, 2472
   50,673910, 1291,  933, 2485, 8930,   37,  181,   23,   46,   73, 1109,    0,    0,   26,  345,2478359, 3064, 2004, 6484,21778,   68,  422,   53,   85,  176, 2755,    0,    0,   47,  806,6042516, 7213, 4429,13867,48038,  139,  852,  122,  187,  333, 6488,    0,    0,  112, 1711,9194785,11568, 7366,22836,78746,  244, 1455,  198,  318,  582,10352,    0,    0,  185, 2862
   51,673357, 1256,  922, 2480, 9529,   42,  193,   23,   31,   76, 1299,    0,    0,   39,  388,2476973, 3069, 2024, 6279,23327,   85,  436,   53,  111,  172, 3283,    0,    1,   64,  908,6039329, 7096, 4444,13815,51361,  157,  900,  113,  231,  351, 7747,    0,    1,  149, 1952,9189659,11421, 7390,22574,84217,  284, 1529,  189,  373,  599,12329,    0,    2,  252, 3248
   52,672767, 1276,  909, 2481,10107,   46,  201,   20,   48,   81, 1502,    0,    0,   42,  435,2475430, 3187, 2023, 6183,24835,   99,  455,   60,   74,  183, 3778,    0,    2,   75, 1011,6036099, 7029, 4495,13829,54575,  175,  943,  109,  210,  377, 8977,    0,    3,  194, 2173,9184296,11492, 7427,22493,89517,  320, 1599,  189,  332,  641,14257,    0,    5,  311, 3619
   53,672221, 1217,  903, 2522,10674,   49,  216,   24,   46,   89, 1711,    0,    1,   48,  478,2474007, 3082, 2026, 6230,26307,  105,  457,   36,  119,  181, 4296,    0,    2,   90, 1115,6032755, 7078, 4523,13888,57761,  197,  975,  114,  213,  383,10220,    0,    3,  239, 2402,9178983,11377, 7452,22640,94742,  351, 1648,  174,  378,  653,16227,    0,    6,  377, 3995
   54,671612, 1253,  892, 2473,11303,   53,  218,   24,   37,   86, 1910,    0,    1,   55,  523,2472499, 3180, 2024, 6189,27747,  118,  476,   57,  128,  179, 4840,    0,    2,  114, 1223,6029389, 7212, 4514,13803,61061,  223, 1017,  123,  230,  386,11492,    0,    4,  288, 2663,9173500,11645, 7430,22465,100111,  394, 1711,  204,  395,  651,18242,    0,    7,  457, 4409
   55,671065, 1248,  867, 2488,11861,   57,  223,   20,   57,   88, 2122,    0,    2,   57,  567,2470982, 3220, 2021, 6202,29197,  135,  475,   37,   97,  175, 5334,    0,    2,  120, 1309,6025957, 7345, 4531,13827,64302,  240, 1043,   98,  217,  388,12720,    0,    5,  353, 2889,9168004,11813, 7419,22517,105360,  432, 1741,  155,  371,  651,20176,    0,    9,  530, 4765
   56,670500, 1239,  856, 2450,12475,   66,  221,   23,   44,   90, 2323,    0,    2,   63,  616,2469443, 3300, 2019, 6292,30552,  151,  475,   46,   93,  182, 5838,    0,    2,  135, 1394,6022516, 7409, 4545,13922,67540,  270, 1053,  102,  241,  386,13989,    0,    6,  392, 3099,9162459,11948, 7420,22664,110567,  487, 1749,  171,  378,  658,22150,    0,   10,  590, 5109
   57,669960, 1209,  855, 2440,13050,   72,  220,   22,   44,   87, 2522,    0,    2,   69,  656,2467942, 3271, 1986, 6331,32066,  161,  487,   53,  105,  178, 6367,    0,    4,  152, 1495,6019169, 7324, 4549,14068,70793,  299, 1061,  121,  252,  396,15294,    0,    7,  427, 3335,9157071,11804, 7390,22839,115909,  532, 1768,  196,  401,  661,24183,    0,   13,  648, 5486
   58,669371, 1238,  849, 2433,13616,   79,  217,   21,   45,   86, 2720,    0,    2,   83,  697,2466447, 3244, 1985, 6346,33563,  172,  488,   47,  113,  183, 6894,    0,    4,  163, 1600,6015666, 7477, 4518,14108,74099,  334, 1072,  110,  245,  380,16579,    0,    9,  449, 3561,9151484,11959, 7352,22887,121278,  585, 1777,  178,  403,  649,26193,    0,   15,  695, 5858
   59,668754, 1274,  845, 2460,14164,   89,  212,   16,   42,   82, 2911,    0,    2,   90,  730,2464815, 3385, 1983, 6382,35012,  180,  499,   53,   89,  186, 7408,    0,    4,  175, 1692,6012154, 7552, 4532,14156,77448,  360, 1049,   74,  255,  381,17848,    0,   11,  480, 3761,9145723,12211, 7360,22998,126624,  629, 1760,  143,  386,  649,28167,    0,   17,  745, 6183
   60,668139, 1270,  829, 2519,14731,   98,  213,   20,   42,   84, 3110,    0,    2,   98,  775,2463269, 3341, 1996, 6456,36499,  196,  483,   34,  124,  174, 7936,    0,    5,  189, 1780,6008511, 7679, 4552,14348,80718,  394, 1036,   90,  277,  367,19160,    0,   12,  515, 3989,9139919,12290, 7377,23323,131948,  688, 1732,  144,  443,  625,30206,    0,   19,  802, 6544
   61,667557, 1274,  825, 2524,15296,  110,  212,   21,   38,   83, 3307,    0,    2,  103,  820,2461567, 3531, 1982, 6473,37993,  211,  476,   49,  112,  174, 8473,    0,    5,  205, 1883,6004892, 7752, 4527,14606,83991,  434, 1026,  101,  248,  376,20466,    0,   12,  563, 4220,9134016,12557, 7334,23603,137280,  755, 1714,  171,  398,  633,32246,    0,   19,  871, 6923
   62,666935, 1308,  834, 2508,15885,  116,  210,   19,   53,   81, 3515,    0,    2,  109,  861,2459883, 3607, 1996, 6582,39463,  226,  473,   45,   91,  171, 8991,    0,    5,  220, 1988,6001361, 7706, 4543,14811,87315,  466, 1004,   92,  254,  374,21777,    0,   12,  606, 4426,9128179,12621, 7373,23901,142663,  808, 1687,  156,  398,  626,34283,    0,   19,  935, 7275
   63,666271, 1340,  851, 2556,16445,  123,  215,   20,   56,   84, 3730,    0,    2,  114,  907,2458282, 3587, 2029, 6632,40987,  240,  456,   40,   88,  174, 9503,    0,    5,  231, 2069,5997627, 7745, 4571,15063,90707,  489, 1015,   95,  249,  364,23099,    0,   15,  638, 4646,9122180,12672, 7451,24251,148139,  852, 1686,  155,  393,  622,36332,    0,   22,  983, 7622
   64,665684, 1305,  855, 2541,17070,  131,  212,   18,   45,   85, 3932,    0,    4,  118,  944,2456498, 3726, 2052, 6750,42476,  255,  466,   48,  120,  172,10062,    0,    7,  239, 2162,5993936, 7863, 4578,15167,94142,  516, 1015,  103,  259,  360,24445,    0,   19,  671, 4872,9116118,12894, 7485,24458,153688,  902, 1693,  169,  424,  617,38439,    0,   30, 1028, 7978
   65,665071, 1326,  870, 2534,17648,  137,  209,   27,   47,   87, 4146,    0,    5,  125,  990,2454722, 3831, 2062, 6903,43971,  268,  460,   34,  102,  166,10594,    0,    7,  253, 2238,5990041, 8165, 4574,15308,97557,  557, 1005,   97,  249,  362,25781,    0,   21,  698, 5102,9109834,13322, 7506,24745,159176,  962, 1674,  158,  398,  615,40521,    0,   33, 1076, 8330
   66,664388, 1379,  878, 2555,18243,  143,  210,   20,   46,   90, 4352,    0,    6,  129, 1025,2452910, 3852, 2051, 7091,45575,  278,  457,   42,  136,  170,11178,    0,    8,  258, 2338,5986189, 8190, 4591,15462,101169,  601,  998,  101,  274,  367,27155,    0,   24,  740, 5331,9103487,13421, 7520,25108,164987, 1022, 1665,  163,  456,  627,42685,    0,   38, 1127, 8694
