  Day,Susceptible_DC,Incubating_DC,Infected_DC,Colonized_DC,Recovered_DC,Dead_DC,Hospitalized_DC,NewAdmissions_DC,EDVisits_DC,ICU_DC,Tests_DC,Quarantined_DC,numHousholdQuarantined_DC,InfectiousEventsPrevented_DC,confirmedcases_DC,Susceptible_VA,Incubating_VA,Infected_VA,Colonized_VA,Recovered_VA,Dead_VA,Hospitalized_VA,NewAdmissions_VA,EDVisits_VA,ICU_VA,Tests_VA,Quarantined_VA,numHousholdQuarantined_VA,InfectiousEventsPrevented_VA,confirmedcases_VA,Susceptible_MD,Incubating_MD,Infected_MD,Colonized_MD,Recovered_MD,Dead_MD,Hospitalized_MD,NewAdmissions_MD,EDVisits_MD,ICU_MD,Tests_MD,Quarantined_MD,numHousholdQuarantined_MD,InfectiousEventsPrevented_MD,confirmedcases_MD,Susceptible,Incubating,Infected,Colonized,Recovered, Dead,Hospitalized,NewAdmissions,EDVisits,  ICU,Tests,Quarantined,numHousholdQuarantined,InfectiousEventsPrevented,confirmedcases
   20,687315,   92,   17,   98,   64,    0,    3,    1,    0,    0,    0,    0,    0,    0,    0,2511153,  234,   27,  203,  140,    0,    3,    1,    0,    0,    0,    0,    0,    0,    0,6114882,  507,   62,  445,  306,    0,    9,    2,    1,    5,    0,    0,    0,    0,    0,9313350,  833,  106,  746,  510,    0,   15,    4,    1,    5,    0,    0,    0,    0,    0
   21,687259,  119,   20,  108,   80,    0,    3,    0,    0,    0,    0,    0,    0,    0,    0,2510984,  308,   32,  254,  179,    0,    2,    0,    0,    0,    0,    0,    0,    0,    0,6114543,  632,   80,  575,  372,    0,   10,    1,    4,    6,    5,    0,    0,    0,    1,9312786, 1059,  132,  937,  631,    0,   15,    1,    4,    6,    5,    0,    0,    0,    1
   22,687186,  129,   21,  153,   97,    0,    3,    0,    1,    0,    1,    0,    0,    0,    0,2510809,  358,   38,  333,  219,    0,    3,    1,    0,    0,    1,    0,    0,    0,    1,6114130,  783,  100,  717,  472,    0,   11,    2,    1,    7,    8,    0,    0,    0,    3,9312125, 1270,  159, 1203,  788,    0,   17,    3,    2,    7,   10,    0,    0,    0,    4
   23,687080,  182,   24,  174,  126,    0,    3,    0,    0,    0,    1,    0,    0,    0,    0,2510590,  433,   48,  406,  280,    0,    4,    1,    0,    0,    2,    0,    0,    0,    2,6113610,  984,  122,  878,  608,    0,   15,    4,    1,    7,   13,    0,    0,    0,    7,9311280, 1599,  194, 1458, 1014,    0,   22,    5,    1,    7,   16,    0,    0,    0,    9
   24,686952,  232,   28,  221,  152,    1,    3,    1,    0,    0,    2,    0,    0,    0,    1,2510322,  537,   63,  487,  348,    0,    7,    3,    3,    2,    8,    0,    0,    0,    5,6113011, 1176,  150, 1092,  772,    1,   18,    4,    1,    9,   18,    0,    0,    0,   11,9310285, 1945,  241, 1800, 1272,    2,   28,    8,    4,   11,   28,    0,    0,    0,   17
   25,686815,  277,   36,  262,  195,    1,    3,    0,    1,    0,    3,    0,    0,    0,    1,2509995,  637,   73,  611,  441,    0,    8,    2,    0,    3,   10,    0,    0,    0,    7,6112286, 1460,  184, 1322,  947,    3,   17,    2,    5,    9,   25,    0,    0,    0,   13,9309096, 2374,  293, 2195, 1583,    4,   28,    4,    6,   12,   38,    0,    0,    0,   21
   26,686649,  333,   46,  316,  241,    1,    2,    1,    2,    1,    6,    0,    0,    0,    2,2509625,  752,   93,  744,  543,    0,    9,    1,    0,    3,   11,    0,    0,    0,    8,6111418, 1712,  230, 1638, 1201,    3,   25,    9,    5,   11,   39,    0,    0,    0,   22,9307692, 2797,  369, 2698, 1985,    4,   36,   11,    7,   15,   56,    0,    0,    0,   32
   27,686449,  410,   61,  370,  295,    1,    4,    2,    0,    3,    8,    0,    0,    0,    4,2509143,  900,  112,  927,  675,    0,   11,    3,    1,    5,   15,    0,    0,    0,   11,6110459, 1953,  277, 2043, 1467,    3,   28,    4,    4,   12,   47,    0,    0,    0,   26,9306051, 3263,  450, 3340, 2437,    4,   43,    9,    5,   20,   70,    0,    0,    0,   41
   28,686210,  479,   70,  454,  372,    1,    5,    1,    0,    3,    9,    0,    0,    0,    5,2508596, 1093,  125, 1092,  851,    0,   12,    3,    2,    7,   20,    0,    0,    0,   14,6109293, 2281,  336, 2450, 1838,    4,   35,    8,    4,   20,   59,    0,    0,    0,   34,9304099, 3853,  531, 3996, 3061,    5,   52,   12,    6,   30,   88,    0,    0,    0,   53
   29,685973,  529,   92,  546,  445,    1,    6,    1,    2,    4,   12,    0,    0,    0,    6,2508012, 1257,  150, 1293, 1045,    0,   15,    5,    4,    8,   29,    0,    0,    0,   19,6108018, 2651,  417, 2805, 2306,    5,   42,    8,    4,   23,   71,    0,    0,    0,   42,9302003, 4437,  659, 4644, 3796,    6,   63,   14,   10,   35,  112,    0,    0,    0,   67
   30,685679,  607,  108,  654,  536,    2,    9,    4,    2,    5,   18,    0,    0,    0,   10,2507354, 1391,  187, 1545, 1280,    0,   21,    7,    1,   10,   37,    0,    0,    0,   26,6106572, 3004,  512, 3241, 2868,    5,   49,    9,    5,   26,   85,    0,    0,    0,   51,9299605, 5002,  807, 5440, 4684,    7,   79,   20,    8,   41,  140,    0,    0,    0,   87
   31,685403,  637,  125,  754,  665,    2,   14,    5,    1,    6,   24,    0,    0,    0,   15,2506612, 1573,  239, 1738, 1594,    1,   25,    5,    2,   12,   44,    0,    0,    0,   31,6104958, 3376,  605, 3744, 3513,    6,   60,   13,    5,   30,  103,    0,    0,    0,   64,9296973, 5586,  969, 6236, 5772,    9,   99,   23,    8,   48,  171,    0,    0,    0,  110
   32,685085,  682,  137,  875,  805,    2,   17,    3,    2,    6,   29,    0,    0,    0,   18,2505781, 1728,  293, 2045, 1909,    1,   29,    4,    4,   12,   52,    0,    0,    0,   35,6103214, 3759,  715, 4287, 4219,    8,   74,   18,    6,   35,  127,    0,    0,    0,   82,9294080, 6169, 1145, 7207, 6933,   11,  120,   25,   12,   53,  208,    0,    0,    0,  135
   33,684709,  766,  176,  942,  990,    3,   21,    5,    4,    9,   38,    0,    0,    0,   23,2504919, 1854,  348, 2323, 2312,    1,   39,   12,    3,   16,   67,    0,    0,    0,   47,6101304, 4051,  830, 4987, 5020,   10,   93,   23,    8,   44,  158,    0,    0,    0,  105,9290932, 6671, 1354, 8252, 8322,   14,  153,   40,   15,   69,  263,    0,    0,    0,  175
   34,684308,  816,  215, 1062, 1182,    3,   27,    6,    3,   11,   47,    0,    0,    0,   29,2503907, 2097,  414, 2554, 2784,    1,   53,   14,    5,   21,   86,    0,    0,    0,   61,6099148, 4409,  971, 5674, 5989,   11,  131,   41,   14,   57,  213,    0,    0,    0,  146,9287363, 7322, 1600, 9290, 9955,   15,  211,   61,   22,   89,  346,    0,    0,    0,  236
   35,683854,  933,  249, 1158, 1389,    3,   32,    5,    2,   12,   54,    0,    0,    0,   34,2502856, 2291,  476, 2880, 3252,    2,   63,   14,    6,   26,  106,    0,    0,    0,   75,6096876, 4825, 1114, 6319, 7054,   14,  151,   26,    9,   68,  248,    0,    0,    0,  172,9283586, 8049, 1839,10357,11695,   19,  246,   45,   17,  106,  408,    0,    0,    0,  281
   36,683330, 1043,  273, 1306, 1631,    3,   31,    3,    3,   12,   60,    0,    0,    0,   37,2501636, 2516,  547, 3229, 3827,    2,   73,   14,    3,   30,  123,    0,    0,    0,   89,6094278, 5362, 1247, 6902, 8398,   15,  181,   37,   17,   82,  302,    0,    0,    0,  209,9279244, 8921, 2067,11437,13856,   20,  285,   54,   23,  124,  485,    0,    0,    0,  335
   37,682820, 1115,  316, 1417, 1915,    3,   40,   11,    2,   18,   73,    0,    0,    0,   48,2500398, 2704,  627, 3547, 4478,    3,   90,   19,    5,   35,  147,    0,    0,    0,  108,6091688, 5691, 1394, 7627, 9785,   17,  215,   39,   20,   95,  361,    0,    0,    0,  248,9274906, 9510, 2337,12591,16178,   23,  345,   69,   27,  148,  581,    0,    0,    0,  404
   38,682305, 1166,  338, 1569, 2203,    5,   46,   11,    1,   23,   85,    0,    0,    0,   59,2499166, 2809,  684, 3881, 5212,    5,  100,   16,    6,   38,  169,    0,    0,    0,  124,6088953, 6076, 1519, 8274,11356,   24,  227,   39,   26,  102,  426,    0,    0,    0,  287,9270424,10051, 2541,13724,18771,   34,  373,   66,   33,  163,  680,    0,    0,    0,  470
   39,681749, 1233,  374, 1692, 2533,    5,   55,   12,    9,   28,  106,    0,    0,    0,   71,2497810, 2956,  781, 4184, 6017,    9,  125,   35,    4,   48,  208,    0,    0,    0,  159,6085961, 6452, 1662, 8981,13113,   33,  267,   62,   22,  120,  510,    0,    0,    0,  349,9265520,10641, 2817,14857,21663,   47,  447,  109,   35,  196,  824,    0,    0,    0,  579
   40,681181, 1251,  417, 1840, 2889,    8,   66,   14,    5,   34,  125,    0,    0,    0,   85,2496388, 3115,  840, 4526, 6875,   13,  143,   27,   12,   60,  247,    0,    0,    0,  186,6082966, 6775, 1810, 9616,14991,   44,  299,   54,   21,  136,  585,    0,    0,    0,  403,9260535,11141, 3067,15982,24755,   65,  508,   95,   38,  230,  957,    0,    0,    0,  674
   41,680645, 1260,  453, 1936, 3282,   10,   83,   19,    3,   42,  147,    0,    0,    0,  104,2494996, 3148,  925, 4874, 7795,   19,  143,   17,   19,   66,  283,    0,    0,    0,  203,6079864, 6977, 1997,10284,17030,   50,  334,   53,   17,  158,  655,    0,    0,    0,  456,9255505,11385, 3375,17094,28107,   79,  560,   89,   39,  266, 1085,    0,    0,    0,  763
   42,680042, 1326,  469, 2019, 3717,   13,   88,    9,    5,   47,  161,    0,    0,    0,  113,2493533, 3224, 1005, 5165, 8809,   21,  160,   25,   15,   73,  323,    0,    0,    0,  228,6076786, 7094, 2184,10897,19181,   60,  369,   58,   28,  172,  741,    0,    0,    0,  514,9250361,11644, 3658,18081,31707,   94,  617,   92,   48,  292, 1225,    0,    0,    0,  855
   43,679486, 1352,  497, 2092, 4144,   15,  108,   26,    8,   56,  195,    0,    0,    0,  139,2492066, 3333, 1088, 5308, 9935,   27,  181,   35,   15,   79,  373,    0,    0,    0,  263,6073686, 7185, 2374,11303,21583,   71,  397,   59,   37,  186,  837,    0,    0,    0,  573,9245238,11870, 3959,18703,35662,  113,  686,  120,   60,  321, 1405,    0,    0,    0,  975
   44,678893, 1344,  525, 2183, 4621,   20,  114,   16,    8,   57,  219,    0,    0,    0,  155,2490625, 3309, 1169, 5535,11089,   30,  196,   29,   16,   85,  418,    0,    0,    0,  292,6070476, 7283, 2517,11734,24106,   86,  441,   83,   29,  204,  949,    0,    0,    0,  656,9239994,11936, 4211,19452,39816,  136,  751,  128,   53,  346, 1586,    0,    0,    0, 1103
   45,678298, 1382,  562, 2207, 5116,   21,  129,   18,    8,   65,  245,    0,    0,    0,  173,2489155, 3350, 1232, 5653,12333,   34,  224,   41,   16,  101,  475,    0,    0,    0,  333,6067189, 7430, 2689,12074,26722,   98,  481,   72,   34,  228, 1055,    0,    0,    0,  728,9234642,12162, 4483,19934,44171,  153,  834,  131,   58,  394, 1775,    0,    0,    0, 1234
   46,677739, 1327,  588, 2292, 5615,   25,  140,   20,    7,   68,  272,    0,    0,    0,  193,2487694, 3350, 1276, 5789,13610,   38,  244,   39,   24,  114,  538,    0,    0,    0,  372,6063850, 7586, 2817,12483,29353,  113,  535,   94,   42,  253, 1191,    0,    0,    0,  822,9229283,12263, 4681,20564,48578,  176,  919,  153,   73,  435, 2001,    0,    0,    0, 1387
   47,677149, 1325,  614, 2350, 6119,   29,  153,   18,    3,   68,  420,    0,    0,    0,  226,2486247, 3370, 1328, 5878,14888,   46,  262,   37,   25,  124,  940,    0,    0,    1,  443,6060517, 7666, 2937,12675,32276,  131,  565,   72,   59,  258, 2176,    0,    0,    4,  977,9223913,12361, 4879,20903,53283,  206,  980,  127,   87,  450, 3536,    0,    0,    5, 1646
   48,676565, 1352,  655, 2343, 6639,   32,  162,   22,   18,   72,  588,    0,    0,    6,  275,2484781, 3388, 1370, 5893,16271,   54,  295,   56,   37,  143, 1380,    0,    0,   19,  535,6057166, 7678, 3057,12926,35229,  146,  634,  108,   82,  292, 3236,    0,    0,   37, 1176,9218512,12418, 5082,21162,58139,  232, 1091,  186,  137,  507, 5204,    0,    0,   62, 1986
   49,675968, 1341,  677, 2403, 7157,   40,  157,   16,   25,   72,  759,    0,    1,   17,  314,2483340, 3367, 1405, 6007,17574,   64,  324,   54,   49,  165, 1831,    0,    0,   46,  644,6053789, 7761, 3162,13165,38156,  169,  681,  106,  136,  327, 4357,    0,    2,   86, 1403,9213097,12469, 5244,21575,62887,  273, 1162,  176,  210,  564, 6947,    0,    3,  149, 2361
   50,675366, 1355,  713, 2368, 7741,   43,  156,   17,   13,   71,  919,    0,    1,   26,  343,2481792, 3499, 1442, 5979,18974,   71,  343,   44,   52,  178, 2276,    0,    0,   65,  738,6050284, 7921, 3254,13271,41281,  191,  724,  101,  133,  351, 5469,    0,    2,  138, 1627,9207442,12775, 5409,21618,67996,  305, 1223,  162,  198,  600, 8664,    0,    3,  229, 2708
   51,674765, 1384,  722, 2362, 8305,   48,  162,   22,   33,   77, 1102,    0,    1,   34,  384,2480214, 3569, 1457, 6036,20400,   81,  352,   37,   66,  185, 2733,    0,    0,   76,  827,6046764, 8085, 3332,13421,44381,  219,  766,  113,  129,  380, 6596,    0,    2,  176, 1878,9201743,13038, 5511,21819,73086,  348, 1280,  172,  228,  642,10431,    0,    3,  286, 3089
   52,674115, 1382,  724, 2434, 8873,   58,  163,   23,   37,   80, 1296,    0,    1,   41,  433,2478673, 3571, 1509, 6124,21792,   88,  385,   53,   65,  193, 3211,    0,    0,   94,  927,6043159, 8159, 3400,13741,47497,  246,  801,  105,  159,  393, 7769,    0,    3,  220, 2105,9195947,13112, 5633,22299,78162,  392, 1349,  181,  261,  666,12276,    0,    4,  355, 3465
   53,673473, 1467,  747, 2398, 9439,   62,  178,   29,   37,   85, 1493,    0,    1,   47,  479,2477021, 3672, 1550, 6225,23193,   96,  398,   41,   84,  200, 3702,    0,    0,  112, 1025,6039496, 8311, 3485,14012,50625,  273,  843,  114,  182,  416, 8984,    0,    6,  261, 2363,9189990,13450, 5782,22635,83257,  431, 1419,  184,  303,  701,14179,    0,    7,  420, 3867
   54,672855, 1454,  768, 2433,10009,   67,  194,   27,   36,   91, 1691,    0,    1,   55,  531,2475384, 3776, 1587, 6270,24632,  108,  408,   44,   77,  214, 4186,    0,    0,  130, 1117,6035707, 8569, 3518,14238,53875,  295,  875,   95,  188,  423,10193,    0,   10,  301, 2598,9183946,13799, 5873,22941,88516,  470, 1477,  166,  301,  728,16070,    0,   11,  486, 4246
   55,672219, 1433,  766, 2514,10577,   77,  200,   27,   33,   92, 1888,    0,    1,   65,  581,2473695, 3882, 1614, 6315,26129,  122,  431,   60,   76,  218, 4688,    0,    0,  147, 1233,6031929, 8591, 3580,14635,57146,  321,  914,  113,  213,  452,11457,    0,   10,  359, 2872,9177843,13906, 5960,23464,93852,  520, 1545,  200,  322,  762,18033,    0,   11,  571, 4686
   56,671555, 1472,  764, 2546,11168,   81,  215,   33,   26,  104, 2085,    0,    1,   73,  632,2472026, 3885, 1671, 6428,27612,  135,  433,   41,   88,  218, 5191,    0,    0,  170, 1319,6027998, 8883, 3662,14663,60652,  344,  933,  103,  212,  452,12715,    0,   11,  411, 3121,9171579,14240, 6097,23637,99432,  560, 1581,  177,  326,  774,19991,    0,   12,  654, 5072
   57,670825, 1608,  766, 2523,11779,   85,  228,   29,   42,  106, 2296,    0,    1,   84,  677,2470308, 3962, 1661, 6514,29164,  148,  440,   48,   84,  228, 5697,    0,    0,  191, 1426,6024094, 9000, 3713,14955,64066,  374,  950,  108,  228,  458,14012,    0,   11,  460, 3376,9165227,14570, 6140,23992,105009,  607, 1618,  185,  354,  792,22005,    0,   12,  735, 5479
   58,670163, 1549,  774, 2635,12372,   93,  225,   25,   22,  109, 2485,    0,    1,   86,  718,2468557, 4039, 1703, 6615,30682,  161,  455,   50,   97,  223, 6227,    0,    0,  210, 1528,6020130, 9093, 3759,15278,67541,  401,  983,  121,  194,  477,15303,    0,   15,  501, 3635,9158850,14681, 6236,24528,110595,  655, 1663,  196,  313,  809,24015,    0,   16,  797, 5881
   59,669474, 1604,  785, 2641,12986,   96,  219,   17,   43,  105, 2688,    0,    2,   97,  753,2466712, 4123, 1714, 6833,32201,  174,  459,   49,  114,  223, 6781,    0,    0,  228, 1636,6015989, 9273, 3851,15529,71135,  425, 1017,  124,  209,  486,16629,    0,   18,  551, 3887,9152175,15000, 6350,25003,116322,  695, 1695,  190,  366,  814,26098,    0,   20,  876, 6276
   60,668829, 1548,  799, 2658,13648,  104,  216,   19,   36,  104, 2884,    0,    2,  102,  785,2464869, 4197, 1741, 7033,33730,  187,  453,   45,  105,  214, 7332,    0,    0,  247, 1741,6011802, 9488, 3941,15795,74719,  457, 1056,  127,  216,  499,17979,    0,   19,  591, 4152,9145500,15233, 6481,25486,122097,  748, 1725,  191,  357,  817,28195,    0,   21,  940, 6678
   61,668114, 1589,  817, 2673,14284,  109,  210,   13,   51,  101, 3094,    0,    2,  106,  827,2462890, 4410, 1777, 7075,35403,  202,  455,   45,   88,  201, 7867,    0,    0,  265, 1840,6007520, 9726, 4010,16126,78325,  495, 1080,  134,  223,  509,19364,    0,   23,  639, 4435,9138524,15725, 6604,25874,128012,  806, 1745,  192,  362,  811,30325,    0,   25, 1010, 7102
   62,667375, 1665,  799, 2733,14897,  117,  211,   24,   38,   98, 3304,    0,    2,  114,  881,2460944, 4510, 1819, 7205,37057,  222,  463,   57,  123,  203, 8456,    0,    0,  291, 1973,6003121, 9978, 4096,16384,82089,  534, 1099,  127,  207,  521,20738,    0,   27,  704, 4707,9131440,16153, 6714,26322,134043,  873, 1773,  208,  368,  822,32498,    0,   29, 1109, 7561
   63,666674, 1668,  799, 2778,15538,  129,  212,   24,   38,  101, 3516,    0,    2,  118,  922,2458981, 4526, 1814, 7491,38704,  241,  454,   48,  107,  197, 9033,    0,    2,  311, 2076,5998731,10094, 4151,16732,85923,  571, 1117,  118,  239,  523,22153,    0,   29,  745, 4981,9124386,16288, 6764,27001,140165,  941, 1783,  190,  384,  821,34702,    0,   33, 1174, 7979
   64,666012, 1648,  801, 2791,16198,  136,  218,   29,   46,  108, 3741,    0,    2,  124,  978,2457078, 4492, 1828, 7617,40482,  260,  454,   55,  114,  199, 9628,    0,    4,  323, 2195,5994172,10363, 4156,17143,89751,  617, 1108,  113,  261,  522,23601,    0,   35,  793, 5261,9117262,16503, 6785,27551,146431, 1013, 1780,  197,  421,  829,36970,    0,   41, 1240, 8434
   65,665255, 1677,  799, 2882,16833,  140,  231,   33,   41,  105, 3971,    0,    2,  137, 1045,2455070, 4628, 1856, 7705,42219,  279,  449,   45,   94,  190,10202,    0,    5,  344, 2297,5989595,10452, 4191,17457,93848,  659, 1116,  127,  215,  513,25042,    0,   37,  843, 5526,9109920,16757, 6846,28044,152900, 1078, 1796,  205,  350,  808,39215,    0,   44, 1324, 8868
   66,664537, 1677,  799, 2891,17534,  148,  242,   32,   43,  115, 4201,    0,    2,  145, 1094,2453025, 4714, 1886, 7780,44053,  299,  450,   46,   96,  199,10778,    0,    5,  359, 2407,5984912,10547, 4240,17952,97863,  688, 1129,  121,  239,  498,26520,    0,   43,  889, 5791,9102474,16938, 6925,28623,159450, 1135, 1821,  199,  378,  812,41499,    0,   50, 1393, 9292
