  Day,Susceptible_DC,Incubating_DC,Infected_DC,Colonized_DC,Recovered_DC,Dead_DC,Hospitalized_DC,NewAdmissions_DC,EDVisits_DC,ICU_DC,Tests_DC,Quarantined_DC,numHousholdQuarantined_DC,InfectiousEventsPrevented_DC,confirmedcases_DC,Susceptible_VA,Incubating_VA,Infected_VA,Colonized_VA,Recovered_VA,Dead_VA,Hospitalized_VA,NewAdmissions_VA,EDVisits_VA,ICU_VA,Tests_VA,Quarantined_VA,numHousholdQuarantined_VA,InfectiousEventsPrevented_VA,confirmedcases_VA,Susceptible_MD,Incubating_MD,Infected_MD,Colonized_MD,Recovered_MD,Dead_MD,Hospitalized_MD,NewAdmissions_MD,EDVisits_MD,ICU_MD,Tests_MD,Quarantined_MD,numHousholdQuarantined_MD,InfectiousEventsPrevented_MD,confirmedcases_MD,Susceptible,Incubating,Infected,Colonized,Recovered, Dead,Hospitalized,NewAdmissions,EDVisits,  ICU,Tests,Quarantined,numHousholdQuarantined,InfectiousEventsPrevented,confirmedcases
   31,685871,  511,   86,  644,  474,    0,    9,    1,    2,    2,   18,    0,    0,    0,    9,2507220, 1277,  234, 1705, 1321,    0,   21,    4,    2,   14,   32,    0,    0,    0,   23,6105310, 2873,  580, 4067, 3368,    4,   56,   12,    9,   24,   97,    0,    0,    0,   59,9298401, 4661,  900, 6416, 5163,    4,   86,   17,   13,   40,  147,    0,    0,    0,   91
   32,685582,  587,   98,  730,  588,    1,   13,    5,    3,    5,   26,    0,    0,    0,   14,2506476, 1422,  274, 1985, 1600,    0,   33,   13,    6,   21,   51,    0,    0,    0,   36,6103651, 3220,  693, 4590, 4044,    4,   72,   17,    5,   31,  119,    0,    0,    0,   76,9295709, 5229, 1065, 7305, 6232,    5,  118,   35,   14,   57,  196,    0,    0,    0,  126
   33,685280,  614,  118,  845,  728,    1,   16,    3,    1,    6,   30,    0,    0,    0,   17,2505696, 1546,  317, 2272, 1926,    0,   38,    7,    3,   23,   61,    0,    0,    0,   43,6101863, 3547,  805, 5168, 4814,    5,   90,   21,    8,   34,  148,    0,    0,    0,   97,9292839, 5707, 1240, 8285, 7468,    6,  144,   31,   12,   63,  239,    0,    0,    0,  157
   34,684935,  659,  145,  976,  870,    1,   23,    7,    1,   10,   38,    0,    0,    0,   24,2504870, 1648,  368, 2567, 2304,    0,   45,    7,    3,   23,   71,    0,    0,    0,   50,6099928, 3907,  904, 5721, 5736,    6,  109,   24,   11,   40,  183,    0,    0,    0,  121,9289733, 6214, 1417, 9264, 8910,    7,  177,   38,   15,   73,  292,    0,    0,    0,  195
   35,684536,  751,  165, 1105, 1028,    1,   22,    0,    3,   10,   41,    0,    0,    0,   24,2503906, 1832,  424, 2842, 2753,    0,   51,    6,    5,   26,   82,    0,    0,    0,   56,6097753, 4313, 1029, 6346, 6752,    9,  118,   16,   13,   45,  212,    0,    0,    0,  137,9286195, 6896, 1618,10293,10533,   10,  191,   22,   21,   81,  335,    0,    0,    0,  217
   36,684125,  796,  191, 1266, 1206,    2,   21,    2,    4,   11,   47,    0,    0,    0,   26,2502928, 1990,  477, 3095, 3267,    0,   59,   10,    7,   30,   99,    0,    0,    0,   66,6095569, 4539, 1171, 7021, 7891,   11,  135,   24,   19,   52,  255,    0,    0,    0,  161,9282622, 7325, 1839,11382,12364,   13,  215,   36,   30,   93,  401,    0,    0,    0,  253
   37,683705,  856,  227, 1368, 1427,    3,   24,    4,    1,   14,   52,    0,    0,    0,   30,2501880, 2156,  551, 3340, 3829,    1,   70,   12,    7,   34,  118,    0,    0,    0,   78,6093208, 4786, 1281, 7790, 9124,   13,  171,   47,   16,   76,  318,    0,    0,    0,  208,9278793, 7798, 2059,12498,14380,   17,  265,   63,   24,  124,  488,    0,    0,    0,  316
   38,683283,  900,  260, 1468, 1672,    3,   29,    5,    5,   16,   62,    0,    0,    0,   35,2500891, 2181,  625, 3580, 4479,    1,   81,   13,   11,   39,  142,    0,    0,    0,   91,6090778, 5041, 1427, 8398,10542,   16,  200,   37,   18,   97,  373,    0,    0,    0,  245,9274952, 8122, 2312,13446,16693,   20,  310,   55,   34,  152,  577,    0,    0,    0,  371
   39,682829,  916,  300, 1599, 1936,    6,   37,   11,    4,   17,   77,    0,    0,    0,   46,2499859, 2211,  694, 3838, 5153,    2,   81,    9,   10,   38,  161,    0,    0,    0,  100,6088216, 5333, 1588, 8974,12071,   20,  235,   44,   19,  109,  436,    0,    0,    0,  289,9270904, 8460, 2582,14411,19160,   28,  353,   64,   33,  164,  674,    0,    0,    0,  435
   40,682364,  957,  339, 1679, 2240,    7,   45,   10,    5,   19,   92,    0,    0,    0,   56,2498704, 2364,  755, 3981, 5951,    2,   86,   10,   11,   40,  182,    0,    0,    0,  110,6085507, 5598, 1750, 9594,13729,   24,  264,   43,   30,  119,  509,    0,    0,    0,  332,9266575, 8919, 2844,15254,21920,   33,  395,   63,   46,  178,  783,    0,    0,    0,  498
   41,681907,  965,  388, 1769, 2550,    7,   48,    4,    2,   20,   98,    0,    0,    0,   60,2497556, 2436,  837, 4210, 6715,    3,  109,   26,   10,   50,  218,    0,    0,    0,  136,6082838, 5695, 1904,10144,15592,   29,  301,   51,   18,  130,  578,    0,    0,    0,  383,9262301, 9096, 3129,16123,24857,   39,  458,   81,   30,  200,  894,    0,    0,    0,  579
   42,681450,  982,  412, 1845, 2887,   10,   53,    8,    1,   21,  107,    0,    0,    0,   68,2496375, 2442,  880, 4560, 7493,    7,  125,   23,   16,   56,  257,    0,    0,    0,  159,6080095, 5883, 2058,10599,17533,   34,  346,   57,   32,  146,  667,    0,    0,    0,  440,9257920, 9307, 3350,17004,27913,   51,  524,   88,   49,  223, 1031,    0,    0,    0,  667
   43,681002, 1001,  434, 1908, 3231,   10,   61,   10,    6,   21,  123,    0,    0,    0,   78,2495299, 2428,  944, 4683, 8395,    8,  143,   23,    8,   63,  288,    0,    0,    0,  182,6077376, 5891, 2246,11065,19584,   40,  390,   58,   23,  171,  748,    0,    0,    0,  498,9253677, 9320, 3624,17656,31210,   58,  594,   91,   37,  255, 1159,    0,    0,    0,  758
   44,680523,  993,  465, 1979, 3614,   12,   76,   17,    9,   28,  149,    0,    0,    0,   95,2494151, 2429,  985, 4868, 9309,   15,  156,   28,   13,   73,  329,    0,    0,    0,  210,6074793, 5771, 2377,11472,21736,   53,  426,   66,   33,  190,  847,    0,    0,    0,  564,9249467, 9193, 3827,18319,34659,   80,  658,  111,   55,  291, 1325,    0,    0,    0,  869
   45,680069, 1005,  497, 1970, 4031,   14,   91,   19,    8,   34,  176,    0,    0,    0,  114,2493017, 2436, 1037, 4961,10288,   18,  188,   37,   19,   77,  385,    0,    0,    0,  247,6071914, 5962, 2494,11788,23981,   63,  460,   63,   36,  203,  946,    0,    0,    0,  627,9245000, 9403, 4028,18719,38300,   95,  739,  119,   63,  314, 1507,    0,    0,    0,  988
   46,679636,  981,  520, 1983, 4451,   15,  116,   32,    7,   45,  215,    0,    0,    0,  146,2491866, 2433, 1090, 5028,11319,   21,  206,   26,   14,   83,  425,    0,    0,    0,  273,6069165, 5949, 2637,12028,26354,   69,  509,   71,   38,  214, 1055,    0,    0,    0,  698,9240667, 9363, 4247,19039,42124,  105,  831,  129,   59,  342, 1695,    0,    0,    0, 1117
   47,679196,  966,  532, 2045, 4831,   16,  119,    9,    7,   51,  345,    0,    0,    0,  167,2490712, 2470, 1118, 5096,12335,   26,  225,   30,   23,   97,  786,    0,    0,    0,  337,6066388, 5922, 2774,12231,28807,   80,  547,   72,   51,  237, 2008,    0,    0,    3,  838,9236296, 9358, 4424,19372,45973,  122,  891,  111,   81,  385, 3139,    0,    0,    3, 1342
   48,678748,  981,  551, 2026, 5263,   17,  124,   10,    8,   52,  474,    0,    0,    3,  198,2489564, 2467, 1166, 5115,13409,   36,  242,   39,   27,  114, 1161,    0,    0,   10,  412,6063559, 5983, 2869,12368,31325,   98,  576,   72,   68,  247, 2981,    0,    0,   32, 1000,9231871, 9431, 4586,19509,49997,  151,  942,  121,  103,  413, 4616,    0,    0,   45, 1610
   49,678284,  990,  550, 2045, 5697,   20,  135,   19,   16,   57,  621,    0,    0,   10,  236,2488428, 2472, 1203, 5150,14465,   39,  267,   39,   46,  125, 1557,    0,    0,   24,  494,6060673, 6093, 2996,12481,33855,  104,  632,   91,   79,  267, 3997,    0,    1,   73, 1198,9227385, 9555, 4749,19676,54017,  163, 1034,  149,  141,  449, 6175,    0,    1,  107, 1928
   50,677848,  965,  568, 2040, 6141,   24,  148,   19,   16,   61,  768,    0,    0,   20,  268,2487282, 2477, 1223, 5141,15589,   45,  287,   39,   50,  137, 1958,    0,    1,   36,  581,6057701, 6200, 3070,12629,36485,  117,  681,   96,  139,  280, 5084,    0,    1,  104, 1427,9222831, 9642, 4861,19810,58215,  186, 1116,  154,  205,  478, 7810,    0,    2,  160, 2276
   51,677395, 1001,  588, 1998, 6576,   28,  155,   17,   13,   68,  908,    0,    0,   31,  299,2486144, 2448, 1223, 5237,16653,   52,  307,   41,   65,  141, 2378,    0,    1,   48,  667,6054796, 6216, 3143,12772,39145,  130,  721,   94,  142,  305, 6186,    0,    2,  135, 1634,9218335, 9665, 4954,20007,62374,  210, 1183,  152,  220,  514, 9472,    0,    3,  214, 2600
   52,676936, 1016,  593, 1988, 7020,   33,  169,   30,   17,   72, 1067,    0,    0,   44,  352,2484989, 2479, 1267, 5190,17772,   60,  321,   38,   75,  143, 2804,    0,    1,   67,  759,6051950, 6163, 3219,12957,41762,  151,  763,   87,  157,  317, 7302,    0,    2,  181, 1861,9213875, 9658, 5079,20135,66554,  244, 1253,  155,  249,  532,11173,    0,    3,  292, 2972
   53,676460, 1003,  603, 2058, 7426,   36,  172,   20,   25,   75, 1225,    0,    0,   56,  392,2483802, 2507, 1270, 5205,18908,   65,  338,   37,   75,  149, 3232,    0,    1,   88,  861,6048846, 6437, 3269,12961,44510,  179,  805,  106,  151,  328, 8424,    0,    2,  225, 2078,9209108, 9947, 5142,20224,70844,  280, 1315,  163,  251,  552,12881,    0,    3,  369, 3331
   54,675966, 1016,  611, 2117, 7835,   41,  183,   20,   30,   75, 1391,    0,    0,   66,  431,2482643, 2499, 1323, 5218,20003,   71,  357,   38,   65,  153, 3653,    0,    1,  107,  946,6045839, 6473, 3317,13083,47286,  204,  846,   97,  155,  345, 9546,    0,    3,  275, 2297,9204448, 9988, 5251,20418,75124,  316, 1386,  155,  250,  573,14590,    0,    4,  448, 3674
   55,675512,  990,  626, 2100, 8311,   47,  190,   18,   35,   74, 1559,    0,    0,   72,  474,2481364, 2570, 1329, 5280,21133,   81,  366,   35,   64,  156, 4065,    0,    1,  121, 1029,6042792, 6532, 3359,13318,49964,  237,  851,   93,  175,  347,10692,    0,    5,  308, 2519,9199668,10092, 5314,20698,79408,  365, 1407,  146,  274,  577,16316,    0,    6,  501, 4022
   56,675033, 1003,  631, 2102, 8763,   54,  192,   15,   24,   72, 1716,    0,    0,   81,  505,2480137, 2590, 1344, 5339,22260,   87,  373,   33,   71,  152, 4489,    0,    2,  130, 1106,6039640, 6615, 3446,13471,52770,  260,  864,   82,  180,  339,11843,    0,    5,  352, 2726,9194810,10208, 5421,20912,83793,  401, 1429,  130,  275,  563,18048,    0,    7,  563, 4337
   57,674567, 1009,  625, 2089, 9232,   64,  201,   26,   27,   80, 1883,    0,    0,   86,  556,2478855, 2680, 1367, 5369,23388,   98,  373,   36,   79,  151, 4923,    0,    2,  145, 1196,6036464, 6816, 3477,13507,55654,  284,  876,   87,  220,  351,13031,    0,    8,  397, 2951,9189886,10505, 5469,20965,88274,  446, 1450,  149,  326,  582,19837,    0,   10,  628, 4703
   58,674074, 1052,  637, 2069, 9685,   69,  194,   15,   27,   82, 2040,    0,    0,   92,  586,2477638, 2674, 1365, 5453,24516,  111,  373,   32,   65,  155, 5345,    0,    2,  160, 1274,6033325, 6752, 3486,13795,58533,  311,  899,  102,  194,  365,14221,    0,   10,  444, 3177,9185037,10478, 5488,21317,92734,  491, 1466,  149,  286,  602,21606,    0,   12,  696, 5037
   59,673583, 1072,  634, 2094,10122,   81,  183,   11,   29,   75, 2197,    0,    0,   97,  619,2476320, 2740, 1354, 5495,25726,  122,  379,   40,   78,  145, 5787,    0,    2,  179, 1359,6030048, 6914, 3543,13980,61382,  335,  916,   93,  182,  370,15401,    0,   12,  476, 3398,9179951,10726, 5531,21569,97230,  538, 1478,  144,  289,  590,23385,    0,   14,  752, 5376
   60,673069, 1119,  631, 2109,10571,   87,  178,   13,   31,   77, 2359,    0,    0,   98,  665,2474962, 2819, 1347, 5573,26922,  134,  377,   39,   67,  148, 6224,    0,    3,  192, 1445,6026840, 6990, 3591,14139,64280,  362,  934,  109,  192,  381,16616,    0,   13,  513, 3647,9174871,10928, 5569,21821,101773,  583, 1489,  161,  290,  606,25199,    0,   16,  803, 5757
   61,672611, 1075,  635, 2130,11039,   96,  180,   19,   32,   73, 2529,    0,    0,  108,  706,2473609, 2899, 1374, 5607,28117,  151,  376,   35,   75,  148, 6663,    0,    3,  209, 1523,6023362, 7246, 3583,14343,67271,  397,  938,   97,  192,  401,17834,    0,   14,  551, 3862,9169582,11220, 5592,22080,106427,  644, 1494,  151,  299,  622,27026,    0,   17,  868, 6091
   62,672154, 1054,  634, 2117,11526,  101,  183,   19,   33,   71, 2698,    0,    0,  114,  744,2472229, 2920, 1388, 5780,29274,  166,  381,   43,   82,  148, 7122,    0,    3,  222, 1613,6020004, 7296, 3592,14543,70331,  436,  940,   87,  207,  404,19069,    0,   16,  585, 4082,9164387,11270, 5614,22440,111131,  703, 1504,  149,  322,  623,28889,    0,   19,  921, 6439
   63,671625, 1080,  644, 2150,11980,  107,  195,   24,   27,   74, 2870,    0,    0,  122,  787,2470852, 2931, 1412, 5892,30489,  181,  380,   39,  101,  153, 7603,    0,    3,  240, 1711,6016496, 7418, 3653,14750,73412,  473,  946,   91,  203,  408,20330,    0,   18,  616, 4280,9158973,11429, 5709,22792,115881,  761, 1521,  154,  331,  635,30803,    0,   21,  978, 6778
   64,671121, 1082,  648, 2199,12419,  117,  198,   22,   24,   77, 3035,    0,    0,  132,  829,2469478, 2942, 1422, 6005,31712,  198,  386,   43,   79,  152, 8079,    0,    5,  256, 1805,6013040, 7464, 3683,15016,76503,  496,  985,  111,  193,  400,21611,    0,   21,  663, 4505,9153639,11488, 5753,23220,120634,  811, 1569,  176,  296,  629,32725,    0,   26, 1051, 7139
   65,670602, 1096,  642, 2255,12870,  121,  213,   26,   39,   79, 3223,    0,    0,  140,  872,2468017, 3016, 1433, 6134,32948,  209,  389,   42,   78,  157, 8559,    0,    5,  277, 1901,6009458, 7571, 3747,15258,79650,  518, 1011,   96,  204,  405,22898,    0,   25,  695, 4738,9148077,11683, 5822,23647,125468,  848, 1613,  164,  321,  641,34680,    0,   30, 1112, 7511
   66,670090, 1121,  649, 2224,13371,  131,  203,   15,   28,   76, 3388,    0,    0,  147,  905,2466534, 3112, 1440, 6212,34241,  218,  386,   28,   92,  150, 9039,    0,    6,  286, 1982,6005775, 7786, 3787,15338,82955,  561, 1024,  110,  203,  412,24207,    0,   26,  718, 4994,9142399,12019, 5876,23774,130567,  910, 1613,  153,  323,  638,36634,    0,   32, 1151, 7881
