  Day,Susceptible_DC,Incubating_DC,Infected_DC,Colonized_DC,Recovered_DC,Dead_DC,Hospitalized_DC,NewAdmissions_DC,EDVisits_DC,ICU_DC,Tests_DC,Quarantined_DC,numHousholdQuarantined_DC,InfectiousEventsPrevented_DC,confirmedcases_DC,Susceptible_VA,Incubating_VA,Infected_VA,Colonized_VA,Recovered_VA,Dead_VA,Hospitalized_VA,NewAdmissions_VA,EDVisits_VA,ICU_VA,Tests_VA,Quarantined_VA,numHousholdQuarantined_VA,InfectiousEventsPrevented_VA,confirmedcases_VA,Susceptible_MD,Incubating_MD,Infected_MD,Colonized_MD,Recovered_MD,Dead_MD,Hospitalized_MD,NewAdmissions_MD,EDVisits_MD,ICU_MD,Tests_MD,Quarantined_MD,numHousholdQuarantined_MD,InfectiousEventsPrevented_MD,confirmedcases_MD,Susceptible,Incubating,Infected,Colonized,Recovered, Dead,Hospitalized,NewAdmissions,EDVisits,  ICU,Tests,Quarantined,numHousholdQuarantined,InfectiousEventsPrevented,confirmedcases
   11,687553,    9,    2,   11,   11,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511710,   22,    2,   19,    4,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6116028,   68,    9,   68,   29,    0,    1,    0,    0,    1,    0,    0,    0,    0,    0,9315291,   99,   13,   98,   44,    0,    1,    0,    0,    1,    0,    0,    0,    0,    0
   12,687544,   13,    4,   10,   15,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511697,   26,    2,   26,    6,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115976,   81,   11,   98,   36,    0,    1,    0,    0,    1,    0,    0,    0,    0,    0,9315217,  120,   17,  134,   57,    0,    1,    0,    0,    1,    0,    0,    0,    0,    0
   13,687534,   17,    5,   14,   16,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511678,   32,    3,   36,    8,    0,    0,    0,    1,    0,    0,    0,    0,    0,    0,6115931,   98,   12,  115,   46,    0,    1,    0,    0,    1,    0,    0,    0,    0,    0,9315143,  147,   20,  165,   70,    0,    1,    0,    1,    1,    0,    0,    0,    0,    0
   14,687516,   30,    7,   16,   17,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511650,   47,    3,   43,   14,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115865,  122,   16,  137,   62,    0,    3,    2,    0,    3,    0,    0,    0,    0,    0,9315031,  199,   26,  196,   93,    0,    3,    2,    0,    3,    0,    0,    0,    0,    0
   15,687500,   32,    7,   30,   17,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511613,   58,    5,   62,   19,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115775,  150,   22,  177,   78,    0,    4,    1,    3,    3,    0,    0,    0,    0,    0,9314888,  240,   34,  269,  114,    0,    4,    1,    3,    3,    0,    0,    0,    0,    0
   16,687480,   36,    9,   38,   23,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511568,   74,   10,   77,   28,    0,    0,    0,    1,    0,    0,    0,    0,    0,    0,6115675,  192,   22,  216,   97,    0,    4,    0,    0,    3,    0,    0,    0,    0,    0,9314723,  302,   41,  331,  148,    0,    4,    0,    1,    3,    0,    0,    0,    0,    0
   17,687461,   36,   10,   50,   29,    0,    2,    2,    0,    1,    0,    0,    0,    0,    0,2511517,   98,   12,   89,   41,    0,    1,    1,    0,    0,    0,    0,    0,    0,    0,6115554,  228,   28,  262,  130,    0,    4,    0,    0,    3,    0,    0,    0,    0,    0,9314532,  362,   50,  401,  200,    0,    7,    3,    0,    4,    0,    0,    0,    0,    0
   18,687441,   39,   11,   60,   35,    0,    2,    0,    0,    1,    0,    0,    0,    0,    0,2511450,  124,   14,  112,   57,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,6115423,  258,   41,  312,  168,    0,    4,    0,    2,    3,    0,    0,    0,    0,    0,9314314,  421,   66,  484,  260,    0,    7,    0,    2,    4,    0,    0,    0,    0,    0
   19,687412,   52,   13,   68,   41,    0,    2,    0,    1,    1,    0,    0,    0,    0,    0,2511357,  161,   20,  151,   68,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,6115230,  338,   47,  378,  209,    0,    5,    1,    0,    3,    0,    0,    0,    0,    0,9313999,  551,   80,  597,  318,    0,    8,    1,    1,    4,    0,    0,    0,    0,    0
   20,687371,   71,   15,   84,   45,    0,    2,    0,    0,    1,    0,    0,    0,    0,    0,2511239,  203,   23,  203,   89,    0,    4,    3,    0,    2,    0,    0,    0,    0,    0,6114997,  419,   55,  463,  268,    0,    5,    1,    0,    3,    0,    0,    0,    0,    0,9313607,  693,   93,  750,  402,    0,   11,    4,    0,    6,    0,    0,    0,    0,    0
   21,687315,   98,   18,  100,   55,    0,    2,    0,    0,    1,    0,    0,    0,    0,    0,2511097,  258,   25,  270,  107,    0,    5,    1,    1,    2,    2,    0,    0,    0,    1,6114733,  508,   65,  566,  330,    0,    7,    2,    0,    4,    2,    0,    0,    0,    2,9313145,  864,  108,  936,  492,    0,   14,    3,    1,    7,    4,    0,    0,    0,    3
   22,687258,  115,   22,  122,   69,    0,    3,    1,    1,    1,    2,    0,    0,    0,    1,2510948,  290,   30,  347,  142,    0,    5,    0,    0,    2,    2,    0,    0,    0,    1,6114393,  645,   83,  665,  416,    0,   10,    3,    1,    3,    6,    0,    0,    0,    5,9312599, 1050,  135, 1134,  627,    0,   18,    4,    2,    6,   10,    0,    0,    0,    7
   23,687159,  165,   26,  150,   86,    0,    4,    1,    0,    1,    3,    0,    0,    0,    2,2510753,  354,   39,  427,  184,    0,    6,    1,    1,    2,    4,    0,    0,    0,    2,6113962,  793,   93,  839,  514,    1,   13,    4,    4,    4,   14,    0,    0,    0,    9,9311874, 1312,  158, 1416,  784,    1,   23,    6,    5,    7,   21,    0,    0,    0,   13
   24,687067,  191,   28,  191,  108,    1,    5,    2,    0,    2,    5,    0,    0,    0,    4,2510517,  416,   48,  539,  237,    0,    7,    2,    1,    4,    7,    0,    0,    0,    4,6113462,  943,  112, 1045,  639,    1,   15,    2,    3,    6,   19,    0,    0,    0,   11,9311046, 1550,  188, 1775,  984,    2,   27,    6,    4,   12,   31,    0,    0,    0,   19
   25,686939,  249,   30,  239,  128,    1,    5,    0,    2,    2,    7,    0,    0,    0,    4,2510221,  527,   66,  629,  314,    0,   10,    3,    2,    4,   12,    0,    0,    0,    7,6112814, 1174,  145, 1295,  773,    1,   18,    3,    5,    8,   27,    0,    0,    0,   14,9309974, 1950,  241, 2163, 1215,    2,   33,    6,    9,   14,   46,    0,    0,    0,   25
   26,686796,  295,   37,  304,  153,    1,    6,    1,    0,    3,    8,    0,    0,    0,    5,2509830,  673,   86,  771,  397,    0,   11,    1,    0,    4,   13,    0,    0,    0,    8,6112063, 1397,  182, 1617,  942,    1,   22,    4,    5,    8,   36,    0,    0,    0,   18,9308689, 2365,  305, 2692, 1492,    2,   39,    6,    5,   15,   57,    0,    0,    0,   31
   27,686611,  346,   47,  385,  196,    1,    6,    0,    3,    3,   11,    0,    0,    0,    5,2509441,  764,  104,  941,  507,    0,   13,    2,    1,    5,   16,    0,    0,    0,   10,6111189, 1678,  225, 1944, 1164,    2,   20,    1,    4,    9,   41,    0,    0,    0,   19,9307241, 2788,  376, 3270, 1867,    3,   39,    3,    8,   17,   68,    0,    0,    0,   34
   28,686423,  371,   59,  484,  247,    2,    5,    0,    2,    3,   13,    0,    0,    0,    5,2509005,  870,  124, 1126,  632,    0,   14,    3,    2,    7,   21,    0,    0,    0,   13,6110197, 1845,  286, 2439, 1433,    2,   23,    5,    2,   11,   48,    0,    0,    0,   24,9305625, 3086,  469, 4049, 2312,    4,   42,    8,    6,   21,   82,    0,    0,    0,   42
   29,686195,  431,   64,  595,  299,    2,    5,    0,    1,    3,   14,    0,    0,    0,    5,2508495,  971,  163, 1324,  804,    0,   22,    8,    0,   11,   29,    0,    0,    0,   21,6109075, 2143,  351, 2830, 1801,    2,   27,    6,    6,   11,   60,    0,    0,    0,   30,9303765, 3545,  578, 4749, 2904,    4,   54,   14,    7,   25,  103,    0,    0,    0,   56
   30,685960,  483,   88,  667,  386,    2,    6,    1,    3,    3,   18,    0,    0,    0,    6,2507898, 1133,  187, 1544,  995,    0,   22,    2,    3,   11,   34,    0,    0,    0,   23,6107778, 2520,  439, 3240, 2223,    2,   42,   15,   11,   15,   86,    0,    0,    0,   45,9301636, 4136,  714, 5451, 3604,    4,   70,   18,   17,   29,  138,    0,    0,    0,   74
   31,685696,  532,  108,  759,  489,    2,    9,    3,    2,    4,   23,    0,    0,    0,    9,2507231, 1301,  224, 1784, 1217,    0,   28,    6,    2,   12,   42,    0,    0,    0,   29,6106327, 2897,  522, 3752, 2702,    2,   50,   11,    9,   21,  106,    0,    0,    0,   56,9299254, 4730,  854, 6295, 4408,    4,   87,   20,   13,   37,  171,    0,    0,    0,   94
   32,685413,  581,  124,  870,  596,    2,   13,    5,    9,    4,   37,    0,    0,    0,   14,2506522, 1442,  268, 2027, 1497,    1,   32,    7,    3,   15,   52,    0,    0,    0,   36,6104783, 3170,  623, 4348, 3275,    3,   67,   20,   12,   30,  138,    0,    0,    0,   76,9296718, 5193, 1015, 7245, 5368,    6,  112,   32,   24,   49,  227,    0,    0,    0,  126
   33,685099,  650,  148,  962,  724,    3,   16,    4,    0,    3,   41,    0,    0,    0,   18,2505754, 1578,  322, 2272, 1830,    1,   42,   12,    7,   21,   71,    0,    0,    0,   48,6103084, 3450,  735, 4973, 3957,    3,   89,   24,   22,   43,  184,    0,    0,    0,  100,9293937, 5678, 1205, 8207, 6511,    7,  147,   40,   29,   67,  296,    0,    0,    0,  166
   34,684731,  762,  180, 1055,  854,    4,   27,   12,    4,    8,   57,    0,    0,    0,   30,2504937, 1707,  370, 2558, 2184,    1,   55,   15,   11,   29,   97,    0,    0,    0,   63,6101319, 3671,  886, 5617, 4706,    3,  109,   20,   18,   55,  222,    0,    0,    0,  120,9290987, 6140, 1436, 9230, 7744,    8,  191,   47,   33,   92,  376,    0,    0,    0,  213
   35,684399,  750,  217, 1173, 1043,    4,   31,    4,    4,    8,   65,    0,    0,    0,   34,2504059, 1814,  426, 2871, 2586,    1,   66,   12,    6,   34,  115,    0,    0,    0,   75,6099331, 4065, 1046, 6184, 5571,    5,  127,   25,   39,   61,  286,    0,    0,    0,  145,9287789, 6629, 1689,10228, 9200,   10,  224,   41,   49,  103,  466,    0,    0,    0,  254
   36,684024,  775,  261, 1309, 1211,    6,   37,    9,    2,   10,   76,    0,    0,    0,   43,2503081, 2006,  489, 3108, 3069,    4,   78,   18,   16,   39,  149,    0,    0,    0,   93,6097321, 4286, 1200, 6813, 6575,    7,  151,   29,   34,   73,  349,    0,    0,    0,  174,9284426, 7067, 1950,11230,10855,   17,  266,   56,   52,  122,  574,    0,    0,    0,  310
   37,683638,  825,  300, 1386, 1429,    8,   42,    7,    7,   13,   90,    0,    0,    0,   50,2502063, 2121,  564, 3449, 3555,    5,   95,   19,   16,   48,  184,    0,    0,    0,  112,6095178, 4546, 1356, 7392, 7718,   12,  177,   34,   18,   86,  401,    0,    0,    0,  208,9280879, 7492, 2220,12227,12702,   25,  314,   60,   41,  147,  675,    0,    0,    0,  370
   38,683217,  869,  331, 1515, 1643,   11,   46,    8,   10,   16,  108,    0,    0,    0,   58,2500983, 2239,  620, 3755, 4153,    7,  107,   18,   10,   51,  212,    0,    0,    0,  130,6092984, 4686, 1481, 8094, 8942,   15,  204,   36,   38,  100,  475,    0,    0,    0,  244,9277184, 7794, 2432,13364,14738,   33,  357,   62,   58,  167,  795,    0,    0,    0,  432
   39,682776,  895,  354, 1645, 1904,   12,   51,   10,    6,   19,  124,    0,    0,    0,   68,2499932, 2317,  694, 4020, 4786,    8,  121,   18,    9,   57,  239,    0,    0,    0,  148,6090651, 4846, 1636, 8729,10322,   18,  238,   50,   55,  115,  580,    0,    0,    0,  294,9273359, 8058, 2684,14394,17012,   38,  410,   78,   70,  191,  943,    0,    0,    0,  510
   40,682347,  906,  395, 1750, 2174,   14,   63,   15,   10,   25,  149,    0,    0,    0,   83,2498819, 2407,  763, 4293, 5466,    9,  137,   25,   18,   65,  282,    0,    0,    0,  173,6088136, 5209, 1780, 9280,11777,   20,  286,   58,   33,  138,  671,    0,    0,    0,  352,9269302, 8522, 2938,15323,19417,   43,  486,   98,   61,  228, 1102,    0,    0,    0,  608
   41,681892,  941,  436, 1835, 2468,   14,   76,   16,   11,   26,  176,    0,    0,    0,   99,2497687, 2433,  857, 4539, 6231,   10,  153,   21,   23,   69,  326,    0,    0,    0,  194,6085752, 5281, 1948, 9854,13343,   24,  326,   52,   53,  144,  776,    0,    0,    0,  404,9265331, 8655, 3241,16228,22042,   48,  555,   89,   87,  239, 1278,    0,    0,    0,  697
   42,681447,  969,  453, 1909, 2792,   16,   82,   11,   11,   28,  198,    0,    0,    0,  110,2496585, 2430,  928, 4765, 7038,   11,  173,   29,   22,   80,  377,    0,    0,    0,  223,6083303, 5316, 2122,10306,15127,   28,  373,   65,   44,  169,  885,    0,    0,    0,  469,9261335, 8715, 3503,16980,24957,   55,  628,  105,   77,  277, 1460,    0,    0,    0,  802
   43,680994, 1005,  475, 1948, 3146,   18,   84,    8,    9,   30,  215,    0,    0,    0,  118,2495489, 2420, 1007, 4951, 7872,   18,  193,   30,   20,   86,  427,    0,    0,    0,  253,6080858, 5363, 2274,10649,17021,   37,  413,   67,   45,  190,  997,    0,    0,    0,  536,9257341, 8788, 3756,17548,28039,   73,  690,  105,   74,  306, 1639,    0,    0,    0,  907
   44,680587,  966,  497, 2013, 3504,   19,  101,   22,   14,   37,  251,    0,    0,    0,  140,2494412, 2410, 1096, 5037, 8777,   25,  208,   28,   26,   98,  481,    0,    0,    0,  281,6078501, 5349, 2469,10867,18970,   46,  445,   61,   60,  197, 1118,    0,    0,    0,  597,9253500, 8725, 4062,17917,31251,   90,  754,  111,  100,  332, 1850,    0,    0,    0, 1018
   45,680156,  961,  544, 2022, 3883,   20,  111,   14,   25,   41,  290,    0,    0,    0,  154,2493306, 2414, 1167, 5114, 9722,   34,  229,   40,   24,  105,  545,    0,    0,    0,  321,6076109, 5285, 2631,11162,20963,   52,  492,   81,   64,  222, 1263,    0,    0,    0,  678,9249571, 8660, 4342,18298,34568,  106,  832,  135,  113,  368, 2098,    0,    0,    0, 1153
   46,679733,  950,  569, 2054, 4258,   22,  121,   17,    8,   47,  315,    0,    0,    0,  171,2492175, 2441, 1246, 5111,10749,   35,  250,   35,   32,  113,  612,    0,    0,    0,  356,6073686, 5338, 2770,11163,23180,   65,  534,   69,   77,  235, 1409,    0,    0,    0,  747,9245594, 8729, 4585,18328,38187,  122,  905,  121,  117,  395, 2336,    0,    0,    0, 1274
   47,679335,  900,  596, 2048, 4679,   28,  116,    9,   11,   50,  450,    0,    0,    0,  199,2491057, 2429, 1316, 5207,11702,   46,  260,   30,   21,  118,  977,    0,    0,    1,  420,6071357, 5315, 2888,11220,25343,   79,  581,   85,   89,  257, 2362,    0,    0,    4,  915,9241749, 8644, 4800,18475,41724,  153,  957,  124,  121,  425, 3789,    0,    0,    5, 1534
   48,678871,  954,  629, 2037, 5064,   31,  123,   15,   17,   53,  593,    0,    0,    5,  233,2489948, 2454, 1377, 5179,12749,   50,  277,   41,   49,  124, 1380,    0,    0,   21,  499,6068926, 5390, 2963,11208,27617,   98,  617,   88,  109,  282, 3338,    0,    1,   43, 1099,9237745, 8798, 4969,18424,45430,  179, 1017,  144,  175,  459, 5311,    0,    1,   69, 1831
   49,678398,  999,  635, 2035, 5484,   35,  123,   17,   23,   55,  747,    0,    0,   13,  262,2488807, 2483, 1410, 5237,13761,   59,  303,   45,   48,  135, 1789,    0,    0,   36,  582,6066467, 5416, 3101,11268,29837,  113,  644,   78,  120,  300, 4312,    0,    1,   81, 1272,9233672, 8898, 5146,18540,49082,  207, 1070,  140,  191,  490, 6848,    0,    1,  130, 2116
   50,677915, 1054,  645, 2032, 5902,   38,  132,   19,   31,   55,  912,    0,    0,   26,  307,2487672, 2491, 1428, 5323,14776,   67,  325,   47,   79,  150, 2232,    0,    0,   61,  676,6064077, 5307, 3182,11417,32088,  131,  683,   87,  136,  325, 5318,    0,    1,  126, 1458,9229664, 8852, 5255,18772,52766,  236, 1140,  153,  246,  530, 8462,    0,    1,  213, 2441
   51,677473, 1000,  650, 2108, 6312,   43,  138,   18,   24,   55, 1070,    0,    0,   34,  339,2486515, 2514, 1474, 5307,15869,   78,  336,   35,   61,  148, 2649,    0,    0,   84,  761,6061479, 5566, 3274,11416,34319,  148,  735,  103,  146,  338, 6349,    0,    1,  184, 1674,9225467, 9080, 5398,18831,56500,  269, 1209,  156,  231,  541,10068,    0,    1,  302, 2774
   52,677001, 1037,  688, 2114, 6700,   46,  153,   26,   36,   58, 1248,    0,    0,   39,  385,2485309, 2560, 1489, 5352,16961,   86,  372,   56,   80,  163, 3111,    0,    0,  107,  879,6058830, 5751, 3352,11515,36588,  166,  792,  112,  159,  354, 7425,    0,    1,  232, 1873,9221140, 9348, 5529,18981,60249,  298, 1317,  194,  275,  575,11784,    0,    1,  378, 3137
   53,676522, 1062,  695, 2134, 7123,   50,  172,   31,   29,   67, 1426,    0,    0,   44,  431,2484140, 2604, 1508, 5438,17967,  100,  369,   30,   69,  164, 3535,    0,    0,  131,  949,6056241, 5826, 3373,11691,38883,  188,  828,   96,  191,  368, 8522,    0,    1,  282, 2111,9216903, 9492, 5576,19263,63973,  338, 1369,  157,  289,  599,13483,    0,    1,  457, 3491
   54,676017, 1096,  700, 2154, 7567,   52,  179,   21,   35,   74, 1600,    0,    0,   52,  471,2482907, 2643, 1554, 5470,19071,  112,  379,   40,   86,  168, 3990,    0,    0,  150, 1056,6053582, 5831, 3428,11913,41239,  209,  848,   89,  175,  382, 9613,    0,    1,  348, 2328,9212506, 9570, 5682,19537,67877,  373, 1406,  150,  296,  624,15203,    0,    1,  550, 3855
   55,675493, 1123,  703, 2203, 8002,   62,  187,   23,   29,   73, 1772,    0,    0,   58,  510,2481695, 2689, 1572, 5525,20148,  128,  391,   46,   78,  169, 4442,    0,    0,  171, 1172,6050755, 5993, 3456,12123,43649,  226,  860,   82,  204,  391,10733,    0,    2,  398, 2537,9207943, 9805, 5731,19851,71799,  416, 1438,  151,  311,  633,16947,    0,    2,  627, 4219
   56,675008, 1092,  692, 2278, 8448,   68,  199,   23,   32,   75, 1951,    0,    0,   69,  558,2480432, 2732, 1599, 5619,21240,  135,  401,   39,  101,  171, 4917,    0,    1,  194, 1256,6047926, 6178, 3476,12431,45943,  248,  866,   86,  205,  395,11870,    0,    3,  432, 2734,9203366,10002, 5767,20328,75631,  451, 1466,  148,  338,  641,18738,    0,    4,  695, 4548
   57,674544, 1095,  697, 2258, 8919,   73,  205,   20,   37,   77, 2130,    0,    0,   80,  601,2479116, 2816, 1622, 5728,22331,  144,  405,   36,   94,  168, 5386,    0,    3,  209, 1334,6045033, 6335, 3554,12646,48364,  270,  888,   92,  186,  392,13003,    0,    3,  467, 2948,9198693,10246, 5873,20632,79614,  487, 1498,  148,  317,  637,20519,    0,    6,  756, 4883
   58,674074, 1068,  709, 2284, 9372,   79,  204,   21,   45,   82, 2319,    0,    0,   88,  640,2477849, 2812, 1637, 5816,23483,  160,  395,   34,   96,  165, 5861,    0,    3,  232, 1415,6042249, 6259, 3581,12903,50911,  299,  899,   96,  231,  396,14201,    0,    4,  518, 3178,9194172,10139, 5927,21003,83766,  538, 1498,  151,  372,  643,22381,    0,    7,  838, 5233
   59,673580, 1067,  700, 2332, 9821,   86,  206,   24,   42,   87, 2511,    0,    0,   93,  685,2476525, 2886, 1588, 5964,24623,  171,  394,   47,   90,  165, 6344,    0,    4,  248, 1507,6039303, 6370, 3620,13118,53468,  323,  912,   91,  202,  398,15380,    0,    4,  559, 3380,9189408,10323, 5908,21414,87912,  580, 1512,  162,  334,  650,24235,    0,    8,  900, 5572
   60,673073, 1094,  712, 2286,10328,   93,  204,   19,   31,   92, 2686,    0,    0,   98,  724,2475085, 2999, 1643, 6021,25829,  180,  408,   53,  108,  173, 6858,    0,    4,  262, 1614,6036390, 6414, 3654,13301,56090,  353,  913,  104,  226,  413,16604,    0,    8,  590, 3595,9184548,10507, 6009,21608,92247,  626, 1525,  176,  365,  678,26148,    0,   12,  950, 5933
   61,672551, 1143,  717, 2281,10796,   98,  200,   16,   40,   90, 2865,    0,    0,  106,  754,2473746, 2973, 1644, 6164,27041,  189,  422,   49,   93,  177, 7359,    0,    5,  279, 1708,6033432, 6518, 3685,13438,58734,  395,  909,  104,  210,  430,17806,    0,   10,  625, 3817,9179729,10634, 6046,21883,96571,  682, 1531,  169,  343,  697,28030,    0,   15, 1010, 6279
   62,672078, 1096,  724, 2321,11263,  104,  209,   28,   29,   89, 3048,    0,    2,  109,  803,2472301, 3122, 1651, 6209,28273,  201,  421,   47,   76,  181, 7847,    0,    7,  303, 1797,6030337, 6717, 3742,13655,61332,  419,  930,   98,  194,  428,19000,    0,   10,  677, 4043,9174716,10935, 6117,22185,100868,  724, 1560,  173,  299,  698,29895,    0,   19, 1089, 6643
   63,671549, 1115,  715, 2409,11685,  113,  198,   10,   42,   84, 3231,    0,    2,  117,  830,2470865, 3180, 1682, 6295,29521,  214,  416,   37,  111,  184, 8363,    0,    8,  329, 1886,6027145, 6913, 3833,13776,64081,  454,  945,   98,  212,  421,20216,    0,   14,  729, 4260,9169559,11208, 6230,22480,105287,  781, 1559,  145,  365,  689,31810,    0,   24, 1175, 6976
   64,671069, 1073,  731, 2436,12158,  119,  203,   22,   42,   82, 3428,    0,    3,  125,  876,2469421, 3197, 1717, 6424,30777,  221,  423,   39,   98,  178, 8875,    0,   10,  347, 1966,6023770, 7205, 3913,14065,66760,  489,  972,  109,  205,  417,21451,    0,   15,  770, 4483,9164260,11475, 6361,22925,109695,  829, 1598,  170,  345,  677,33754,    0,   28, 1242, 7325
   65,670549, 1125,  726, 2430,12630,  126,  201,   25,   45,   81, 3631,    0,    3,  139,  933,2467981, 3205, 1750, 6596,31989,  236,  420,   38,  104,  177, 9395,    0,   11,  367, 2056,6020406, 7418, 3953,14409,69499,  517,  974,   95,  219,  410,22701,    0,   15,  813, 4704,9158936,11748, 6429,23435,114118,  879, 1595,  158,  368,  668,35727,    0,   29, 1319, 7693
   66,669987, 1200,  728, 2420,13116,  135,  203,   22,   43,   85, 3827,    0,    3,  143,  970,2466427, 3356, 1768, 6640,33318,  248,  421,   42,   98,  180, 9916,    0,   11,  385, 2140,6017069, 7502, 3999,14797,72282,  553,  979,  110,  211,  412,23973,    0,   17,  849, 4933,9153483,12058, 6495,23857,118716,  936, 1603,  174,  352,  677,37716,    0,   31, 1377, 8043
