  Day,Susceptible_DC,Incubating_DC,Infected_DC,Colonized_DC,Recovered_DC,Dead_DC,Hospitalized_DC,NewAdmissions_DC,EDVisits_DC,ICU_DC,Tests_DC,Quarantined_DC,numHousholdQuarantined_DC,InfectiousEventsPrevented_DC,confirmedcases_DC,Susceptible_VA,Incubating_VA,Infected_VA,Colonized_VA,Recovered_VA,Dead_VA,Hospitalized_VA,NewAdmissions_VA,EDVisits_VA,ICU_VA,Tests_VA,Quarantined_VA,numHousholdQuarantined_VA,InfectiousEventsPrevented_VA,confirmedcases_VA,Susceptible_MD,Incubating_MD,Infected_MD,Colonized_MD,Recovered_MD,Dead_MD,Hospitalized_MD,NewAdmissions_MD,EDVisits_MD,ICU_MD,Tests_MD,Quarantined_MD,numHousholdQuarantined_MD,InfectiousEventsPrevented_MD,confirmedcases_MD,Susceptible,Incubating,Infected,Colonized,Recovered, Dead,Hospitalized,NewAdmissions,EDVisits,  ICU,Tests,Quarantined,numHousholdQuarantined,InfectiousEventsPrevented,confirmedcases
   13,687540,   17,    4,   21,    4,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511611,   58,    8,   47,   33,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115842,  147,   27,  129,   57,    0,    2,    1,    0,    1,    0,    0,    0,    0,    0,9314993,  222,   39,  197,   94,    0,    2,    1,    0,    1,    0,    0,    0,    0,    0
   14,687518,   32,    5,   26,    5,    0,    1,    1,    0,    1,    0,    0,    0,    0,    0,2511572,   70,    9,   64,   42,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115734,  193,   29,  171,   75,    0,    2,    0,    1,    1,    0,    0,    0,    0,    0,9314824,  295,   43,  261,  122,    0,    3,    1,    1,    2,    0,    0,    0,    0,    0
   15,687502,   37,    6,   34,    7,    0,    1,    0,    0,    1,    0,    0,    0,    0,    0,2511513,   96,   11,   86,   51,    0,    0,    0,    1,    0,    0,    0,    0,    0,    0,6115615,  233,   37,  214,  103,    0,    3,    1,    0,    1,    0,    0,    0,    0,    0,9314630,  366,   54,  334,  161,    0,    4,    1,    1,    2,    0,    0,    0,    0,    0
   16,687473,   47,    7,   50,    9,    0,    1,    0,    0,    1,    0,    0,    0,    0,    0,2511444,  118,   24,  110,   61,    0,    1,    1,    0,    0,    0,    0,    0,    0,    0,6115472,  282,   51,  260,  137,    0,    4,    1,    2,    2,    0,    0,    0,    0,    0,9314389,  447,   82,  420,  207,    0,    6,    2,    2,    3,    0,    0,    0,    0,    0
   17,687444,   52,   10,   64,   16,    0,    1,    0,    2,    1,    0,    0,    0,    0,    0,2511374,  139,   33,  130,   81,    0,    2,    1,    1,    0,    0,    0,    0,    0,    0,6115281,  349,   60,  334,  178,    0,    6,    2,    1,    3,    0,    0,    0,    0,    0,9314099,  540,  103,  528,  275,    0,    9,    3,    4,    4,    0,    0,    0,    0,    0
   18,687403,   67,   12,   81,   23,    0,    1,    0,    1,    0,    0,    0,    0,    0,    0,2511266,  188,   38,  162,  103,    0,    2,    0,    0,    0,    0,    0,    0,    0,    0,6115054,  428,   77,  403,  240,    0,    8,    2,    1,    4,    0,    0,    0,    0,    0,9313723,  683,  127,  646,  366,    0,   11,    2,    2,    4,    0,    0,    0,    0,    0
   19,687346,   96,   18,   91,   35,    0,    1,    0,    1,    0,    0,    0,    0,    0,    0,2511129,  236,   45,  214,  133,    0,    2,    0,    0,    0,    0,    0,    0,    0,    0,6114762,  529,   91,  521,  299,    0,    8,    1,    1,    4,    0,    0,    0,    0,    0,9313237,  861,  154,  826,  467,    0,   11,    1,    2,    4,    0,    0,    0,    0,    0
   20,687275,  131,   19,  112,   49,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,2510973,  277,   52,  298,  157,    0,    3,    1,    1,    1,    0,    0,    0,    0,    0,6114402,  644,  107,  671,  378,    0,    9,    1,    3,    4,    0,    0,    0,    0,    0,9312650, 1052,  178, 1081,  584,    0,   13,    2,    4,    5,    0,    0,    0,    0,    0
   21,687178,  162,   25,  144,   77,    0,    0,    0,    1,    0,    1,    0,    0,    0,    0,2510765,  367,   61,  355,  209,    0,    5,    2,    2,    3,    4,    0,    0,    0,    2,6113968,  754,  143,  866,  471,    0,   15,    6,    2,    4,    8,    0,    0,    0,    6,9311911, 1283,  229, 1365,  757,    0,   20,    8,    5,    7,   13,    0,    0,    0,    8
   22,687080,  200,   33,  176,   97,    0,    1,    1,    1,    1,    3,    0,    0,    0,    1,2510509,  470,   74,  447,  257,    0,    9,    4,    4,    6,   12,    0,    0,    0,    6,6113408,  967,  174, 1058,  595,    0,   18,    4,    3,    7,   15,    0,    0,    0,   10,9310997, 1637,  281, 1681,  949,    0,   28,    9,    8,   14,   30,    0,    0,    0,   17
   23,686949,  241,   44,  224,  128,    0,    3,    2,    1,    2,    6,    0,    0,    0,    3,2510192,  571,   88,  583,  323,    0,   10,    1,    2,    7,   15,    0,    0,    0,    7,6112743, 1191,  217, 1319,  732,    0,   23,    6,    8,    9,   29,    0,    0,    0,   16,9309884, 2003,  349, 2126, 1183,    0,   36,    9,   11,   18,   50,    0,    0,    0,   26
   24,686783,  303,   55,  293,  152,    0,    4,    1,    3,    2,   10,    0,    0,    0,    4,2509770,  722,  111,  763,  391,    0,    9,    0,    2,    7,   17,    0,    0,    0,    7,6111871, 1549,  267, 1573,  942,    0,   29,    6,    4,   13,   39,    0,    0,    0,   22,9308424, 2574,  433, 2629, 1485,    0,   42,    7,    9,   22,   66,    0,    0,    0,   33
   25,686592,  346,   66,  395,  187,    0,    4,    0,    4,    2,   14,    0,    0,    0,    4,2509266,  915,  136,  912,  527,    1,   12,    4,    1,    9,   22,    0,    0,    0,   11,6110839, 1885,  332, 1934, 1212,    0,   37,   11,    4,   21,   54,    0,    0,    0,   33,9306697, 3146,  534, 3241, 1926,    1,   53,   15,    9,   32,   90,    0,    0,    0,   48
   26,686344,  439,   83,  480,  240,    0,    7,    3,    1,    4,   18,    0,    0,    0,    7,2508726, 1047,  177, 1147,  659,    1,   14,    2,    6,   10,   30,    0,    0,    0,   13,6109628, 2247,  413, 2417, 1497,    0,   44,    8,    9,   24,   71,    0,    0,    0,   41,9304698, 3733,  673, 4044, 2396,    1,   65,   13,   16,   38,  119,    0,    0,    0,   61
   27,686041,  538,  104,  587,  316,    0,   10,    3,    3,    4,   24,    0,    0,    0,   10,2508047, 1270,  217, 1387,  835,    1,   18,    4,    3,   11,   37,    0,    0,    0,   17,6108246, 2641,  510, 2937, 1868,    0,   55,   13,    9,   28,   93,    0,    0,    0,   54,9302334, 4449,  831, 4911, 3019,    1,   83,   20,   15,   43,  154,    0,    0,    0,   81
   28,685756,  557,  133,  740,  400,    0,   13,    3,    1,    4,   28,    0,    0,    0,   13,2507322, 1395,  280, 1710, 1049,    1,   23,    5,    8,   12,   50,    0,    0,    0,   22,6106670, 3016,  626, 3571, 2318,    1,   64,   11,   13,   33,  117,    0,    0,    0,   65,9299748, 4968, 1039, 6021, 3767,    2,  100,   19,   22,   49,  195,    0,    0,    0,  100
   29,685380,  684,  173,  838,  511,    0,   20,    7,    0,   10,   35,    0,    0,    0,   20,2506456, 1638,  345, 2017, 1300,    1,   29,    6,   13,   14,   69,    0,    0,    0,   28,6104881, 3462,  755, 4236, 2866,    2,   84,   21,   25,   39,  163,    0,    0,    0,   86,9296717, 5784, 1273, 7091, 4677,    3,  133,   34,   38,   63,  267,    0,    0,    0,  134
   30,684977,  781,  210,  994,  623,    1,   24,    6,    4,   14,   45,    0,    0,    0,   26,2505441, 1908,  442, 2356, 1609,    1,   37,    8,    8,   17,   85,    0,    0,    0,   36,6102738, 3970,  935, 5030, 3525,    4,   98,   19,   23,   47,  205,    0,    0,    0,  105,9293156, 6659, 1587, 8380, 5757,    6,  159,   33,   35,   78,  335,    0,    0,    0,  167
   31,684512,  906,  246, 1137,  784,    1,   29,    6,    5,   17,   56,    0,    0,    0,   32,2504293, 2197,  535, 2766, 1965,    1,   49,   13,    9,   19,  107,    0,    0,    0,   49,6100397, 4463, 1112, 5885, 4339,    6,  116,   22,   26,   54,  253,    0,    0,    0,  127,9289202, 7566, 1893, 9788, 7088,    8,  194,   41,   40,   90,  416,    0,    0,    0,  208
   32,684021,  961,  295, 1340,  968,    1,   31,    5,    7,   20,   68,    0,    0,    0,   37,2503064, 2423,  634, 3215, 2418,    3,   53,    7,   12,   24,  126,    0,    0,    0,   56,6097784, 5066, 1339, 6692, 5314,    7,  145,   32,   29,   65,  314,    0,    0,    0,  159,9284869, 8450, 2268,11247, 8700,   11,  229,   44,   48,  109,  508,    0,    0,    0,  252
   33,683477, 1080,  359, 1467, 1202,    1,   33,    3,    6,   22,   77,    0,    0,    0,   40,2501746, 2644,  745, 3673, 2945,    4,   64,   12,   14,   26,  152,    0,    0,    0,   68,6094942, 5579, 1607, 7625, 6438,   11,  171,   37,   32,   78,  383,    0,    0,    0,  196,9280165, 9303, 2711,12765,10585,   16,  268,   52,   52,  126,  612,    0,    0,    0,  304
   34,682911, 1168,  385, 1660, 1459,    3,   42,   11,   11,   26,   99,    0,    0,    0,   51,2500387, 2804,  882, 4077, 3602,    5,   83,   22,   23,   33,  197,    0,    0,    0,   90,6091984, 5919, 1851, 8659, 7777,   12,  204,   38,   47,   88,  468,    0,    0,    0,  234,9275282, 9891, 3118,14396,12838,   20,  329,   71,   81,  147,  764,    0,    0,    0,  375
   35,682281, 1269,  435, 1859, 1739,    3,   49,    9,   12,   32,  120,    0,    0,    0,   60,2498829, 3060, 1014, 4556, 4291,    7,  101,   23,   36,   40,  256,    0,    0,    0,  113,6088698, 6524, 2108, 9618, 9241,   13,  229,   36,   64,   95,  568,    0,    0,    0,  270,9269808,10853, 3557,16033,15271,   23,  379,   68,  112,  167,  944,    0,    0,    0,  443
   36,681634, 1338,  495, 2051, 2062,    6,   60,   15,   10,   36,  145,    0,    0,    0,   75,2497237, 3191, 1171, 5027, 5123,    8,  127,   29,   28,   48,  313,    0,    0,    0,  142,6085245, 6999, 2389,10628,10923,   18,  285,   72,   55,  117,  695,    0,    0,    0,  342,9264116,11528, 4055,17706,18108,   32,  472,  116,   93,  201, 1153,    0,    0,    0,  559
   37,680934, 1383,  547, 2298, 2418,    6,   72,   12,   13,   39,  170,    0,    0,    0,   87,2495589, 3384, 1305, 5427, 6042,   10,  150,   28,   25,   52,  366,    0,    0,    0,  170,6081674, 7308, 2700,11697,12798,   25,  331,   61,   69,  145,  825,    0,    0,    0,  403,9258197,12075, 4552,19422,21258,   41,  553,  101,  107,  236, 1361,    0,    0,    0,  660
   38,680245, 1374,  617, 2499, 2844,    7,   79,   11,   21,   44,  202,    0,    0,    0,   98,2493805, 3625, 1461, 5803, 7050,   13,  180,   41,   41,   72,  448,    0,    0,    0,  211,6077966, 7638, 2995,12673,14901,   29,  380,   65,   72,  172,  962,    0,    0,    0,  468,9252016,12637, 5073,20975,24795,   49,  639,  117,  134,  288, 1612,    0,    0,    0,  777
   39,679473, 1511,  705, 2617, 3272,    8,   84,    7,   20,   46,  229,    0,    0,    0,  105,2492119, 3717, 1633, 6140, 8134,   14,  217,   43,   42,   82,  533,    0,    0,    0,  254,6074118, 7973, 3327,13404,17347,   33,  451,   86,   63,  201, 1111,    0,    0,    0,  554,9245710,13201, 5665,22161,28753,   55,  752,  136,  125,  329, 1873,    0,    0,    0,  913
   40,678778, 1501,  770, 2758, 3768,   11,   97,   18,   20,   50,  267,    0,    0,    0,  123,2490298, 3803, 1768, 6575, 9295,   18,  256,   52,   47,  102,  632,    0,    0,    0,  306,6070204, 8248, 3668,14097,19941,   44,  503,   82,   87,  224, 1280,    0,    0,    0,  636,9239280,13552, 6206,23430,33004,   73,  856,  152,  154,  376, 2179,    0,    0,    0, 1065
   41,678082, 1518,  819, 2875, 4279,   13,  119,   26,   18,   55,  311,    0,    0,    0,  149,2488490, 3842, 1914, 6962,10526,   23,  278,   38,   58,  113,  728,    0,    0,    0,  344,6066323, 8320, 3939,14923,22646,   51,  550,   81,   89,  236, 1450,    0,    0,    0,  717,9232895,13680, 6672,24760,37451,   87,  947,  145,  165,  404, 2489,    0,    0,    0, 1210
   42,677400, 1501,  872, 2905, 4892,   16,  134,   22,   19,   60,  352,    0,    0,    0,  171,2486823, 3795, 2026, 7114,11966,   33,  301,   50,   55,  131,  833,    0,    0,    0,  394,6062560, 8271, 4234,15459,25616,   62,  609,  101,   99,  267, 1650,    0,    0,    0,  818,9226783,13567, 7132,25478,42474,  111, 1044,  173,  173,  458, 2835,    0,    0,    0, 1383
   43,676764, 1442,  923, 2943, 5495,   19,  151,   27,   26,   72,  405,    0,    0,    0,  198,2485171, 3663, 2128, 7316,13443,   36,  334,   50,   54,  137,  937,    0,    0,    0,  444,6058831, 8124, 4504,15892,28775,   76,  678,  113,  109,  301, 1872,    0,    0,    0,  931,9220766,13229, 7555,26151,47713,  131, 1163,  190,  189,  510, 3214,    0,    0,    0, 1573
   44,676103, 1430,  964, 3026, 6041,   22,  166,   25,   28,   73,  458,    0,    0,    0,  223,2483492, 3548, 2252, 7484,14942,   39,  373,   55,   62,  153, 1054,    0,    0,    0,  499,6055215, 7958, 4780,16139,32023,   87,  769,  137,  134,  318, 2143,    0,    0,    0, 1068,9214810,12936, 7996,26649,53006,  148, 1308,  217,  224,  544, 3655,    0,    0,    0, 1790
   45,675458, 1404,  976, 3051, 6670,   27,  180,   26,   29,   75,  513,    0,    0,    0,  249,2481893, 3517, 2313, 7474,16507,   53,  411,   68,   56,  174, 1178,    0,    0,    0,  567,6051685, 7704, 4963,16311,35441,   98,  836,  122,  135,  349, 2400,    0,    0,    0, 1190,9209036,12625, 8252,26836,58618,  178, 1427,  216,  220,  598, 4091,    0,    0,    0, 2006
   46,674825, 1393,  986, 3048, 7299,   35,  190,   26,   25,   84,  564,    0,    0,    0,  275,2480333, 3430, 2384, 7459,18093,   58,  448,   60,   60,  175, 1298,    0,    0,    0,  627,6048152, 7602, 5153,16313,38865,  117,  906,  126,  117,  379, 2643,    0,    0,    0, 1316,9203310,12425, 8523,26820,64257,  210, 1544,  212,  202,  638, 4505,    0,    0,    0, 2218
   47,674173, 1408,  992, 2970, 8003,   40,  208,   28,   31,   92,  784,    0,    0,    1,  319,2478764, 3400, 2425, 7361,19738,   69,  465,   56,   56,  185, 1827,    0,    0,    1,  718,6044799, 7481, 5268,16059,42456,  139, 1004,  157,  152,  423, 3987,    0,    0,    5, 1575,9197736,12289, 8685,26390,70197,  248, 1677,  241,  239,  700, 6598,    0,    0,    7, 2612
   48,673594, 1304, 1010, 2959, 8674,   45,  220,   25,   35,   85, 1006,    0,    0,    9,  361,2477246, 3330, 2450, 7329,21322,   80,  488,   66,   99,  185, 2409,    0,    0,   22,  835,6041369, 7514, 5357,15770,46025,  167, 1057,  133,  204,  445, 5340,    0,    0,   46, 1806,9192209,12148, 8817,26058,76021,  292, 1765,  224,  338,  715, 8755,    0,    0,   77, 3002
   49,672976, 1281, 1034, 2929, 9315,   51,  227,   27,   32,   88, 1224,    0,    0,   13,  411,2475747, 3289, 2447, 7215,22966,   93,  507,   57,   80,  193, 2959,    0,    0,   33,  931,6037978, 7410, 5398,15647,49579,  190, 1103,  127,  207,  466, 6680,    0,    1,   92, 2059,9186701,11980, 8879,25791,81860,  334, 1837,  211,  319,  747,10863,    0,    1,  138, 3401
   50,672441, 1215, 1037, 2891, 9943,   59,  232,   22,   38,   94, 1439,    0,    0,   17,  455,2474290, 3203, 2443, 7135,24575,  111,  511,   59,   96,  189, 3522,    0,    0,   52, 1057,6034742, 7200, 5400,15526,53110,  224, 1136,  126,  226,  484, 8041,    0,    1,  136, 2321,9181473,11618, 8880,25552,87628,  394, 1879,  207,  360,  767,13002,    0,    1,  205, 3833
   51,671848, 1247, 1041, 2766,10616,   68,  237,   32,   43,   96, 1663,    0,    0,   23,  509,2472833, 3160, 2397, 7031,26209,  127,  524,   65,   97,  200, 4085,    0,    0,   72, 1179,6031414, 7053, 5366,15680,56429,  260, 1180,  146,  256,  523, 9452,    0,    1,  193, 2615,9176095,11460, 8804,25477,93254,  455, 1941,  243,  396,  819,15200,    0,    1,  288, 4303
   52,671284, 1243, 1033, 2683,11270,   73,  245,   24,   42,   95, 1874,    0,    0,   31,  559,2471368, 3186, 2402, 6798,27859,  144,  538,   63,   98,  213, 4632,    0,    0,   90, 1301,6028092, 7051, 5391,15463,59908,  297, 1209,  139,  231,  553,10818,    0,    1,  232, 2866,9170744,11480, 8826,24944,99037,  514, 1992,  226,  371,  861,17324,    0,    1,  353, 4726
   53,670719, 1254, 1031, 2619,11886,   77,  253,   26,   39,   95, 2082,    0,    1,   37,  607,2469900, 3155, 2385, 6713,29441,  163,  525,   45,  114,  206, 5174,    0,    0,   94, 1390,6024904, 7061, 5396,14994,63527,  320, 1248,  136,  266,  559,12196,    0,    1,  254, 3139,9165523,11470, 8812,24326,104854,  560, 2026,  207,  419,  860,19452,    0,    2,  385, 5136
   54,670196, 1190, 1014, 2596,12501,   89,  251,   28,   42,   99, 2294,    0,    1,   45,  654,2468469, 3118, 2302, 6705,30985,  178,  511,   40,  128,  206, 5724,    0,    0,  113, 1485,6021701, 6921, 5361,14950,66909,  360, 1266,  125,  260,  574,13548,    0,    2,  298, 3398,9160366,11229, 8677,24251,110395,  627, 2028,  193,  430,  879,21566,    0,    3,  456, 5537
   55,669617, 1174, 1022, 2545,13135,   93,  254,   30,   52,   96, 2515,    0,    1,   51,  712,2467001, 3152, 2264, 6615,32531,  194,  494,   44,  111,  199, 6264,    0,    0,  134, 1570,6018400, 7073, 5241,14777,70300,  411, 1225,  114,  267,  568,14892,    0,    4,  338, 3621,9155018,11399, 8527,23937,115966,  698, 1973,  188,  430,  863,23671,    0,    5,  523, 5903
   56,669064, 1183, 1018, 2495,13726,  100,  254,   22,   37,   93, 2709,    0,    1,   57,  747,2465550, 3141, 2233, 6555,34068,  210,  483,   44,  107,  202, 6788,    0,    0,  142, 1663,6015061, 7105, 5280,14633,73687,  436, 1242,  113,  276,  556,16230,    0,    5,  365, 3861,9149675,11429, 8531,23683,121481,  746, 1979,  179,  420,  851,25727,    0,    6,  564, 6271
   57,668515, 1201, 1008, 2489,14264,  109,  247,   21,   50,   94, 2917,    0,    2,   60,  790,2464060, 3145, 2188, 6600,35536,  228,  487,   60,  116,  204, 7341,    0,    0,  156, 1778,6011793, 7070, 5197,14637,77031,  474, 1231,  112,  274,  528,17575,    0,    7,  390, 4100,9144368,11416, 8393,23726,126831,  811, 1965,  193,  440,  826,27833,    0,    9,  606, 6668
   58,667992, 1161,  998, 2479,14838,  118,  242,   19,   56,   89, 3127,    0,    2,   70,  836,2462663, 3076, 2166, 6575,37027,  250,  499,   59,  116,  198, 7896,    0,    1,  170, 1886,6008469, 7089, 5149,14685,80292,  518, 1221,  116,  246,  509,18893,    0,    8,  417, 4318,9139124,11326, 8313,23739,132157,  886, 1962,  194,  418,  796,29916,    0,   11,  657, 7040
   59,667471, 1150,  982, 2449,15408,  126,  232,   24,   53,   90, 3338,    0,    3,   77,  889,2461240, 3074, 2158, 6528,38497,  260,  504,   47,  127,  201, 8446,    0,    1,  179, 1993,6005190, 7184, 5129,14509,83634,  556, 1206,  115,  254,  509,20207,    0,   10,  447, 4555,9133901,11408, 8269,23486,137539,  942, 1942,  186,  434,  800,31991,    0,   14,  703, 7437
   60,666945, 1153,  951, 2433,15967,  137,  231,   30,   47,   90, 3547,    0,    3,   83,  938,2459716, 3185, 2137, 6489,39958,  272,  513,   55,  110,  195, 8992,    0,    1,  188, 2100,6001899, 7156, 5045,14556,86950,  596, 1207,  117,  277,  514,21545,    0,   15,  482, 4779,9128560,11494, 8133,23478,142875, 1005, 1951,  202,  434,  799,34084,    0,   19,  753, 7817
   61,666409, 1157,  941, 2395,16539,  145,  233,   24,   56,   90, 3756,    0,    3,   89,  977,2458227, 3211, 2121, 6462,41440,  296,  495,   40,  100,  198, 9507,    0,    1,  200, 2187,5998510, 7226, 4999,14631,90200,  636, 1192,  105,  259,  499,22853,    0,   15,  512, 4994,9123146,11594, 8061,23488,148179, 1077, 1920,  169,  415,  787,36116,    0,   19,  801, 8158
   62,665848, 1232,  923, 2354,17079,  150,  224,   17,   38,   89, 3939,    0,    3,   93, 1004,2456685, 3254, 2098, 6525,42878,  317,  486,   51,  108,  189,10040,    0,    1,  212, 2278,5995037, 7344, 4973,14674,93485,  689, 1178,  128,  276,  490,24210,    0,   18,  532, 5244,9117570,11830, 7994,23553,153442, 1156, 1888,  196,  422,  768,38189,    0,   22,  837, 8526
   63,665277, 1245,  902, 2358,17646,  158,  227,   21,   42,   91, 4129,    0,    3,   94, 1037,2455095, 3350, 2072, 6551,44355,  334,  476,   43,  114,  193,10571,    0,    3,  223, 2370,5991575, 7421, 4957,14791,96732,  726, 1153,  112,  244,  481,25519,    0,   20,  564, 5464,9111947,12016, 7931,23700,158733, 1218, 1856,  176,  400,  765,40219,    0,   26,  881, 8871
   64,664748, 1212,  878, 2386,18197,  165,  222,   18,   35,   91, 4312,    0,    3,  103, 1072,2453493, 3369, 2067, 6671,45805,  352,  453,   39,  136,  193,11130,    0,    3,  233, 2464,5988011, 7559, 4857,15066,99943,  766, 1135,  111,  237,  469,26840,    0,   20,  592, 5686,9106252,12140, 7802,24123,163945, 1283, 1810,  168,  408,  753,42282,    0,   26,  928, 9222
   65,664192, 1226,  897, 2364,18736,  171,  226,   26,   47,   88, 4514,    0,    3,  106, 1117,2451893, 3361, 2073, 6852,47212,  366,  451,   39,  123,  186,11688,    0,    3,  242, 2547,5984573, 7552, 4879,15052,103337,  809, 1138,  112,  273,  469,28205,    0,   23,  604, 5898,9100658,12139, 7849,24268,169285, 1346, 1815,  177,  443,  743,44407,    0,   29,  952, 9562
   66,663633, 1209,  875, 2404,19287,  178,  215,   15,   45,   83, 4706,    0,    3,  110, 1153,2450092, 3569, 2080, 6894,48739,  383,  442,   45,  113,  179,12239,    0,    4,  251, 2636,5980819, 7827, 4899,15197,106604,  856, 1141,  125,  239,  475,29558,    0,   28,  634, 6144,9094544,12605, 7854,24495,174630, 1417, 1798,  185,  397,  737,46503,    0,   35,  995, 9933
