  Day,Susceptible_DC,Incubating_DC,Infected_DC,Colonized_DC,Recovered_DC,Dead_DC,Hospitalized_DC,NewAdmissions_DC,EDVisits_DC,ICU_DC,Tests_DC,Quarantined_DC,numHousholdQuarantined_DC,InfectiousEventsPrevented_DC,confirmedcases_DC,Susceptible_VA,Incubating_VA,Infected_VA,Colonized_VA,Recovered_VA,Dead_VA,Hospitalized_VA,NewAdmissions_VA,EDVisits_VA,ICU_VA,Tests_VA,Quarantined_VA,numHousholdQuarantined_VA,InfectiousEventsPrevented_VA,confirmedcases_VA,Susceptible_MD,Incubating_MD,Infected_MD,Colonized_MD,Recovered_MD,Dead_MD,Hospitalized_MD,NewAdmissions_MD,EDVisits_MD,ICU_MD,Tests_MD,Quarantined_MD,numHousholdQuarantined_MD,InfectiousEventsPrevented_MD,confirmedcases_MD,Susceptible,Incubating,Infected,Colonized,Recovered, Dead,Hospitalized,NewAdmissions,EDVisits,  ICU,Tests,Quarantined,numHousholdQuarantined,InfectiousEventsPrevented,confirmedcases
   15,687500,   33,    5,   29,   18,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511518,   98,   17,   85,   39,    0,    4,    2,    0,    1,    0,    0,    0,    0,    0,6115777,  184,   15,  140,   86,    0,    1,    0,    0,    1,    0,    0,    0,    0,    0,9314795,  315,   37,  254,  143,    1,    5,    2,    0,    2,    0,    0,    0,    0,    0
   16,687482,   37,    6,   34,   26,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511463,  114,   17,  109,   54,    0,    4,    0,    1,    1,    0,    0,    0,    0,    0,6115658,  225,   17,  186,  116,    0,    3,    2,    0,    1,    0,    0,    0,    0,    0,9314603,  376,   40,  329,  196,    1,    7,    2,    1,    2,    0,    0,    0,    0,    0
   17,687455,   47,    7,   42,   34,    1,    1,    1,    0,    1,    0,    0,    0,    0,    0,2511391,  139,   19,  132,   76,    0,    6,    2,    0,    1,    0,    0,    0,    0,    0,6115500,  291,   28,  233,  150,    0,    3,    0,    1,    1,    0,    0,    0,    0,    0,9314346,  477,   54,  407,  260,    1,   10,    3,    1,    3,    0,    0,    0,    0,    0
   18,687425,   53,    7,   56,   44,    1,    1,    0,    0,    1,    0,    0,    0,    0,    0,2511307,  172,   27,  149,  102,    0,    7,    1,    0,    2,    0,    0,    0,    0,    0,6115322,  351,   40,  288,  201,    0,    3,    0,    0,    1,    0,    0,    0,    0,    0,9314054,  576,   74,  493,  347,    1,   11,    1,    0,    4,    0,    0,    0,    0,    0
   19,687381,   71,    7,   73,   53,    1,    1,    0,    0,    1,    0,    0,    0,    0,    0,2511203,  204,   34,  192,  124,    0,    7,    0,    0,    2,    0,    0,    0,    0,    0,6115134,  398,   56,  352,  262,    0,    3,    0,    1,    1,    0,    0,    0,    0,    0,9313718,  673,   97,  617,  439,    1,   11,    0,    1,    4,    0,    0,    0,    0,    0
   20,687336,   79,    9,   94,   67,    1,    1,    0,    0,    1,    0,    0,    0,    0,    0,2511058,  272,   38,  232,  156,    1,    7,    2,    0,    4,    0,    0,    0,    0,    0,6114867,  515,   69,  422,  329,    0,    3,    0,    3,    1,    0,    0,    0,    0,    0,9313261,  866,  116,  748,  552,    2,   11,    2,    3,    6,    0,    0,    0,    0,    0
   21,687266,  117,   11,  108,   83,    1,    1,    0,    1,    1,    1,    0,    0,    0,    0,2510872,  354,   48,  276,  206,    1,    7,    1,    1,    4,    2,    0,    0,    0,    1,6114554,  639,   86,  523,  400,    0,    4,    1,    1,    2,    2,    0,    0,    0,    1,9312692, 1110,  145,  907,  689,    2,   12,    2,    3,    7,    5,    0,    0,    0,    2
   22,687193,  142,   13,  129,  108,    1,    1,    0,    0,    1,    1,    0,    0,    0,    0,2510661,  416,   57,  373,  249,    1,    7,    0,    0,    4,    2,    0,    0,    0,    1,6114147,  756,  102,  681,  516,    0,    7,    3,    2,    3,    7,    0,    0,    0,    4,9312001, 1314,  172, 1183,  873,    2,   15,    3,    2,    8,   10,    0,    0,    0,    5
   23,687105,  163,   22,  162,  133,    1,    1,    0,    0,    1,    1,    0,    0,    0,    0,2510412,  503,   67,  449,  325,    1,    9,    2,    1,    4,    5,    0,    0,    0,    3,6113619,  995,  126,  831,  631,    0,    6,    0,    0,    3,    7,    0,    0,    0,    4,9311136, 1661,  215, 1442, 1089,    2,   16,    2,    1,    8,   13,    0,    0,    0,    7
   24,687003,  203,   29,  182,  168,    1,    2,    1,    0,    2,    2,    0,    0,    0,    1,2510137,  562,   90,  544,  423,    1,   10,    1,    2,    4,    8,    0,    0,    0,    4,6112983, 1232,  164, 1019,  804,    0,    8,    3,    1,    5,   11,    0,    0,    0,    7,9310123, 1997,  283, 1745, 1395,    2,   20,    5,    3,   11,   21,    0,    0,    0,   12
   25,686866,  262,   35,  219,  203,    1,    2,    0,    0,    1,    2,    0,    0,    0,    1,2509774,  701,  115,  636,  527,    4,    9,    2,    2,    5,   12,    0,    0,    0,    6,6112283, 1458,  202, 1273,  986,    0,   13,    5,    3,    6,   19,    0,    0,    0,   12,9308923, 2421,  352, 2128, 1716,    5,   24,    7,    5,   12,   33,    0,    0,    0,   19
   26,686720,  303,   48,  268,  246,    1,    4,    2,    2,    2,    6,    0,    0,    0,    3,2509399,  812,  140,  732,  670,    4,   11,    2,    2,    6,   16,    0,    0,    0,    8,6111475, 1673,  247, 1566, 1241,    0,   17,    5,    1,    7,   25,    0,    0,    0,   17,9307594, 2788,  435, 2566, 2157,    5,   32,    9,    5,   15,   47,    0,    0,    0,   28
   27,686548,  356,   63,  321,  296,    2,    4,    1,    3,    2,   10,    0,    0,    0,    4,2508905,  974,  158,  895,  821,    4,   14,    3,    1,    6,   20,    0,    0,    0,   11,6110541, 1895,  277, 1915, 1573,    1,   24,    8,    2,    9,   35,    0,    0,    0,   25,9305994, 3225,  498, 3131, 2690,    7,   42,   12,    6,   17,   65,    0,    0,    0,   40
   28,686345,  415,   73,  389,  362,    2,    6,    2,    0,    4,   12,    0,    0,    0,    6,2508414, 1055,  180, 1094, 1009,    5,   17,    4,    1,    7,   25,    0,    0,    0,   15,6109407, 2233,  352, 2264, 1945,    1,   34,   10,    8,   11,   53,    0,    0,    0,   35,9304166, 3703,  605, 3747, 3316,    8,   57,   16,    9,   22,   90,    0,    0,    0,   56
   29,686108,  474,   91,  477,  433,    3,    5,    0,    1,    4,   13,    0,    0,    0,    6,2507755, 1276,  227, 1264, 1228,    7,   19,    4,    6,   10,   35,    0,    0,    0,   19,6108123, 2635,  431, 2596, 2416,    1,   45,   12,    6,   13,   71,    0,    0,    0,   47,9301986, 4385,  749, 4337, 4077,   11,   69,   16,   13,   27,  119,    0,    0,    0,   72
   30,685856,  531,  116,  545,  535,    3,    6,    1,    2,    4,   16,    0,    0,    0,    7,2507082, 1448,  272, 1446, 1502,    7,   27,    9,    3,   12,   47,    0,    0,    0,   28,6106760, 2937,  508, 3004, 2992,    1,   52,    8,    8,   17,   87,    0,    0,    0,   55,9299698, 4916,  896, 4995, 5029,   11,   85,   18,   13,   33,  150,    0,    0,    0,   90
   31,685544,  616,  132,  630,  661,    3,   10,    4,    1,    8,   21,    0,    0,    0,   11,2506268, 1684,  318, 1663, 1817,    7,   37,   10,    6,   18,   63,    0,    0,    0,   38,6105182, 3336,  610, 3433, 3640,    1,   70,   20,   10,   25,  117,    0,    0,    0,   75,9296994, 5636, 1060, 5726, 6118,   11,  117,   34,   17,   51,  201,    0,    0,    0,  124
   32,685224,  661,  148,  767,  782,    4,    8,    0,    0,    7,   21,    0,    0,    0,   11,2505399, 1856,  385, 1924, 2185,    8,   40,    7,    7,   17,   77,    0,    0,    0,   45,6103489, 3647,  716, 3978, 4371,    1,   79,   13,   13,   29,  143,    0,    0,    0,   88,9294112, 6164, 1249, 6669, 7338,   13,  127,   20,   20,   53,  241,    0,    0,    0,  144
   33,684864,  728,  164,  872,  954,    4,   12,    4,    1,    9,   26,    0,    0,    0,   15,2504462, 2051,  444, 2192, 2599,    9,   50,   14,    6,   21,   97,    0,    0,    0,   59,6101579, 4088,  855, 4484, 5192,    4,   93,   26,   12,   37,  181,    0,    0,    0,  114,9290905, 6867, 1463, 7548, 8745,   17,  155,   44,   19,   67,  304,    0,    0,    0,  188
   34,684461,  834,  181,  947, 1159,    4,   17,    6,    5,   11,   37,    0,    0,    0,   21,2503459, 2200,  513, 2534, 3041,   10,   58,   10,   12,   25,  119,    0,    0,    0,   69,6099501, 4504,  962, 5050, 6180,    5,  114,   29,   18,   48,  228,    0,    0,    0,  143,9287421, 7538, 1656, 8531,10380,   19,  189,   45,   35,   84,  384,    0,    0,    0,  233
   35,684034,  936,  201, 1039, 1372,    4,   23,    6,    2,   15,   45,    0,    0,    0,   27,2502389, 2352,  599, 2844, 3562,   11,   73,   17,    7,   36,  143,    0,    0,    0,   86,6097282, 4864, 1088, 5689, 7271,    8,  130,   20,   13,   54,  261,    0,    0,    0,  163,9283705, 8152, 1888, 9572,12205,   23,  226,   43,   22,  105,  449,    0,    0,    0,  276
   36,683601,  996,  229, 1136, 1620,    4,   28,    5,    2,   18,   52,    0,    0,    0,   32,2501283, 2496,  681, 3094, 4190,   13,   88,   21,   12,   41,  176,    0,    0,    0,  107,6094835, 5262, 1217, 6285, 8593,   10,  156,   37,   27,   74,  325,    0,    0,    0,  200,9279719, 8754, 2127,10515,14403,   27,  272,   63,   41,  133,  553,    0,    0,    0,  339
   37,683111, 1091,  270, 1244, 1866,    4,   35,    8,    7,   21,   67,    0,    0,    0,   40,2499989, 2742,  755, 3378, 4880,   13,  103,   21,   10,   44,  207,    0,    0,    0,  128,6092333, 5550, 1386, 6953, 9964,   16,  192,   45,   19,   93,  389,    0,    0,    0,  245,9275433, 9383, 2411,11575,16710,   33,  330,   74,   36,  158,  663,    0,    0,    0,  413
   38,682626, 1114,  318, 1387, 2137,    4,   41,    7,    9,   22,   83,    0,    0,    0,   47,2498783, 2836,  828, 3642, 5654,   14,  122,   22,   16,   49,  245,    0,    0,    0,  150,6089676, 5946, 1590, 7481,11490,   19,  232,   50,   33,  111,  472,    0,    0,    0,  295,9271085, 9896, 2736,12510,19281,   37,  395,   79,   58,  182,  800,    0,    0,    0,  492
   39,682133, 1135,  351, 1494, 2468,    5,   45,    7,    4,   23,   94,    0,    0,    0,   54,2497471, 2983,  897, 3884, 6501,   21,  139,   30,   14,   60,  289,    0,    0,    0,  180,6086932, 6292, 1771, 7887,13297,   23,  260,   40,   28,  123,  540,    0,    0,    0,  335,9266536,10410, 3019,13265,22266,   49,  444,   77,   46,  206,  923,    0,    0,    0,  569
   40,681616, 1184,  396, 1568, 2816,    6,   55,   11,    5,   28,  110,    0,    0,    0,   65,2496207, 3018,  956, 4158, 7393,   25,  152,   22,   18,   68,  329,    0,    0,    0,  202,6084140, 6465, 1979, 8481,15104,   33,  275,   35,   32,  131,  607,    0,    0,    0,  370,9261963,10667, 3331,14207,25313,   64,  482,   68,   55,  227, 1046,    0,    0,    0,  637
   41,681081, 1218,  440, 1651, 3189,    7,   65,   13,    5,   29,  128,    0,    0,    0,   78,2494883, 3091, 1032, 4355, 8368,   28,  166,   22,   22,   74,  373,    0,    0,    0,  224,6081250, 6638, 2203, 9017,17052,   42,  312,   56,   32,  152,  695,    0,    0,    0,  426,9257214,10947, 3675,15023,28609,   77,  543,   91,   59,  255, 1196,    0,    0,    0,  728
   42,680579, 1220,  475, 1755, 3549,    8,   79,   17,    8,   39,  153,    0,    0,    0,   95,2493469, 3177, 1103, 4521, 9457,   30,  180,   26,   18,   78,  417,    0,    0,    0,  250,6078417, 6756, 2394, 9457,19125,   53,  347,   60,   45,  164,  800,    0,    0,    0,  486,9252465,11153, 3972,15733,32131,   91,  606,  103,   71,  281, 1370,    0,    0,    0,  831
   43,680060, 1260,  523, 1787, 3946,   10,   90,   14,    6,   46,  173,    0,    0,    0,  109,2492179, 3192, 1166, 4597,10588,   35,  199,   36,   19,   84,  472,    0,    0,    0,  286,6075538, 6774, 2567, 9936,21326,   61,  381,   61,   44,  180,  905,    0,    0,    0,  547,9247777,11226, 4256,16320,35860,  106,  670,  111,   69,  310, 1550,    0,    0,    0,  942
   44,679548, 1217,  560, 1861, 4389,   11,  108,   22,    4,   56,  199,    0,    0,    0,  131,2490846, 3178, 1249, 4730,11713,   41,  204,   28,   28,   88,  528,    0,    0,    0,  314,6072605, 6931, 2771,10031,23793,   71,  439,   83,   53,  200, 1041,    0,    0,    0,  630,9242999,11326, 4580,16622,39895,  123,  751,  133,   85,  344, 1768,    0,    0,    0, 1075
   45,679016, 1268,  585, 1873, 4832,   12,  125,   22,   11,   62,  232,    0,    0,    0,  153,2489532, 3126, 1305, 4895,12855,   44,  223,   33,   17,   95,  578,    0,    0,    0,  347,6069653, 7013, 2936,10262,26254,   84,  479,   78,   68,  221, 1187,    0,    0,    0,  708,9238201,11407, 4826,17030,43941,  140,  827,  133,   96,  378, 1997,    0,    0,    0, 1208
   46,678549, 1200,  623, 1906, 5292,   16,  130,   15,   12,   63,  259,    0,    0,    0,  168,2488225, 3076, 1370, 4992,14043,   51,  241,   36,   24,   98,  638,    0,    0,    0,  383,6066743, 7072, 3084,10444,28762,   97,  533,   86,   54,  240, 1327,    0,    0,    0,  794,9233517,11348, 5077,17342,48097,  164,  904,  137,   90,  401, 2224,    0,    0,    0, 1345
   47,678058, 1185,  648, 1896, 5777,   22,  141,   22,   14,   66,  402,    0,    0,    0,  204,2486924, 3080, 1424, 4994,15275,   60,  255,   43,   20,  109,  998,    0,    0,    0,  443,6063753, 7104, 3183,10729,31319,  114,  569,   80,   80,  255, 2238,    0,    0,    1,  945,9228735,11369, 5255,17619,52371,  196,  965,  145,  114,  430, 3638,    0,    0,    1, 1592
   48,677529, 1211,  672, 1892, 6257,   25,  149,   21,   15,   71,  543,    0,    0,    3,  241,2485603, 3129, 1474, 4967,16512,   72,  270,   36,   48,  113, 1383,    0,    0,    7,  520,6060754, 7147, 3301,10862,34013,  125,  623,   89,  109,  274, 3192,    0,    0,   40, 1142,9223886,11487, 5447,17721,56782,  222, 1042,  146,  172,  458, 5118,    0,    0,   50, 1903
   49,676954, 1319,  685, 1878, 6721,   29,  161,   23,   26,   72,  697,    0,    0,    9,  282,2484265, 3144, 1503, 5017,17750,   78,  299,   49,   45,  130, 1779,    0,    0,   23,  605,6057767, 7191, 3405,10957,36743,  139,  651,   81,  117,  300, 4158,    0,    0,  100, 1316,9218986,11654, 5593,17852,61214,  246, 1111,  153,  188,  502, 6634,    0,    0,  132, 2203
   50,676455, 1254,  705, 1927, 7213,   32,  172,   22,   35,   74,  863,    0,    0,   15,  324,2482894, 3193, 1558, 4959,19065,   88,  316,   42,   70,  141, 2181,    0,    0,   37,  689,6054690, 7289, 3508,11013,39544,  158,  679,   86,  163,  308, 5175,    0,    1,  133, 1504,9214039,11736, 5771,17899,65822,  278, 1167,  150,  268,  523, 8219,    0,    1,  185, 2517
   51,675978, 1223,  710, 1912, 7727,   36,  178,   22,   25,   77, 1017,    0,    0,   20,  358,2481552, 3214, 1590, 4916,20386,   99,  328,   46,   76,  150, 2601,    0,    0,   55,  778,6051547, 7346, 3619,11138,42368,  184,  703,   91,  186,  319, 6224,    0,    1,  174, 1701,9209077,11783, 5919,17966,70481,  319, 1209,  159,  287,  546, 9842,    0,    1,  249, 2837
   52,675442, 1244,  717, 1937, 8207,   39,  185,   21,   30,   82, 1178,    0,    0,   24,  398,2480201, 3231, 1633, 4938,21645,  109,  334,   30,   94,  154, 3018,    0,    0,   71,  846,6048430, 7449, 3688,11214,45222,  199,  709,   75,  147,  331, 7219,    0,    1,  205, 1885,9204073,11924, 6038,18089,75074,  347, 1228,  126,  271,  567,11415,    0,    1,  300, 3129
   53,674895, 1277,  736, 1918, 8712,   48,  184,   19,   38,   81, 1341,    0,    0,   33,  434,2478849, 3247, 1619, 4979,22943,  120,  339,   38,   81,  151, 3432,    0,    0,   83,  927,6045267, 7481, 3743,11395,48092,  224,  765,  116,  196,  351, 8323,    0,    2,  244, 2118,9199011,12005, 6098,18292,79747,  392, 1288,  173,  315,  583,13096,    0,    2,  360, 3479
   54,674344, 1303,  743, 1891, 9249,   56,  187,   20,   38,   81, 1503,    0,    0,   35,  469,2477406, 3357, 1648, 4990,24226,  130,  362,   53,   73,  169, 3855,    0,    0,   97, 1024,6041974, 7595, 3825,11548,51017,  243,  815,  112,  219,  361, 9454,    0,    2,  278, 2349,9193724,12255, 6216,18429,84492,  429, 1364,  185,  330,  611,14812,    0,    2,  410, 3842
   55,673829, 1279,  758, 1929, 9727,   64,  201,   28,   33,   95, 1671,    0,    0,   42,  510,2476021, 3349, 1667, 5025,25552,  143,  366,   45,   87,  175, 4287,    0,    0,  109, 1113,6038674, 7749, 3940,11689,53885,  265,  853,  108,  194,  378,10570,    0,    4,  330, 2564,9188524,12377, 6365,18643,89164,  472, 1420,  181,  314,  648,16528,    0,    4,  481, 4187
   56,673334, 1216,  768, 2008,10191,   69,  199,   17,   35,   90, 1836,    0,    0,   45,  542,2474562, 3402, 1713, 5101,26826,  153,  389,   49,   90,  184, 4726,    0,    0,  127, 1206,6035331, 7813, 3946,11918,56904,  290,  869,   92,  227,  383,11716,    0,    5,  373, 2793,9183227,12431, 6427,19027,93921,  512, 1457,  158,  352,  657,18278,    0,    5,  545, 4541
   57,672781, 1277,  762, 1987,10702,   77,  202,   29,   37,   90, 2012,    0,    0,   55,  590,2473042, 3523, 1733, 5159,28135,  165,  399,   42,   98,  184, 5174,    0,    0,  141, 1292,6031930, 7954, 4007,12013,59979,  319,  881,  101,  183,  393,12817,    0,    9,  407, 2982,9177753,12754, 6502,19159,98816,  561, 1482,  172,  318,  667,20003,    0,    9,  603, 4864
   58,672234, 1268,  764, 2019,11216,   85,  200,   17,   35,   88, 2177,    0,    2,   61,  622,2471524, 3563, 1762, 5232,29499,  177,  411,   54,   96,  197, 5638,    0,    0,  152, 1388,6028379, 8250, 4008,12213,63004,  348,  912,  116,  232,  389,13998,    0,    9,  444, 3221,9172137,13081, 6534,19464,103719,  610, 1523,  187,  363,  674,21813,    0,   11,  657, 5231
   59,671652, 1300,  761, 2039,11741,   93,  201,   17,   25,   83, 2331,    0,    2,   63,  651,2469917, 3624, 1739, 5445,30840,  192,  411,   43,   82,  196, 6088,    0,    0,  175, 1472,6024749, 8403, 4013,12427,66227,  383,  923,  109,  208,  399,15154,    0,   10,  473, 3446,9166318,13327, 6513,19911,108808,  668, 1535,  169,  315,  678,23573,    0,   12,  711, 5569
   60,671007, 1418,  754, 2035,12266,  106,  191,   15,   36,   80, 2493,    0,    2,   70,  679,2468312, 3738, 1749, 5547,32209,  202,  418,   34,  106,  201, 6559,    0,    0,  195, 1548,6021239, 8388, 4101,12706,69360,  408,  946,  110,  212,  405,16324,    0,   12,  509, 3652,9160558,13544, 6604,20288,113835,  716, 1555,  159,  354,  686,25376,    0,   14,  774, 5879
   61,670391, 1436,  752, 2069,12826,  112,  194,   27,   34,   80, 2666,    0,    2,   76,  719,2466633, 3867, 1785, 5596,33657,  219,  414,   47,   97,  199, 7036,    0,    0,  208, 1639,6017535, 8591, 4150,12919,72562,  445,  954,   98,  221,  410,17496,    0,   14,  542, 3867,9154559,13894, 6687,20584,119045,  776, 1562,  172,  352,  689,27198,    0,   16,  826, 6225
   62,669786, 1491,  765, 2069,13353,  122,  190,   19,   36,   73, 2834,    0,    2,   81,  756,2464946, 3941, 1812, 5761,35063,  234,  424,   47,   92,  208, 7511,    0,    0,  219, 1736,6013860, 8678, 4202,13131,75850,  481,  955,   96,  227,  405,18693,    0,   14,  582, 4079,9148592,14110, 6779,20961,124266,  837, 1569,  162,  355,  686,29038,    0,   16,  882, 6571
   63,669182, 1473,  761, 2164,13873,  133,  189,   24,   45,   75, 3022,    0,    2,   86,  800,2463170, 4100, 1825, 5861,36558,  243,  435,   48,  110,  199, 8013,    0,    1,  227, 1842,6010123, 8754, 4251,13330,79235,  509,  955,  102,  216,  408,19891,    0,   16,  614, 4306,9142475,14327, 6837,21355,129666,  885, 1579,  174,  371,  682,30926,    0,   19,  927, 6948
   64,668606, 1426,  777, 2219,14415,  143,  189,   25,   47,   71, 3216,    0,    2,   97,  850,2461441, 4148, 1861, 6052,37993,  262,  424,   37,   92,  196, 8500,    0,    2,  246, 1916,6006309, 8877, 4314,13484,82673,  545,  946,  100,  229,  405,21105,    0,   19,  666, 4538,9136356,14451, 6952,21755,135081,  950, 1559,  162,  368,  672,32821,    0,   23, 1009, 7304
   65,667975, 1450,  812, 2226,14978,  145,  206,   26,   30,   77, 3394,    0,    3,  103,  887,2459583, 4302, 1879, 6170,39549,  274,  434,   56,   85,  197, 9005,    0,    3,  263, 2023,6002468, 9042, 4374,13656,86086,  576,  957,  117,  208,  412,22334,    0,   20,  720, 4760,9130026,14794, 7065,22052,140613,  995, 1597,  199,  323,  686,34733,    0,   26, 1086, 7670
   66,667322, 1498,  809, 2293,15509,  155,  210,   27,   38,   80, 3586,    0,    4,  107,  932,2457686, 4445, 1912, 6298,41129,  287,  438,   46,  113,  193, 9532,    0,    4,  274, 2107,5998454, 9309, 4429,13839,89566,  605,  982,  120,  213,  400,23589,    0,   26,  750, 4991,9123462,15252, 7150,22430,146204, 1047, 1630,  193,  364,  673,36707,    0,   34, 1131, 8030
