  Day,Susceptible_DC,Incubating_DC,Infected_DC,Colonized_DC,Recovered_DC,Dead_DC,Hospitalized_DC,NewAdmissions_DC,EDVisits_DC,ICU_DC,Tests_DC,Quarantined_DC,numHousholdQuarantined_DC,InfectiousEventsPrevented_DC,confirmedcases_DC,Susceptible_VA,Incubating_VA,Infected_VA,Colonized_VA,Recovered_VA,Dead_VA,Hospitalized_VA,NewAdmissions_VA,EDVisits_VA,ICU_VA,Tests_VA,Quarantined_VA,numHousholdQuarantined_VA,InfectiousEventsPrevented_VA,confirmedcases_VA,Susceptible_MD,Incubating_MD,Infected_MD,Colonized_MD,Recovered_MD,Dead_MD,Hospitalized_MD,NewAdmissions_MD,EDVisits_MD,ICU_MD,Tests_MD,Quarantined_MD,numHousholdQuarantined_MD,InfectiousEventsPrevented_MD,confirmedcases_MD,Susceptible,Incubating,Infected,Colonized,Recovered, Dead,Hospitalized,NewAdmissions,EDVisits,  ICU,Tests,Quarantined,numHousholdQuarantined,InfectiousEventsPrevented,confirmedcases
   11,687546,   10,    4,   19,    7,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511696,   32,    3,   20,    6,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,6116084,   58,    4,   52,    4,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,9315326,  100,   11,   91,   17,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0
   12,687538,   15,    4,   19,   10,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511684,   27,    3,   35,    8,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,6116026,   84,    5,   77,   10,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,9315248,  126,   12,  131,   28,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0
   13,687526,   23,    4,   19,   14,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511657,   43,    5,   41,   11,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,6115973,   97,    8,  103,   21,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,9315156,  163,   17,  163,   46,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0
   14,687506,   32,    4,   28,   16,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511622,   62,    7,   52,   14,    0,    0,    0,    1,    0,    0,    0,    0,    0,    0,6115913,  116,   17,  120,   36,    0,    1,    1,    0,    1,    0,    0,    0,    0,    0,9315041,  210,   28,  200,   66,    0,    1,    1,    1,    1,    0,    0,    0,    0,    0
   15,687486,   40,    3,   40,   17,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511582,   76,    7,   72,   20,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115838,  135,   28,  149,   52,    0,    1,    0,    0,    1,    0,    0,    0,    0,    0,9314906,  251,   38,  261,   89,    0,    1,    0,    0,    1,    0,    0,    0,    0,    0
   16,687472,   37,    4,   48,   25,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511535,   87,   13,   89,   33,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115726,  180,   35,  190,   71,    0,    1,    0,    0,    1,    0,    0,    0,    0,    0,9314733,  304,   52,  327,  129,    0,    1,    0,    0,    1,    0,    0,    0,    0,    0
   17,687440,   52,    6,   58,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511458,  127,   17,  109,   46,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115580,  251,   44,  241,   86,    0,    1,    0,    1,    1,    0,    0,    0,    0,    0,9314478,  430,   67,  408,  162,    0,    1,    0,    1,    1,    0,    0,    0,    0,    0
   18,687410,   54,    7,   75,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511374,  147,   19,  156,   61,    0,    0,    0,    1,    0,    0,    0,    0,    0,    0,6115404,  317,   53,  314,  114,    0,    1,    0,    2,    1,    0,    0,    0,    0,    0,9314188,  518,   79,  545,  215,    0,    1,    0,    3,    1,    0,    0,    0,    0,    0
   19,687362,   71,    8,   99,   46,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511266,  196,   31,  189,   75,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6115172,  404,   66,  415,  145,    0,    3,    2,    0,    2,    0,    0,    0,    0,    0,9313800,  671,  105,  703,  266,    0,    3,    2,    0,    2,    0,    0,    0,    0,    0
   20,687296,  107,   13,  111,   59,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2511145,  235,   38,  245,   94,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,6114847,  545,   81,  530,  199,    0,    5,    2,    1,    2,    0,    0,    0,    0,    0,9313288,  887,  132,  886,  352,    0,    5,    2,    1,    2,    0,    0,    0,    0,    0
   21,687229,  120,   15,  142,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2510985,  298,   45,  305,  124,    0,    0,    0,    1,    0,    1,    0,    0,    0,    0,6114450,  689,   97,  705,  261,    0,    5,    0,    6,    2,    6,    0,    0,    0,    0,9312664, 1107,  157, 1152,  465,    0,    5,    0,    7,    2,    7,    0,    0,    0,    0
   22,687144,  153,   25,  161,  103,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,2510794,  368,   53,  385,  157,    0,    1,    1,    1,    1,    3,    0,    0,    0,    1,6113953,  900,  124,  871,  354,    0,    5,    0,    2,    2,    8,    0,    0,    0,    0,9311891, 1421,  202, 1417,  614,    0,    6,    1,    3,    3,   11,    0,    0,    0,    1
   23,687028,  205,   29,  199,  125,    0,    0,    0,    1,    0,    1,    0,    0,    0,    0,2510504,  492,   66,  489,  206,    0,    2,    1,    2,    2,    6,    0,    0,    0,    2,6113305, 1161,  154, 1107,  475,    0,    5,    0,    2,    2,   10,    0,    0,    0,    0,9310837, 1858,  249, 1795,  806,    0,    7,    1,    5,    4,   17,    0,    0,    0,    2
   24,686892,  252,   42,  251,  149,    0,    0,    0,    0,    0,    1,    0,    0,    0,    0,2510133,  656,   75,  608,  285,    0,    6,    4,    0,    4,   10,    0,    0,    0,    6,6112537, 1409,  184, 1438,  634,    0,    7,    2,    6,    3,   18,    0,    0,    0,    2,9309562, 2317,  301, 2297, 1068,    0,   13,    6,    6,    7,   29,    0,    0,    0,    8
   25,686741,  314,   51,  296,  184,    0,    2,    2,    0,    1,    3,    0,    0,    0,    2,2509708,  799,  108,  772,  370,    0,    9,    3,    4,    6,   17,    0,    0,    0,    9,6111653, 1673,  238, 1829,  808,    1,    8,    2,    5,    3,   25,    0,    0,    0,    4,9308102, 2786,  397, 2897, 1362,    1,   19,    7,    9,   10,   45,    0,    0,    0,   15
   26,686540,  361,   60,  396,  229,    0,    3,    1,    1,    2,    5,    0,    0,    0,    3,2509238,  934,  134,  980,  471,    0,    9,    0,    0,    6,   17,    0,    0,    0,    9,6110542, 2052,  309, 2261, 1037,    1,   11,    3,    7,    2,   35,    0,    0,    0,    7,9306320, 3347,  503, 3637, 1737,    1,   23,    4,    8,   10,   57,    0,    0,    0,   19
   27,686334,  416,   75,  483,  278,    0,    7,    4,    0,    3,    9,    0,    0,    0,    7,2508625, 1128,  174, 1242,  588,    0,   12,    3,    1,    6,   21,    0,    0,    0,   12,6109300, 2403,  402, 2774, 1322,    1,   12,    2,    8,    3,   45,    0,    0,    0,    9,9304259, 3947,  651, 4499, 2188,    1,   31,    9,    9,   12,   75,    0,    0,    0,   28
   28,686066,  492,   89,  589,  350,    0,   10,    3,    1,    5,   13,    0,    0,    0,   10,2507909, 1314,  216, 1571,  747,    0,   17,    5,    2,    7,   28,    0,    0,    0,   17,6107815, 2798,  489, 3388, 1709,    3,   17,    8,   12,    5,   65,    0,    0,    0,   17,9301790, 4604,  794, 5548, 2806,    3,   44,   16,   15,   17,  106,    0,    0,    0,   44
   29,685725,  610,  116,  706,  429,    0,   13,    3,    1,    8,   17,    0,    0,    0,   13,2507103, 1539,  288, 1853,  974,    0,   25,    8,    5,    9,   41,    0,    0,    0,   25,6106070, 3254,  600, 4096, 2179,    3,   21,    4,    6,    8,   75,    0,    0,    0,   21,9298898, 5403, 1004, 6655, 3582,    3,   59,   15,   12,   25,  133,    0,    0,    0,   59
   30,685344,  720,  143,  841,  538,    0,   15,    2,    4,   10,   23,    0,    0,    0,   15,2506188, 1793,  356, 2194, 1226,    0,   28,    4,   10,    9,   55,    0,    0,    0,   29,6104142, 3730,  750, 4848, 2729,    3,   33,   12,   16,   15,  103,    0,    0,    0,   33,9295674, 6243, 1249, 7883, 4493,    3,   76,   18,   30,   34,  181,    0,    0,    0,   77
   31,684907,  839,  168, 1011,  661,    0,   16,    2,    1,   10,   26,    0,    0,    0,   17,2505131, 2062,  439, 2581, 1543,    1,   32,    5,    5,   10,   65,    0,    0,    0,   34,6101918, 4264,  900, 5686, 3431,    3,   51,   19,   23,   22,  145,    0,    0,    0,   52,9291956, 7165, 1507, 9278, 5635,    4,   99,   26,   29,   42,  236,    0,    0,    0,  103
   32,684421,  945,  207, 1199,  813,    1,   19,    5,    1,   11,   32,    0,    0,    0,   22,2503941, 2308,  545, 3056, 1906,    1,   36,    4,    8,   11,   77,    0,    0,    0,   38,6099453, 4835, 1107, 6532, 4272,    3,   70,   19,   26,   33,  190,    0,    0,    0,   71,9287815, 8088, 1859,10787, 6991,    5,  125,   28,   35,   55,  299,    0,    0,    0,  131
   33,683859, 1091,  251, 1395,  989,    1,   21,    3,    4,   11,   39,    0,    0,    0,   25,2502634, 2556,  658, 3567, 2341,    1,   39,    3,    8,   13,   88,    0,    0,    0,   41,6096676, 5459, 1321, 7447, 5294,    5,   91,   23,   21,   36,  234,    0,    0,    0,   94,9283169, 9106, 2230,12409, 8624,    7,  151,   29,   33,   60,  361,    0,    0,    0,  160
   34,683298, 1144,  313, 1631, 1199,    1,   25,    4,    5,   12,   48,    0,    0,    0,   29,2501207, 2847,  776, 4079, 2845,    3,   50,   14,   14,   18,  116,    0,    0,    0,   55,6093750, 5936, 1585, 8548, 6378,    5,  112,   24,   36,   48,  294,    0,    0,    0,  118,9278255, 9927, 2674,14258,10422,    9,  187,   42,   55,   78,  458,    0,    0,    0,  202
   35,682636, 1318,  359, 1848, 1424,    1,   32,    8,    8,   13,   64,    0,    0,    0,   37,2499669, 3150,  903, 4549, 3477,    9,   59,   18,   23,   22,  157,    0,    0,    0,   73,6090442, 6542, 1878, 9672, 7663,    5,  138,   29,   42,   56,  365,    0,    0,    0,  147,9272747,11010, 3140,16069,12564,   15,  229,   55,   73,   91,  586,    0,    0,    0,  257
   36,681985, 1362,  408, 2128, 1702,    1,   38,    7,   14,   17,   85,    0,    0,    0,   44,2498007, 3350, 1036, 5132, 4223,    9,   72,   14,   23,   26,  194,    0,    0,    0,   87,6086872, 7201, 2141,10780, 9199,    9,  157,   27,   45,   68,  437,    0,    0,    0,  174,9266864,11913, 3585,18040,15124,   19,  267,   48,   82,  111,  716,    0,    0,    0,  305
   37,681291, 1425,  482, 2354, 2033,    1,   38,    1,   14,   16,  100,    0,    0,    0,   45,2496202, 3639, 1175, 5717, 5012,   12,   86,   20,   26,   28,  240,    0,    0,    0,  107,6083268, 7622, 2423,11989,10889,   11,  193,   42,   61,   85,  540,    0,    0,    0,  216,9260761,12686, 4080,20060,17934,   24,  317,   63,  101,  129,  880,    0,    0,    0,  368
   38,680513, 1577,  530, 2552, 2413,    1,   46,   10,   11,   16,  121,    0,    0,    0,   55,2494496, 3801, 1322, 6228, 5896,   14,  116,   35,   37,   44,  312,    0,    0,    0,  142,6079369, 8151, 2723,13147,12797,   15,  234,   52,   69,  106,  661,    0,    0,    0,  268,9254378,13529, 4575,21927,21106,   30,  396,   97,  117,  166, 1094,    0,    0,    0,  465
   39,679787, 1627,  592, 2742, 2837,    1,   54,   10,   12,   23,  143,    0,    0,    0,   65,2492743, 3828, 1467, 6785, 6919,   15,  129,   18,   51,   54,  381,    0,    0,    0,  160,6075451, 8436, 3047,14281,14971,   16,  288,   63,   63,  126,  787,    0,    0,    0,  331,9247981,13891, 5106,23808,24727,   32,  471,   91,  126,  203, 1311,    0,    0,    0,  556
   40,679122, 1560,  671, 2930, 3301,    2,   70,   20,   14,   27,  177,    0,    0,    0,   85,2490874, 3886, 1599, 7301, 8079,   18,  142,   20,   42,   58,  443,    0,    0,    0,  180,6071524, 8580, 3394,15371,17312,   21,  340,   67,   72,  146,  926,    0,    0,    0,  398,9241520,14026, 5664,25602,28692,   41,  552,  107,  128,  231, 1546,    0,    0,    0,  663
   41,678365, 1610,  718, 3086, 3802,    5,   84,   23,   21,   37,  221,    0,    0,    0,  108,2489079, 3843, 1745, 7708, 9362,   20,  177,   42,   42,   83,  527,    0,    0,    0,  222,6067549, 8722, 3677,16313,19917,   24,  412,   87,  100,  159, 1113,    0,    0,    0,  485,9234993,14175, 6140,27107,33081,   49,  673,  152,  163,  279, 1861,    0,    0,    0,  815
   42,677595, 1654,  759, 3209, 4363,    6,   95,   15,   19,   44,  255,    0,    0,    0,  123,2487235, 3953, 1887, 7976,10681,   25,  204,   39,   49,   97,  615,    0,    0,    0,  261,6063449, 8935, 4016,17056,22718,   28,  479,   83,   99,  179, 1295,    0,    0,    0,  568,9228279,14542, 6662,28241,37762,   59,  778,  137,  167,  320, 2165,    0,    0,    0,  952
   43,676892, 1573,  825, 3360, 4926,   10,  108,   18,   20,   48,  293,    0,    0,    0,  141,2485417, 3970, 2022, 8179,12140,   29,  229,   37,   49,  110,  701,    0,    0,    0,  298,6059490, 8796, 4273,17819,25790,   34,  553,   92,   97,  209, 1484,    0,    0,    0,  660,9221799,14339, 7120,29358,42856,   73,  890,  147,  166,  367, 2478,    0,    0,    0, 1099
   44,676194, 1546,  876, 3398, 5560,   12,  123,   20,   16,   52,  329,    0,    0,    0,  161,2483738, 3872, 2183, 8269,13664,   31,  260,   41,   51,  121,  793,    0,    0,    0,  339,6055585, 8747, 4583,18283,28965,   39,  642,  109,  141,  240, 1734,    0,    0,    0,  769,9215517,14165, 7642,29950,48189,   82, 1025,  170,  208,  413, 2856,    0,    0,    0, 1269
   45,675509, 1534,  936, 3360, 6235,   12,  142,   21,   24,   58,  374,    0,    0,    0,  182,2482065, 3801, 2275, 8308,15272,   36,  308,   64,   66,  147,  923,    0,    0,    0,  403,6051782, 8507, 4877,18551,32434,   51,  712,  107,  138,  262, 1979,    0,    0,    0,  876,9209356,13842, 8088,30219,53941,   99, 1162,  192,  228,  467, 3276,    0,    0,    0, 1461
   46,674852, 1503,  956, 3332, 6931,   12,  159,   23,   16,   68,  413,    0,    0,    0,  205,2480422, 3644, 2383, 8293,16972,   43,  344,   55,   61,  161, 1039,    0,    0,    0,  458,6048024, 8400, 5093,18671,35947,   67,  780,  118,  130,  288, 2227,    0,    0,    0,  994,9203298,13547, 8432,30296,59850,  122, 1283,  196,  207,  517, 3679,    0,    0,    0, 1657
   47,674252, 1429,  997, 3304, 7589,   15,  168,   18,   27,   72,  634,    0,    0,    1,  249,2478793, 3629, 2449, 8268,18571,   47,  381,   55,   78,  177, 1639,    0,    0,    2,  562,6044321, 8297, 5285,18652,39565,   82,  841,  113,  141,  324, 3649,    0,    0,    5, 1265,9197366,13355, 8731,30224,65725,  144, 1390,  186,  246,  573, 5922,    0,    0,    8, 2076
   48,673595, 1420, 1021, 3269, 8260,   21,  171,   21,   38,   74,  869,    0,    0,   10,  286,2477177, 3593, 2509, 8178,20244,   56,  423,   62,   96,  192, 2253,    0,    0,   32,  685,6040618, 8241, 5426,18511,43311,   95,  906,  125,  211,  348, 5140,    0,    0,   71, 1529,9191390,13254, 8956,29958,71815,  172, 1500,  208,  345,  614, 8262,    0,    0,  113, 2500
   49,672977, 1365, 1038, 3268, 8913,   25,  184,   25,   48,   83, 1119,    0,    0,   16,  337,2475572, 3589, 2554, 8083,21896,   63,  463,   61,   97,  216, 2864,    0,    0,   53,  789,6037004, 8181, 5509,18315,47074,  119,  965,  128,  234,  387, 6645,    0,    0,  130, 1810,9185553,13135, 9101,29666,77883,  207, 1612,  214,  379,  686,10628,    0,    0,  199, 2936
   50,672329, 1379, 1044, 3216, 9588,   30,  209,   35,   47,   96, 1375,    0,    0,   29,  398,2473934, 3620, 2591, 7963,23581,   68,  507,   64,  136,  229, 3511,    0,    0,   75,  931,6033443, 8047, 5667,18017,50874,  154, 1028,  135,  276,  432, 8185,    0,    0,  184, 2118,9179706,13046, 9302,29196,84043,  252, 1744,  234,  459,  757,13071,    0,    0,  288, 3447
   51,671691, 1395, 1066, 3144,10256,   34,  220,   25,   58,   96, 1626,    0,    0,   37,  453,2472368, 3542, 2588, 7890,25287,   82,  516,   50,  142,  232, 4149,    0,    0,   96, 1051,6029866, 7915, 5684,18009,54551,  177, 1113,  157,  244,  455, 9717,    0,    0,  234, 2441,9173925,12852, 9338,29043,90094,  293, 1849,  232,  444,  783,15492,    0,    0,  367, 3945
   52,671070, 1395, 1022, 3127,10929,   43,  226,   33,   39,  100, 1864,    0,    0,   44,  511,2470744, 3536, 2611, 7882,26892,   92,  537,   58,  116,  233, 4765,    0,    0,  113, 1172,6026330, 7900, 5715,17798,58259,  200, 1187,  152,  278,  483,11265,    0,    0,  291, 2749,9168144,12831, 9348,28807,96080,  335, 1950,  243,  433,  816,17894,    0,    0,  448, 4432
   53,670477, 1315, 1038, 3131,11580,   45,  241,   21,   50,  104, 2102,    0,    1,   53,  557,2469110, 3542, 2632, 7882,28486,  105,  570,   65,  124,  247, 5397,    0,    0,  128, 1302,6022801, 7802, 5739,17588,62046,  226, 1215,  121,  301,  515,12792,    0,    0,  346, 3030,9162388,12659, 9409,28601,102112,  376, 2026,  207,  475,  866,20291,    0,    1,  527, 4889
   54,669879, 1317, 1032, 3060,12252,   46,  249,   22,   54,  103, 2343,    0,    3,   60,  606,2467477, 3549, 2611, 7893,30103,  124,  574,   49,  129,  243, 6022,    0,    0,  147, 1417,6019165, 7856, 5722,17556,65647,  256, 1265,  153,  324,  527,14378,    0,    2,  382, 3331,9156521,12722, 9365,28509,108002,  426, 2088,  224,  507,  873,22743,    0,    5,  589, 5354
   55,669273, 1311, 1024, 3041,12881,   56,  253,   28,   60,   99, 2593,    0,    5,   62,  662,2465795, 3624, 2604, 7871,31722,  141,  593,   70,  109,  250, 6646,    0,    1,  161, 1533,6015538, 7928, 5720,17501,69230,  285, 1315,  133,  314,  546,15924,    0,    4,  407, 3623,9150606,12863, 9348,28413,113833,  482, 2161,  231,  483,  895,25163,    0,   10,  630, 5818
   56,668655, 1333, 1014, 2992,13531,   61,  278,   37,   70,  102, 2862,    0,    5,   74,  725,2464168, 3609, 2604, 7825,33392,  159,  603,   60,  128,  252, 7279,    0,    2,  172, 1658,6011858, 8069, 5683,17389,72878,  325, 1326,  126,  317,  554,17460,    0,    7,  454, 3900,9144681,13011, 9301,28206,119801,  545, 2207,  223,  515,  908,27601,    0,   14,  700, 6283
   57,668093, 1305,  992, 2959,14163,   74,  270,   20,   52,   98, 3094,    0,    5,   81,  770,2462541, 3579, 2638, 7846,34973,  180,  623,   58,  140,  249, 7922,    0,    2,  179, 1766,6008165, 8072, 5633,17524,76456,  352, 1355,  133,  332,  556,19025,    0,    8,  486, 4177,9138799,12956, 9263,28329,125592,  606, 2248,  211,  524,  903,30041,    0,   15,  746, 6713
   58,667524, 1268,  996, 2915,14802,   81,  267,   15,   52,   98, 3318,    0,    5,   91,  809,2460929, 3571, 2654, 7817,36588,  198,  636,   64,  115,  249, 8542,    0,    2,  192, 1892,6004374, 8271, 5664,17463,80043,  387, 1383,  127,  287,  559,20524,    0,    9,  516, 4434,9132827,13110, 9314,28195,131433,  666, 2286,  206,  454,  906,32384,    0,   16,  799, 7135
   59,666891, 1281,  981, 2936,15412,   85,  273,   30,   54,  103, 3561,    0,    5,   97,  878,2459180, 3741, 2612, 7798,38215,  211,  643,   57,  141,  260, 9177,    0,    2,  210, 1998,6000589, 8305, 5652,17589,83644,  423, 1404,  128,  317,  564,22066,    0,   11,  551, 4697,9126660,13327, 9245,28323,137271,  719, 2320,  215,  512,  927,34804,    0,   18,  858, 7573
   60,666261, 1334,  981, 2900,16011,   99,  272,   30,   50,  105, 3797,    0,    6,  104,  930,2457514, 3702, 2604, 7838,39867,  232,  641,   58,  146,  251, 9824,    0,    2,  226, 2119,5996809, 8305, 5588,17736,87298,  466, 1382,  122,  343,  560,23632,    0,   12,  594, 4966,9120584,13341, 9173,28474,143176,  797, 2295,  210,  539,  916,37253,    0,   20,  924, 8015
   61,665651, 1338,  980, 2904,16609,  104,  274,   24,   43,  100, 4020,    0,    6,  112,  977,2455777, 3778, 2573, 7887,41483,  259,  631,   55,  140,  242,10461,    0,    2,  246, 2230,5992898, 8491, 5653,17716,90939,  505, 1387,  115,  325,  558,25180,    0,   15,  641, 5219,9114326,13607, 9206,28507,149031,  868, 2292,  194,  508,  900,39661,    0,   23,  999, 8426
   62,665046, 1367,  955, 2908,17197,  113,  267,   21,   41,  104, 4238,    0,    7,  122, 1021,2454013, 3818, 2561, 8054,43034,  277,  643,   71,  154,  246,11135,    0,    2,  264, 2365,5988930, 8599, 5644,17913,94564,  552, 1387,  130,  331,  564,26751,    0,   17,  667, 5491,9107989,13784, 9160,28875,154795,  942, 2297,  222,  526,  914,42124,    0,   26, 1053, 8877
   63,664464, 1324,  936, 2905,17835,  122,  258,   22,   49,  105, 4463,    0,    7,  131, 1071,2452192, 3933, 2550, 8105,44680,  297,  638,   52,  150,  244,11790,    0,    2,  283, 2481,5984954, 8689, 5647,18144,98163,  605, 1370,  130,  285,  563,28298,    0,   18,  712, 5744,9101610,13946, 9133,29154,160678, 1024, 2266,  204,  484,  912,44551,    0,   27, 1126, 9296
   64,663797, 1376,  928, 2918,18432,  135,  250,   20,   58,   99, 4700,    0,    7,  135, 1111,2450296, 4043, 2540, 8197,46368,  313,  626,   47,  142,  244,12441,    0,    5,  299, 2588,5980991, 8712, 5647,18396,101802,  654, 1334,   99,  344,  555,29881,    0,   20,  733, 6002,9095084,14131, 9115,29511,166602, 1102, 2210,  166,  544,  898,47022,    0,   32, 1167, 9701
   65,663112, 1419,  943, 2976,18993,  143,  258,   25,   40,   97, 4924,    0,    7,  142, 1155,2448421, 4086, 2536, 8382,48006,  326,  619,   52,  134,  236,13096,    0,    6,  320, 2694,5976920, 8864, 5688,18497,105541,  692, 1352,  127,  296,  554,31441,    0,   25,  772, 6274,9088453,14369, 9167,29855,172540, 1161, 2229,  204,  470,  887,49461,    0,   38, 1234,10123
   66,662430, 1470,  956, 2985,19592,  153,  247,   18,   47,   96, 5147,    0,   10,  145, 1190,2446562, 4096, 2536, 8517,49702,  344,  613,   50,  172,  235,13793,    0,    8,  331, 2818,5972827, 8966, 5713,18728,109235,  733, 1352,  127,  296,  532,33031,    0,   26,  798, 6534,9081819,14532, 9205,30230,178529, 1230, 2212,  195,  515,  863,51971,    0,   44, 1274,10542
