key,startdate,AG04AsymptomaticRate,AG04HospRate,AG04MortalityRate,AG517AsymptomaticRate,AG517HospRate,AG517MortalityRate,AG1849AsymptomaticRate,AG1849HospRate,AG1849MortalityRate,AG5064AsymptomaticRate,AG5064HospRate,AG5064MortalityRate,AG65AsymptomaticRate,AG65HospRate,AG65MortalityRate,IncubationTime,mildContagiousTime,symptomaticTime,hospitalSymptomaticTime,ICURate,ICUtime,PostICUTime,preHospTime,EDVisit,preContagiousTime,postContagiousTime,NumInfStart,householdcontactRate,ProbabilityOfTransmissionPerContact,symptomaticContactRateReduction,hospitalSymptomaticContactRateReduction,ImportationRate,InterventionRate,InterventionRateLow,InterventionMobilityEffect,AsymptomaticReducationTrans,InterventionPerIncrease,locked,
357,2020-02-02,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8969511849669032,0.0935879661196659,0.06065348030117671,0.8468181458471085,0.23127356694571272,0.2282088937259003,0.7424075699984212,0.5534942451441638,0.4028451285616289,3.083705330774007,5.331208169492421,8.394665304404107,6.087630519303119,0.419480983085091,16.4989663919626,3.722559767813366,6.632945108772958,0.2879598335353512,2.1181023091313738,1.8942129046544998,13,36.0,0.037300137210562634,0.6130730152288383,0.7958576103068167,8,0.2216098596129865,0.4620298433453855,0.7500000000000009,0.7273620724048293,0.47,0,
358,2020-02-06,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8509232632000299,0.11436905829410038,0.09336278300808333,0.7345966724277613,0.23713009212311106,0.21419543185200246,0.805701308480446,0.5665367236204426,0.447978492099805,2.880293943431164,4.291083650054216,8.83216174129542,6.924914929500177,0.43739512606850894,16.040990458339937,3.2425150185814866,6.950239096506685,0.3568750929998137,2.7687524592215027,1.1748657461668188,39,36.0,0.038821855117540424,0.7003424338265549,0.5939230659870753,3,0.5699999999999997,0.7299999999999998,0.8750000000000004,0.8025456901001518,0.38,0,
359,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8595300828614081,0.10140514385540421,0.07598501085766454,0.7459286885953289,0.2329422904865147,0.1657925677927422,0.8479921184688356,0.5979248853659374,0.44715632946988365,2.041687685822203,4.064430611530163,9.12543899892836,6.246610585550619,0.42244055466330094,16.900715905730074,4.548229555296084,7.397447415783036,0.2557021468614775,2.6463337648500733,1.639445548571975,45,36.0,0.04042167337376614,0.7470383655402786,0.7113412348776788,5,0.152632771730407,0.5798697779156725,0.7500000000000009,0.5534422615613066,0.27,0,
360,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8662357666483741,0.10482735288708693,0.06790042512062652,0.7111072088804711,0.24850044051429487,0.17323348294269658,0.8470250022062873,0.5128724032751062,0.4833819371265883,2.746029249677874,4.028513657760371,8.776666671303873,6.872147941707991,0.41407998497825893,16.24688308581482,3.2879074959927572,5.261729326178083,0.37970141721531236,2.0992486643052253,1.5917389586416388,25,36.0,0.0395358162021086,0.7441843367048164,0.726372972534072,6,0.13808444539841225,0.5689881516056026,0.7500000000000009,0.704160560950393,0.31,0,
361,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9397609459553885,0.10035612988799028,0.0737007348850463,0.8864391293078158,0.2524725565083199,0.23440834190189527,0.8411947049356899,0.599089636641095,0.4079200825652326,3.4875919798828523,4.728975973987219,8.417703193739552,6.787783006504263,0.4267375589693088,17.646575124686848,4.798606151636185,6.145658168615356,0.2810228563268998,2.4872776548085027,1.0168142969466527,65,36.0,0.04014878716210184,0.8435392666081771,0.8762012784985116,6,0.17311810453406035,0.518523362113325,0.7500000000000009,0.7797018942866045,0.38,0,
362,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8644876427393496,0.1132066203422282,0.06618117197643836,0.7437268620677885,0.25703233345442267,0.22331138297507652,0.7372394993873364,0.5192236674663351,0.47666046131837647,2.422122184880819,4.459896876823999,8.070971302050827,5.691811712959651,0.44811443674722884,15.170307385573896,3.3887186781489445,7.637944736305528,0.3560432900074445,1.0701603502050174,1.645018506202942,99,36.0,0.0402975180275447,0.895712109132581,0.7078277073449524,4,0.24590752671173766,0.47440639388768124,0.7500000000000009,0.6089259002616096,0.31,0,
363,2020-02-01,0.99,0.01,0.0002,0.99,0.01,0.0002,0.861125970320315,0.08969895942728688,0.05660109612543233,0.8601456630743831,0.23208873468538155,0.22367214488506826,0.7700448443631962,0.5540845430977639,0.4564689614727885,3.5383441187434537,4.790475735672637,9.027822026665818,6.29145248266869,0.42061580364368084,15.592830914872703,3.282599649199229,5.071293355340911,0.3538010576089261,1.4177219604913782,1.787831735193634,83,36.0,0.04148695129234581,0.7882493367817861,0.608888664725025,6,0.1863457921713894,0.5636034971531678,0.7500000000000009,0.6838376397371244,0.41,0,
364,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9445195397128217,0.10268816077047849,0.06331664627635432,0.782975801191781,0.254523283598346,0.1713462194805406,0.7519718634169381,0.5365116066931259,0.4552865616982846,3.5494914992237057,4.484087193595832,9.203507789867196,5.111059615929598,0.4331515236317297,15.57808802382801,3.012030835142652,5.612701302256757,0.2405686708454431,1.1333308511379516,1.247619359085049,39,36.0,0.03951821860970886,0.7680322437516389,0.8894887130972637,8,0.22565406497800922,0.5153193959129678,0.7500000000000009,0.7656728929772396,0.19,0,
365,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8644876427393496,0.1132066203422282,0.06618117197643836,0.7437268620677885,0.25703233345442267,0.22331138297507652,0.7372394993873364,0.5192236674663351,0.47666046131837647,2.422122184880819,4.459896876823999,8.070971302050827,5.691811712959651,0.44811443674722884,15.170307385573896,3.3887186781489445,7.637944736305528,0.3560432900074445,1.0701603502050174,1.645018506202942,77,36.0,0.0402975180275447,0.895712109132581,0.7078277073449524,4,0.14990817512869037,0.4839828059332605,0.7500000000000009,0.6089259002616096,0.15,0,
366,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9046973452774809,0.11622446582844426,0.05981950410784774,0.7379854609366034,0.25782868028719363,0.15208055858889918,0.7380982709567142,0.5092242139268972,0.46295562203212565,2.0561215710711838,5.522766792654334,9.888120459238559,6.015035773623481,0.44223162405185834,16.929774000000535,3.9613333532672295,5.738340810640524,0.23631907349017434,2.7248940888435165,1.550591815155776,83,36.0,0.041843016572645816,0.6448820955111182,0.705282991110842,4,0.2240516034952871,0.560539181659913,0.7500000000000009,0.6805203028929547,0.18,0,
367,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8651414309760468,0.11138303995191096,0.06497837754549562,0.7380912312537031,0.24703090278483428,0.203219261727016,0.7994896221625296,0.5934365296156174,0.4854771488583171,2.1097250640044125,4.0935666102461,8.388761743217039,6.732715325952992,0.4118552552886504,17.42733474750148,4.737274709989344,5.411802840536473,0.25654879705517386,1.315812997055634,1.4521674080550642,55,36.0,0.038254259191160093,0.793328732787225,0.5981709790192815,10,0.7005555555555554,0.7666666666666667,0.9027777777777781,0.609660143539374,0.27,0,
368,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8644876427393496,0.1132066203422282,0.06618117197643836,0.7437268620677885,0.25703233345442267,0.22331138297507652,0.7372394993873364,0.5192236674663351,0.47666046131837647,2.422122184880819,4.459896876823999,8.070971302050827,5.691811712959651,0.44811443674722884,15.170307385573896,3.3887186781489445,7.637944736305528,0.3560432900074445,1.0701603502050174,1.645018506202942,1,36.0,0.0402975180275447,0.895712109132581,0.7078277073449524,4,0.13594820368915883,0.4838792278887232,0.7500000000000009,0.6089259002616096,0.13,0,
369,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8554926712974157,0.08966155730514815,0.09890278301090909,0.8482839235930839,0.2642914385699028,0.15058712989230424,0.8887690115904464,0.5461408193268095,0.45256130024550667,2.1460996197581585,5.700367183620109,9.937974574859366,5.502710930855173,0.41717730220033206,16.011361259140703,4.688626044192032,7.839017327200402,0.3451980002271745,2.2478386174949536,1.8469911623267947,82,36.0,0.040023845532943046,0.7614071405541614,0.7134867343084376,9,0.2477584155582022,0.4796807617838106,0.7500000000000009,0.7013194110247951,0.13,0,
370,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9219945078005776,0.08948817134176582,0.09840814439161062,0.7650428456372668,0.23161697476044205,0.1562433182777535,0.8288629144365055,0.5839004096048531,0.46184369328654096,2.0570412983107493,4.389381278893339,9.572424080781449,6.035941162246468,0.4064605481460387,16.42507588462097,4.3809855234851565,5.933137398843396,0.25252200326540647,2.934572060019341,1.691313666181216,32,36.0,0.038520668834509435,0.8382298156038849,0.7231632094255145,9,0.18932112404153228,0.5687240076067508,0.7500000000000009,0.5799673881205762,0.32,0,
371,2020-02-12,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9158486579239853,0.09774649820454986,0.053874840679637,0.724647349575265,0.26045562949190054,0.2297363470790286,0.8870920288949496,0.598814442502569,0.42557529281910184,2.2227686830788684,5.933699767638877,8.04454887041896,6.529923775687499,0.4121516587186474,16.06471467362646,4.172949897512593,7.6118348911448095,0.28915577050688934,1.5421823422415748,1.741359301515685,61,36.0,0.040469683894464606,0.8656633391803067,0.7622104729767187,7,0.26666666666666694,0.5250000000000007,0.7916666666666674,0.6481806165859484,0.44,0,
372,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8517787353128926,0.10229903238452648,0.07747020114293499,0.7652018031727327,0.236741646815186,0.2393222319296879,0.8300755939073974,0.5159513243254562,0.4280567402045609,2.357149971920197,4.043677956359917,8.188902817565108,6.589061078075391,0.414432983648121,16.110508045594766,3.9500735731572085,7.2804100407145445,0.2185500277004753,2.0988848289459607,1.8730710713469112,54,36.0,0.04090396320901311,0.7001657774127158,0.773242308430282,7,0.11000000000000033,0.5099999999999993,0.7500000000000009,0.8215510810664167,0.48,0,
373,2020-02-01,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8981703417673532,0.0836936815241464,0.0907332005493505,0.7377505005505127,0.25685138985558376,0.22319353828834698,0.8052997615805565,0.5273268910880017,0.4774086820508663,2.290636193825849,4.372841530071719,8.1415290973104,6.29713705803873,0.4305741897442579,17.144034868266996,3.734180442962754,5.438916739911487,0.3981401723380793,2.3150472924601853,1.8769117588938982,51,36.0,0.04062744661300809,0.8146586400464727,0.5968904133395458,8,0.8111111111111109,0.8977777777777778,0.9444444444444446,0.5493479140860216,0.21,0,
374,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9397609459553885,0.10035612988799028,0.0737007348850463,0.8864391293078158,0.2524725565083199,0.23440834190189527,0.8411947049356899,0.599089636641095,0.4079200825652326,3.4875919798828523,4.728975973987219,8.417703193739552,6.787783006504263,0.4267375589693088,17.646575124686848,4.798606151636185,6.145658168615356,0.2810228563268998,2.4872776548085027,1.0168142969466527,56,36.0,0.04014878716210184,0.8435392666081771,0.8762012784985116,6,0.13155130524977868,0.5000936941748564,0.7500000000000009,0.7797018942866045,0.26,0,
375,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9108801498905512,0.10563274175976409,0.07719432770709433,0.8782413360987844,0.23561804854915963,0.2073423946065514,0.7847976565975102,0.54461122396107,0.49567291690581494,2.5973129355370146,4.798365671796516,8.918855073049738,6.38542223671175,0.42532146272183063,15.738149336593825,3.6990816248857725,6.540472663136225,0.31808050946614286,1.7120552564252458,1.9733807386409232,67,36.0,0.03710814576702136,0.792524590546836,0.8167155847001923,10,0.15285730930433158,0.5494613796276162,0.7500000000000009,0.8852028079132974,0.31,0,
376,2020-02-03,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8590088186814373,0.08181933549246917,0.09758848186977113,0.7789839634097578,0.24705167072247008,0.191439261713875,0.8969098289990765,0.5983456919284054,0.41601653231599406,3.741447017558099,5.223092284051799,9.97102037958434,5.212833309707973,0.41787590015791193,14.800134522625964,3.9297016226637203,6.100848652819108,0.39928986121066506,2.5510245738530033,1.3702145689438407,40,36.0,0.04157437456731276,0.8561170459513443,0.6177423307618459,8,0.1008992491613503,0.5599179527949252,0.7500000000000009,0.7113655389908419,0.33,0,
377,2020-02-03,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9161025013835147,0.11014435159549436,0.05390260279422257,0.7467038700329249,0.23604517383122897,0.21116436052618187,0.7624338258255076,0.5436031713554872,0.49154211561321165,3.291646563993365,5.11959771720546,9.838769297835226,6.273669765247994,0.41128625723421003,17.010935468148936,4.904980064236767,7.151075241542908,0.26505208784289136,2.8631095856094273,1.517892696001367,82,36.0,0.03998343810285033,0.7717325620905392,0.5445193213209054,4,0.7233333333333334,0.8,0.916666666666667,0.6818075451956318,0.19,0,
378,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8644876427393496,0.1132066203422282,0.06618117197643836,0.7437268620677885,0.25703233345442267,0.22331138297507652,0.7372394993873364,0.5192236674663351,0.47666046131837647,2.422122184880819,4.459896876823999,8.070971302050827,5.691811712959651,0.44811443674722884,15.170307385573896,3.3887186781489445,7.637944736305528,0.3560432900074445,1.0701603502050174,1.645018506202942,65,36.0,0.0402975180275447,0.895712109132581,0.7078277073449524,4,0.23860163142974158,0.4550396205603133,0.7500000000000009,0.6089259002616096,0.45,0,
379,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8644876427393496,0.1132066203422282,0.06618117197643836,0.7437268620677885,0.25703233345442267,0.22331138297507652,0.7372394993873364,0.5192236674663351,0.47666046131837647,2.422122184880819,4.459896876823999,8.070971302050827,5.691811712959651,0.44811443674722884,15.170307385573896,3.3887186781489445,7.637944736305528,0.3560432900074445,1.0701603502050174,1.645018506202942,5,36.0,0.0402975180275447,0.895712109132581,0.7078277073449524,4,0.20256683577045734,0.5278280145804595,0.7500000000000009,0.6089259002616096,0.21,0,
380,2020-02-01,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8816403747304126,0.09603462136729049,0.08174435179245351,0.7111247109717703,0.26577996760638906,0.23046791872564446,0.8407612769228556,0.5804832617444842,0.47163667686183586,3.1291897422611195,4.945149668022406,8.370250003274466,5.762625809058566,0.4043746808542027,16.366770043999615,3.154140982907899,7.158163607988135,0.316049848553542,1.9947295003419048,1.2138795739234056,49,36.0,0.038987870492202065,0.6322597453111984,0.6380210398441792,8,0.13309006760772793,0.4776095769154056,0.7500000000000009,0.6390978146594826,0.36,0,
381,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9108801498905512,0.10563274175976409,0.07719432770709433,0.8782413360987844,0.23561804854915963,0.2073423946065514,0.7847976565975102,0.54461122396107,0.49567291690581494,2.5973129355370146,4.798365671796516,8.918855073049738,6.38542223671175,0.42532146272183063,15.738149336593825,3.6990816248857725,6.540472663136225,0.31808050946614286,1.7120552564252458,1.9733807386409232,15,36.0,0.03710814576702136,0.792524590546836,0.8167155847001923,10,0.1899999999999996,0.4699999999999992,0.7500000000000009,0.8852028079132974,0.3,0,
382,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.897885392930442,0.08935446821520196,0.06917701315033081,0.853986901359658,0.25474940512634525,0.1885537418894928,0.8224232314061628,0.5487061801009258,0.499450160051474,2.684591341675184,4.340662923432577,9.388898730936846,6.381368909741612,0.4126822830903024,16.123086949877397,4.614472753070386,7.514675160862141,0.36014019899977423,2.308143218217009,1.2639291533326227,25,36.0,0.04057199121235214,0.871392748174211,0.6743327470415571,5,0.14838836798947583,0.523692161145014,0.7500000000000009,0.7024644705010542,0.22,0,
383,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9111943553730274,0.08734175366512853,0.05379622697299135,0.7877366113764404,0.23148035984417434,0.2179733294492382,0.8748505559075506,0.5559804786206001,0.4381257173857557,2.5090904445427347,5.943292561987133,9.467351327710531,6.759648165938647,0.43724054468278717,16.513324261657853,4.704215422093685,7.267266945069495,0.34562604388793783,2.26252953448924,1.4083934931070092,87,36.0,0.039235645106280644,0.6572183523610767,0.5554941217555672,10,0.23160569846219214,0.4654743315011951,0.7500000000000009,0.6880666773937736,0.18,0,
384,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9379246554499979,0.11813369873746105,0.09829057890905192,0.8095060454010827,0.2596842020505483,0.1747548382843973,0.834195192212482,0.5477110997382194,0.4995384039691647,3.3891178586926243,4.355738170326499,8.1039788083297,6.415522664719945,0.4016756817303824,16.97318847651755,4.765517174665337,7.5687960243287735,0.2951140714561718,1.8167340609278435,1.7440456030315645,31,36.0,0.04094662338544229,0.7765799103351714,0.7043660783668755,10,0.1871307525574728,0.5489094670235295,0.7500000000000009,0.7891790216139143,0.17,0,
385,2020-02-10,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9449516908235802,0.08862726493269164,0.0923810733378203,0.772390913136914,0.26527986139693915,0.21343203247746684,0.8951490541897205,0.563497287949928,0.4013093889808617,2.9019742817341245,5.344526369624668,9.155436312068357,6.807006467099493,0.4312483768885097,16.77897424932662,4.70900601010155,6.581009125355036,0.36933327594594884,2.0355844996226753,1.7656564316123233,3,36.0,0.03841424395181032,0.8623026501256108,0.6227552436594153,8,0.15777227141146533,0.507475326273497,0.7500000000000009,0.8418168425458741,0.12,0,
386,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9054173417916218,0.08499214778518273,0.0805978127964441,0.7355108033470592,0.2494073231915225,0.20603122718594186,0.7440611020938089,0.5631360632167794,0.47566530638661103,3.1047218835496095,5.264176091839163,9.993610098246538,5.667927740359867,0.4249018573608525,16.520225536625517,3.798854892173946,6.891405023323227,0.3695654682546467,2.064810694878374,1.0327916316263615,38,36.0,0.038536696502826005,0.7275802931380027,0.7314144634433392,9,0.16000000000000053,0.43000000000000066,0.7500000000000009,0.7832642793824127,0.23,0,
387,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8644876427393496,0.1132066203422282,0.06618117197643836,0.7437268620677885,0.25703233345442267,0.22331138297507652,0.7372394993873364,0.5192236674663351,0.47666046131837647,2.422122184880819,4.459896876823999,8.070971302050827,5.691811712959651,0.44811443674722884,15.170307385573896,3.3887186781489445,7.637944736305528,0.3560432900074445,1.0701603502050174,1.645018506202942,18,36.0,0.0402975180275447,0.895712109132581,0.7078277073449524,4,0.14989408715702068,0.526967492997559,0.7500000000000009,0.6089259002616096,0.37,0,
388,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9225225911951062,0.09805549113636283,0.05605833340967603,0.7204681956848696,0.25763767530192316,0.18123204563991524,0.7882532132219842,0.5295085423705332,0.45621188430046383,3.585845080532036,4.531152435350574,9.988435547238609,5.3626015453128195,0.4346399652818435,15.797252150071301,4.317688909362863,6.197843976158918,0.21523488535284271,2.364355484721532,1.4909132065934374,27,36.0,0.039875753144753695,0.7656113770107291,0.8369428393055269,7,0.23288741863029452,0.5194237456597435,0.7500000000000009,0.763869137015994,0.17,0,
389,2020-02-09,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8709134640302119,0.09087354500497684,0.09311118022706741,0.8436773568376779,0.24027946333647016,0.18868757666640232,0.7013222027393939,0.5363972640046919,0.45235259686738993,2.003803800746046,5.486316321444257,9.07555900999511,6.5496504634574215,0.42090602205786837,17.53780012881996,3.904337264277906,5.099478677331646,0.39033490674381555,2.5274091503776672,1.7124423807286644,64,36.0,0.0376796175218246,0.8469930239575785,0.8023294299234802,10,0.21893196122513525,0.5797746172046954,0.7500000000000009,0.552630482521099,0.46,0,
390,2020-02-12,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9158486579239853,0.09774649820454986,0.053874840679637,0.724647349575265,0.26045562949190054,0.2297363470790286,0.8870920288949496,0.598814442502569,0.42557529281910184,2.2227686830788684,5.933699767638877,8.04454887041896,6.529923775687499,0.4121516587186474,16.06471467362646,4.172949897512593,7.6118348911448095,0.28915577050688934,1.5421823422415748,1.741359301515685,41,36.0,0.040469683894464606,0.8656633391803067,0.7622104729767187,7,0.26666666666666694,0.5250000000000007,0.7916666666666674,0.6481806165859484,0.12,0,
391,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8644876427393496,0.1132066203422282,0.06618117197643836,0.7437268620677885,0.25703233345442267,0.22331138297507652,0.7372394993873364,0.5192236674663351,0.47666046131837647,2.422122184880819,4.459896876823999,8.070971302050827,5.691811712959651,0.44811443674722884,15.170307385573896,3.3887186781489445,7.637944736305528,0.3560432900074445,1.0701603502050174,1.645018506202942,18,36.0,0.0402975180275447,0.895712109132581,0.7078277073449524,4,0.2021578878806855,0.4800194103317165,0.7500000000000009,0.6089259002616096,0.37,0,
392,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9052992972536548,0.11300028180030411,0.0889988368136591,0.880638403183261,0.23531907464011137,0.1948258029966052,0.8662334259085444,0.5465896036502786,0.444168761819083,2.3492868859895424,4.630171399353966,8.217595099435346,5.451489562985628,0.4174952980999218,16.227313922712018,4.288079210790133,6.980284117755572,0.2451319343061545,2.5887156732895145,1.2816581637667634,31,36.0,0.04153322444102345,0.6508702487276162,0.7760894981970917,9,0.1880679282923033,0.46967724025512037,0.7500000000000009,0.5940859774299165,0.27,0,
393,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8662357666483741,0.10482735288708693,0.06790042512062652,0.7111072088804711,0.24850044051429487,0.17323348294269658,0.8470250022062873,0.5128724032751062,0.4833819371265883,2.746029249677874,4.028513657760371,8.776666671303873,6.872147941707991,0.41407998497825893,16.24688308581482,3.2879074959927572,5.261729326178083,0.37970141721531236,2.0992486643052253,1.5917389586416388,32,36.0,0.0395358162021086,0.7441843367048164,0.726372972534072,6,0.1721070673778788,0.5043146902023325,0.7500000000000009,0.704160560950393,0.42,0,
394,2020-02-01,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8937396210358,0.0968196272239802,0.07974033319765718,0.8862340827135956,0.252118857349597,0.17614578504169326,0.8148209119361529,0.5285872138096281,0.4068510110635159,2.3666462105423793,5.7525081082383025,8.707421970082022,5.106005678072971,0.4422933523928983,15.038912840356868,3.1118611762567117,7.125903206855872,0.3120709218076534,2.5421791407481305,1.5129769256894983,69,36.0,0.03878238895723867,0.7066932863349198,0.5117979019857138,4,0.20154881635177396,0.5799810242503207,0.7500000000000009,0.6202645291676576,0.24,0,
395,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9122183330727367,0.11832910084371259,0.07316276402353919,0.7197412844941266,0.2478873825765475,0.17947414821351365,0.7384803071583073,0.5696459093222024,0.4058314035903396,2.451805548479762,5.441154547608942,9.402810616888027,6.810820465886534,0.4214790461052472,16.537990126960985,3.8595742913433364,6.560851276962767,0.3139966759799072,1.8553596886191153,1.6759380667326877,51,36.0,0.04115275948509275,0.7607505895118938,0.5513489478382841,2,0.2055354401043341,0.46764426270167314,0.7500000000000009,0.6144877036431546,0.34,0,
396,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8927620010701672,0.11966683165276201,0.0718418826305782,0.7154031986029379,0.25827537277361345,0.19222605860288666,0.7993789700216801,0.5483417440436806,0.4238755139164523,2.5107338837608064,4.388173313612402,8.331126455435777,5.413308359055694,0.40348326743815593,15.65716462155206,3.76462997392779,6.875810544129589,0.37350515802787077,1.8183441948136363,1.847809007322716,63,36.0,0.04193937862779357,0.6592911976419207,0.6900612882902468,3,0.24270131453363838,0.5683642540884215,0.7500000000000009,0.6199346197265688,0.31,0,
397,2020-02-12,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9158486579239853,0.09774649820454986,0.053874840679637,0.724647349575265,0.26045562949190054,0.2297363470790286,0.8870920288949496,0.598814442502569,0.42557529281910184,2.2227686830788684,5.933699767638877,8.04454887041896,6.529923775687499,0.4121516587186474,16.06471467362646,4.172949897512593,7.6118348911448095,0.28915577050688934,1.5421823422415748,1.741359301515685,61,36.0,0.040469683894464606,0.8656633391803067,0.7622104729767187,7,0.26666666666666694,0.5250000000000007,0.7916666666666674,0.6481806165859484,0.23,0,
398,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8824441154885043,0.08336406420006065,0.07650804560057867,0.8036336124054002,0.23927770424378578,0.20967626151596885,0.7974522471070612,0.5996636087769894,0.4037307811661447,2.548184392412103,4.01684439889259,8.914004627087714,5.83956081410496,0.40268201682267407,15.89893619495385,3.218709651995367,6.12572224682914,0.20629183064089093,2.549647056364184,1.0023117481921031,63,36.0,0.04073695735649434,0.8807067378224881,0.7889837797463677,8,0.15276901495459985,0.4791445762968944,0.7500000000000009,0.8553245660823381,0.33,0,
399,2020-02-07,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9308886489467101,0.11966722418138717,0.06689999159977911,0.883830861642028,0.256437565355362,0.16468386466728613,0.8539585987750703,0.5757390916863393,0.4328300773117851,2.29948126978151,4.839535268597251,8.108259891464142,5.752947344503297,0.4476525246640103,16.5756574270854,3.44674207342951,7.410458489507667,0.28319184752366156,1.008082668570378,1.2290179296488755,78,36.0,0.03977415505520529,0.6831209097554678,0.7680934248125613,6,0.15035732593415507,0.5314844517393593,0.7500000000000009,0.7120358925913279,0.48,0,
400,2020-02-07,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9110379735906685,0.0843120475792154,0.0810985203085327,0.8050321353703431,0.26337726449449606,0.19878141608709649,0.747318189550532,0.5879977803742251,0.4507345048936874,3.304152309265577,5.359958969848808,9.995843829618567,5.734118561090093,0.44606007809367954,15.553995008877493,3.6296932879075823,6.61098851858814,0.23229195957653948,1.5589541496581074,1.366012348645478,61,36.0,0.037646591232314286,0.6841869655088793,0.8002313466527418,7,0.21855488893626593,0.5762921343684959,0.7500000000000009,0.8497235170611286,0.37,0,
401,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8662357666483741,0.10482735288708693,0.06790042512062652,0.7111072088804711,0.24850044051429487,0.17323348294269658,0.8470250022062873,0.5128724032751062,0.4833819371265883,2.746029249677874,4.028513657760371,8.776666671303873,6.872147941707991,0.41407998497825893,16.24688308581482,3.2879074959927572,5.261729326178083,0.37970141721531236,2.0992486643052253,1.5917389586416388,74,36.0,0.0395358162021086,0.7441843367048164,0.726372972534072,6,0.1300633266169083,0.4512868033608511,0.7500000000000009,0.704160560950393,0.39,0,
402,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9107972305924924,0.11098170244920642,0.07238532223724452,0.8861112726987567,0.24962462417772582,0.195052516459724,0.7914337471791283,0.5120911597935535,0.45403072054949556,2.6114625763742314,5.706311803444401,8.290191719634777,5.977093363573097,0.4004965175172175,16.04788328216104,3.1685026910650507,5.840682209834502,0.2874429943446126,1.6979866086540596,1.7754702324648286,73,36.0,0.039686471924324965,0.6754891415467319,0.8531785626474495,10,0.23547730083478974,0.5279340358881646,0.7500000000000009,0.7532526585838519,0.12,0,
403,2020-02-01,0.99,0.01,0.0002,0.99,0.01,0.0002,0.861125970320315,0.08969895942728688,0.05660109612543233,0.8601456630743831,0.23208873468538155,0.22367214488506826,0.7700448443631962,0.5540845430977639,0.4564689614727885,3.5383441187434537,4.790475735672637,9.027822026665818,6.29145248266869,0.42061580364368084,15.592830914872703,3.282599649199229,5.071293355340911,0.3538010576089261,1.4177219604913782,1.787831735193634,31,36.0,0.04148695129234581,0.7882493367817861,0.608888664725025,6,0.2104187841867071,0.49494569310643693,0.7500000000000009,0.6838376397371244,0.48,0,
