key,startDate,AG04AsymptomaticRate,AG04HospRate,AG04MortalityRate,AG517AsymptomaticRate,AG517HospRate,AG517MortalityRate,AG1849AsymptomaticRate,AG1849HospRate,AG1849MortalityRate,AG5064AsymptomaticRate,AG5064HospRate,AG5064MortalityRate,AG65AsymptomaticRate,AG65HospRate,AG65MortalityRate,IncubationTime,mildContagiousTime,symptomaticTime,hospitalSymptomaticTime,ICURate,ICUtime,PostICUTime,preHospTime,EDVisit,preContagiousTime,postContagiousTime,NumInfStart,householdcontactRate,ProbabilityOfTransmissionPerContact,symptomaticContactRateReduction,hospitalSymptomaticContactRateReduction,ImportationRate,InterventionRate,InterventionRateLow,InterventionMobilityEffect,AsymptomaticReducationTrans
103,2/14/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8861598,0.115681259,0.084291662,0.779240962,0.266214769,0.154593311,0.782805528,0.589611537,0.426291963,3.482052183,4.62091792,9.274622197,5.60861736,0.442707062,9.528832374,4.599156369,5.750474802,0.349786552,2.84844894,1.425737098,78,36,0.039066893,0.663083225,0.635423906,10,0.37,0.41,0.83,0.620601658
413,2/14/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.115681259,0.08259324,0.777153395,0.26671743,0.210741274,0.818749912,0.589611537,0.465536582,3.181667089,4.62091792,9.274622197,6.693141569,0.443405985,9.528832374,4.599156369,5.322376627,0.349786552,1.795963144,1.927196229,91,36,0.03734065,0.87148081,0.799465392,6,0.37,0.48,0.83,0.620601658
191,2/20/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.915754417,0.105194071,0.072782367,0.837356239,0.231335789,0.223347714,0.850615089,0.561929613,0.492265785,2.33496126,4.581718671,8.660785259,5.833071968,0.413620489,9.528832374,4.657928891,5.31432029,0.294624133,1.870466907,1.435693554,76,36,0.039066893,0.695296516,0.5666476,9,0.24,0.58,0.89,0.620601658
481,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.864055852,0.115681259,0.069166213,0.746564396,0.231335789,0.160520598,0.71092005,0.501880602,0.457617786,2.734161233,4.06694634,8.900275766,6.096212275,0.421235194,15.73056875,3.912068627,5.072820859,0.294624133,2.423663221,1.21494339,76,36,0.039001341,0.692528588,0.70186657,4,0.35,0.45,0.9,0.620601658
411,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.939783013,0.085169554,0.094059252,0.764752538,0.263377121,0.249588157,0.874808853,0.599531386,0.472788397,2.151459395,4.122442899,8.733295585,6.868179501,0.426627234,9.528832374,4.599156369,7.841599905,0.32680768,2.84844894,1.778918172,13,36,0.037626373,0.673353596,0.5666476,3,0.24,0.41,0.83,0.808296726
350,2/20/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.864055852,0.115681259,0.061989754,0.704129031,0.230458258,0.154593311,0.766350094,0.599531386,0.436998453,3.181667089,4.945154887,8.660785259,5.497958601,0.428476715,10.17221559,4.211127925,6.537252306,0.294624133,2.423663221,1.425737098,57,36,0.039206936,0.673353596,0.524555466,7,0.22,0.4,0.73,0.601538558
340,2/22/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.866099225,0.109606319,0.084291662,0.716677474,0.233260781,0.192319634,0.874808853,0.552525581,0.465536582,3.507224427,5.120392268,8.35829491,5.991144692,0.42144096,9.121293111,4.657928891,7.841599905,0.270057075,1.795963144,1.778918172,78,36,0.037626373,0.875009419,0.635423906,5,0.22,0.6,0.9,0.605474778
36,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.101297552,0.093749865,0.704129031,0.233260781,0.17886182,0.774909121,0.552525581,0.465536582,3.482052183,4.581718671,9.472625295,5.308741039,0.42144096,15.1207902,4.093423586,7.401770724,0.349786552,1.550978745,1.520234895,25,36,0.039206936,0.865072026,0.525785321,6,0.24,0.45,0.83,0.601538558
246,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.915568577,0.115681259,0.060468137,0.888020355,0.241829686,0.210247251,0.788732906,0.589611537,0.427361962,3.451188522,5.051686759,8.522890038,5.746030243,0.442707062,15.73056875,4.599156369,5.373789185,0.326345379,1.795963144,1.21494339,76,36,0.037626373,0.658402873,0.70186657,3,0.37,0.45,0.83,0.748768747
204,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.091505429,0.084291662,0.704129031,0.234324308,0.154593311,0.766350094,0.588688416,0.436998453,3.482052183,4.910075395,8.522890038,6.233461401,0.425276924,9.528832374,3.203646708,7.011662483,0.305743978,1.795963144,1.425737098,13,36,0.038495936,0.673353596,0.525785321,8,0.31,0.42,0.83,0.601538558
333,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.93345038,0.099519138,0.084291662,0.836057294,0.233260781,0.210247251,0.874808853,0.501880602,0.427361962,2.213200666,5.120392268,8.95922422,5.308741039,0.418990904,16.54607567,4.900786918,7.841599905,0.326345379,1.795963144,1.778918172,56,36,0.037626373,0.658402873,0.676591207,7,0.28,0.41,0.9,0.620601658
61,2/24/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.114524218,0.061989754,0.704129031,0.254050352,0.17886182,0.719273784,0.58324296,0.436998453,3.482052183,5.120392268,8.464685039,5.60861736,0.42144096,15.1207902,4.211127925,7.787964028,0.349786552,1.550978745,1.460312432,13,36,0.038495936,0.673353596,0.525785321,6,0.18,0.41,0.83,0.601538558
384,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.869737895,0.095956077,0.063157595,0.746564396,0.252794017,0.196518437,0.877450107,0.599531386,0.436998453,2.00278617,5.120392268,8.592335201,5.991144692,0.432483187,10.48819769,4.599156369,7.841599905,0.326345379,2.050394597,1.778918172,76,36,0.038495936,0.663083225,0.70186657,3,0.18,0.45,0.9,0.601538558
14,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.864055852,0.115681259,0.061989754,0.704129031,0.241829686,0.154593311,0.71092005,0.599531386,0.436998453,2.094660557,5.120392268,8.35829491,5.497958601,0.428476715,16.54607567,4.211127925,6.537252306,0.294624133,1.795963144,1.21494339,65,36,0.039206936,0.818719199,0.740966155,1,0.2,0.58,0.79,0.601538558
252,2/20/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.117006433,0.08259324,0.764752538,0.26671743,0.249588157,0.82289329,0.588688416,0.472788397,3.023246717,4.105111353,9.293962145,6.233461401,0.443405985,16.32421491,4.599156369,7.011662483,0.305743978,1.795963144,1.781931412,13,36,0.037626373,0.85590206,0.713900445,8,0.31,0.41,0.83,0.620601658
225,2/16/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.114524218,0.093749865,0.704129031,0.248276145,0.178784486,0.719273784,0.543274597,0.465536582,3.482052183,4.077828433,8.685702048,5.60861736,0.42144096,15.1207902,4.900786918,5.322376627,0.349786552,1.550978745,1.460312432,2,36,0.038495936,0.663083225,0.712486283,6,0.31,0.41,0.83,0.620601658
102,2/14/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.101297552,0.098796608,0.779240962,0.234324308,0.222965308,0.788732906,0.589611537,0.426291963,3.181667089,4.62091792,8.685702048,5.60861736,0.443405985,9.528832374,4.599156369,5.635357314,0.294624133,2.84844894,1.460312432,2,36,0.038495936,0.663083225,0.635423906,9,0.37,0.41,0.81,0.620601658
233,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.099519138,0.060468137,0.716677474,0.231335789,0.249588157,0.719273784,0.501880602,0.436998453,3.181667089,5.120392268,8.456195743,5.17680579,0.442871798,10.80736594,4.657928891,6.211209826,0.269965598,1.870466907,1.778918172,76,36,0.038981443,0.658402873,0.70186657,4,0.2,0.61,0.77,0.586305343
471,2/16/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.080552927,0.093749865,0.704129031,0.248276145,0.17886182,0.719273784,0.58324296,0.476349316,3.482052183,4.868835956,8.464685039,5.60861736,0.42144096,15.1207902,4.211127925,7.787964028,0.349786552,2.545320456,1.520234895,91,36,0.038495936,0.658402873,0.525785321,6,0.21,0.46,0.83,0.601538558
196,2/24/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.884934885,0.091505429,0.060468137,0.704129031,0.231335789,0.249588157,0.788732906,0.57991732,0.472788397,3.482052183,4.122442899,8.522890038,6.601644878,0.412479918,9.528832374,3.757245241,5.322376627,0.20879228,1.870466907,1.425737098,78,36,0.039206936,0.663083225,0.525785321,8,0.28,0.59,0.83,0.620601658
433,2/19/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.091505429,0.060468137,0.865018417,0.256323907,0.196518437,0.795469704,0.588688416,0.465536582,2.402827065,4.662246907,9.130620205,5.60861736,0.431313127,9.528832374,3.757245241,5.373789185,0.242880268,2.673223765,1.460312432,78,36,0.038495936,0.632675899,0.59891394,4,0.16,0.61,0.83,0.620601658
85,2/22/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.101297552,0.084291662,0.764752538,0.260590415,0.160520598,0.782805528,0.599531386,0.436998453,3.771300537,4.303130757,8.685702048,5.60861736,0.42144096,9.528832374,4.900786918,5.322376627,0.294624133,1.870466907,1.210199089,76,36,0.039066893,0.677124806,0.5666476,9,0.24,0.64,0.83,0.620601658
80,2/16/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.892932283,0.114524218,0.093749865,0.845263554,0.231335789,0.17886182,0.719273784,0.581215989,0.436998453,3.405107365,5.120392268,8.35829491,6.096212275,0.442707062,15.1207902,4.599156369,7.787964028,0.270057075,1.550978745,1.778918172,78,36,0.038495936,0.658402873,0.825361799,6,0.28,0.41,0.8,0.601538558
175,2/22/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.866099225,0.115681259,0.061989754,0.704129031,0.241829686,0.217291408,0.766350094,0.520610053,0.41099346,2.094660557,4.105111353,9.293962145,5.497958601,0.443405985,9.422732501,4.627053934,6.537252306,0.270057075,1.795963144,1.334272427,65,36,0.038495936,0.673353596,0.635423906,4,0.2,0.41,0.87,0.601538558
145,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.115681259,0.060468137,0.779643486,0.23965763,0.154593311,0.719273784,0.588688416,0.422636938,3.482052183,4.662246907,8.522890038,5.497958601,0.442871798,9.528832374,4.242053611,7.570657649,0.244268967,1.795963144,1.21494339,76,36,0.039066893,0.632675899,0.525785321,4,0.28,0.61,0.87,0.620601658
475,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.091505429,0.08259324,0.836057294,0.234324308,0.150287875,0.788732906,0.599531386,0.436998453,3.482052183,4.581718671,8.685702048,6.601644878,0.443405985,15.1207902,4.599156369,7.186884129,0.20879228,1.191193423,1.425737098,78,36,0.039206936,0.871303199,0.635423906,7,0.28,0.41,0.83,0.620601658
125,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.93345038,0.105194071,0.073807676,0.764752538,0.233260781,0.210247251,0.877450107,0.559990658,0.472788397,3.243899297,4.122442899,8.104289863,5.497958601,0.448470255,9.556515366,4.599156369,6.211209826,0.326345379,2.423663221,1.210199089,56,36,0.039206936,0.663083225,0.5666476,9,0.16,0.41,0.9,0.791190901
29,2/22/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.117006433,0.073807676,0.704129031,0.231335789,0.154593311,0.766350094,0.576147654,0.427358096,2.151459395,5.120392268,9.472625295,5.497958601,0.42144096,10.48819769,4.599156369,5.373789185,0.270057075,1.942010244,1.425737098,13,36,0.03734065,0.673353596,0.525785321,4,0.24,0.4,0.71,0.600259852
320,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.085169554,0.093749865,0.837356239,0.245939112,0.249588157,0.766350094,0.58324296,0.476349316,2.151459395,5.051686759,8.464685039,6.868179501,0.413833515,15.1207902,4.599156369,7.841599905,0.20879228,2.545320456,1.778918172,91,36,0.03734065,0.658402873,0.525785321,4,0.32,0.41,0.9,0.600259852
495,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.117006433,0.067339923,0.704129031,0.248276145,0.218972024,0.719273784,0.564697101,0.449379292,3.482052183,4.122442899,8.733295585,5.60861736,0.448470255,9.528832374,4.599156369,7.787964028,0.349786552,1.795963144,1.520234895,13,36,0.037626373,0.729510497,0.525785321,6,0.38,0.41,0.83,0.601538558
206,2/22/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.904811041,0.090245059,0.088791096,0.704129031,0.233260781,0.160520598,0.71092005,0.501880602,0.436998453,3.507224427,4.122941459,8.35829491,5.308741039,0.42144096,16.54607567,4.900786918,5.072820859,0.294624133,1.795963144,1.210199089,65,36,0.039206936,0.777690017,0.740966155,3,0.18,0.41,0.77,0.80107816
178,2/16/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.087134954,0.093749865,0.837356239,0.248276145,0.17886182,0.719273784,0.58324296,0.475025012,3.310169117,4.662246907,8.464685039,5.60861736,0.42144096,15.1207902,4.211127925,6.507585711,0.349786552,1.141896044,1.520234895,91,36,0.039206936,0.890950844,0.524555466,4,0.31,0.46,0.83,0.601538558
392,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.939783013,0.117006433,0.067339923,0.764752538,0.231335789,0.218972024,0.874808853,0.559990658,0.427361962,3.708955885,4.122442899,8.733295585,5.497958601,0.448470255,16.54607567,4.599156369,7.570657649,0.32680768,1.730039634,1.435693554,13,36,0.037626373,0.658402873,0.5666476,6,0.38,0.47,0.74,0.808296726
264,2/22/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.115681259,0.062774761,0.856089836,0.243262775,0.178784486,0.766350094,0.521106393,0.465536582,2.151459395,4.077828433,9.274622197,6.868179501,0.42144096,15.1207902,3.898134036,5.322376627,0.356156138,1.730039634,1.588235987,13,36,0.039206936,0.754891566,0.865829696,4,0.31,0.41,0.83,0.620601658
248,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.105194071,0.060468137,0.704129031,0.231335789,0.150287875,0.894874052,0.559990658,0.465536582,3.181667089,4.910075395,8.480200157,6.595651556,0.442871798,15.1207902,4.211127925,6.757908201,0.244268967,2.84844894,1.781931412,76,36,0.03734065,0.604171441,0.5666476,9,0.35,0.48,0.83,0.600259852
470,2/16/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.080552927,0.093749865,0.704129031,0.248276145,0.17886182,0.719273784,0.58324296,0.476349316,3.310169117,4.868835956,8.464685039,5.60861736,0.42144096,15.1207902,4.211127925,7.787964028,0.349786552,2.545320456,1.520234895,2,36,0.038495936,0.658402873,0.525785321,4,0.28,0.46,0.83,0.601538558
28,2/22/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.915568577,0.117006433,0.073807676,0.789826222,0.231335789,0.154593311,0.766350094,0.543274597,0.413131371,2.681420065,5.120392268,9.472625295,5.497958601,0.42144096,10.73088593,4.599156369,5.373789185,0.270057075,1.795963144,1.460312432,13,36,0.038495936,0.673353596,0.605870814,4,0.24,0.4,0.83,0.600259852
406,2/5/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.090977819,0.094059252,0.777153395,0.253419114,0.249588157,0.719273784,0.552525581,0.465536582,2.98543946,5.123381757,8.900275766,5.308741039,0.418990904,9.333294924,3.757245241,6.746811624,0.270057075,1.795963144,1.778918172,78,36,0.039206936,0.632675899,0.525785321,3,0.22,0.41,0.75,0.762710737
409,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.099519138,0.061989754,0.875578802,0.239088016,0.17886182,0.766350094,0.559990658,0.468013162,3.013865152,4.662246907,8.833590334,5.469030864,0.442871798,10.8620386,4.211127925,5.202030193,0.20879228,1.795963144,1.520234895,78,36,0.039206936,0.777690017,0.635423906,4,0.38,0.61,0.77,0.600259852
441,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.93345038,0.105194071,0.060468137,0.836057294,0.241829686,0.238125713,0.782805528,0.588688416,0.465536582,2.213200666,4.122442899,8.733295585,5.308741039,0.418990904,10.73088593,4.900786918,6.211209826,0.326345379,1.795963144,1.435693554,76,36,0.039687939,0.702809716,0.676591207,7,0.2,0.41,0.73,0.620601658
281,2/29/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.915754417,0.115681259,0.08259324,0.777153395,0.231335789,0.249588157,0.719273784,0.552525581,0.41099346,3.023246717,4.581718671,9.293962145,5.308741039,0.443024358,16.54607567,4.267058751,7.234952943,0.270057075,1.870466907,1.435693554,2,36,0.039206936,0.632675899,0.525785321,4,0.37,0.41,0.73,0.620601658
390,2/5/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8861598,0.101297552,0.093749865,0.837356239,0.267171597,0.17886182,0.719273784,0.599531386,0.476349316,3.310169117,4.662246907,8.480200157,5.60861736,0.443405985,15.1207902,4.900786918,5.750474802,0.349786552,2.545320456,1.778918172,91,36,0.038495936,0.658402873,0.525785321,4,0.32,0.46,0.83,0.601538558
55,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.091505429,0.061989754,0.779240962,0.239088016,0.239906869,0.719273784,0.546558778,0.418261062,3.013865152,4.581718671,8.522890038,5.60861736,0.442871798,17.11899123,4.627053934,5.373789185,0.242880268,1.870466907,1.520234895,76,36,0.039206936,0.777690017,0.80430164,4,0.18,0.41,0.77,0.620601658
119,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.105194071,0.060468137,0.746564396,0.241829686,0.238125713,0.788732906,0.588688416,0.426291963,3.181667089,4.122442899,9.274622197,5.60861736,0.442707062,9.528832374,4.599156369,6.279520417,0.326345379,2.84844894,1.460312432,2,36,0.039066893,0.663083225,0.5666476,9,0.2,0.41,0.9,0.620601658
45,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.117006433,0.08259324,0.764752538,0.260590415,0.196518437,0.769686417,0.552525581,0.44915925,3.482052183,4.581718671,8.522890038,5.60861736,0.405166711,16.32421491,4.599156369,5.373789185,0.270057075,1.870466907,1.781931412,76,36,0.039066893,0.677124806,0.5666476,2,0.31,0.59,0.83,0.620601658
239,2/3/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.915754417,0.099519138,0.092387787,0.836057294,0.233260781,0.223347714,0.795469704,0.529588519,0.496856023,2.87223928,4.910075395,8.079043465,5.308741039,0.404532416,9.307157885,4.900786918,7.361464427,0.356156138,1.942010244,1.778918172,76,36,0.03734065,0.663083225,0.87470857,7,0.16,0.41,0.9,0.700943625
373,2/14/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.915568577,0.101422444,0.083480291,0.716677474,0.264855461,0.204120764,0.70311865,0.588688416,0.436998453,3.968985262,5.120392268,8.833590334,5.991144692,0.418990904,16.54607567,4.211127925,6.537252306,0.269965598,2.84844894,1.460312432,2,36,0.039066893,0.673353596,0.5666476,4,0.18,0.48,0.9,0.601538558
313,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.114524218,0.093749865,0.704129031,0.233260781,0.17886182,0.782805528,0.545465778,0.480045214,3.482052183,4.910075395,8.464685039,5.308741039,0.418990904,15.1207902,4.900786918,5.750474802,0.349786552,1.942010244,1.520234895,56,36,0.039687939,0.72403383,0.525785321,7,0.16,0.41,0.73,0.601538558
398,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.115681259,0.084291662,0.764752538,0.231335789,0.210247251,0.874808853,0.515869283,0.41471925,3.451188522,4.893479712,8.685702048,5.497958601,0.442871798,16.54607567,4.657928891,7.31331109,0.326345379,1.795963144,1.520234895,76,36,0.03734065,0.658402873,0.525785321,9,0.38,0.4,0.9,0.605474778
310,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.114524218,0.073807676,0.704129031,0.231335789,0.150287875,0.894874052,0.503161594,0.465536582,3.013865152,5.811996489,8.464685039,5.910863833,0.442871798,15.1207902,4.599156369,7.787964028,0.349786552,1.550978745,1.460312432,2,36,0.03734065,0.673353596,0.525785321,6,0.28,0.41,0.83,0.601538558
446,2/19/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.866702712,0.115681259,0.053696497,0.777153395,0.26671743,0.223347714,0.82289329,0.520610053,0.41099346,3.023246717,5.120392268,9.293962145,5.308741039,0.442707062,16.54607567,4.627053934,5.911858165,0.270057075,1.795963144,1.460312432,40,36,0.03734065,0.777690017,0.635423906,5,0.37,0.41,0.81,0.620601658
99,2/24/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.115681259,0.084291662,0.737666026,0.256323907,0.154593311,0.719273784,0.588688416,0.449379292,2.151459395,4.662246907,8.522890038,5.60861736,0.442871798,10.69077827,4.503353001,5.032894037,0.242880268,1.870466907,1.460312432,78,36,0.039066893,0.673353596,0.525785321,1,0.28,0.63,0.83,0.620601658
124,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.93345038,0.097403786,0.083480291,0.866440311,0.233260781,0.210247251,0.777895065,0.559990658,0.450695059,3.767289062,4.62091792,8.104289863,5.497958601,0.448470255,10.53127353,4.599156369,6.211209826,0.326345379,2.423663221,1.435693554,56,36,0.039206936,0.804560923,0.5666476,5,0.21,0.41,0.9,0.808296726
487,2/16/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.080552927,0.093749865,0.837356239,0.231758057,0.249588157,0.766350094,0.588688416,0.472788397,3.482052183,4.122442899,8.464685039,5.60861736,0.425276924,16.32421491,4.599156369,6.800107121,0.305743978,2.545320456,1.520234895,13,36,0.037626373,0.658402873,0.525785321,8,0.32,0.46,0.83,0.67055313
165,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.864055852,0.103930635,0.097652752,0.737666026,0.231335789,0.17886182,0.850615089,0.501880602,0.468013162,3.507224427,5.051686759,8.104289863,5.497958601,0.432483187,17.11899123,4.657928891,5.202030193,0.349786552,1.141896044,1.520234895,78,36,0.03734065,0.729510497,0.70186657,4,0.38,0.61,0.77,0.600259852
467,2/6/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.915754417,0.099519138,0.08259324,0.837356239,0.269421965,0.179643593,0.795469704,0.561929613,0.465536582,2.33496126,5.193109997,8.079043465,6.601644878,0.404532416,15.1207902,4.627053934,7.361464427,0.242880268,1.942010244,1.778918172,78,36,0.039206936,0.673353596,0.525785321,4,0.16,0.48,0.9,0.601538558
10,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8861598,0.091505429,0.08259324,0.869652653,0.234324308,0.240010586,0.71235138,0.599531386,0.427361962,3.482052183,4.581718671,8.522890038,5.60861736,0.412479918,15.1207902,3.924759778,5.750474802,0.294624133,1.191193423,1.425737098,78,36,0.038495936,0.871303199,0.605870814,7,0.28,0.41,0.83,0.601538558
27,2/5/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.866702712,0.090977819,0.05761994,0.764752538,0.234324308,0.180630891,0.719273784,0.563743496,0.436998453,3.928295993,5.120392268,8.104289863,5.308741039,0.413833515,16.54607567,3.669863288,7.841599905,0.270057075,1.795963144,1.435693554,76,36,0.038495936,0.632675899,0.5666476,1,0.24,0.48,0.74,0.762710737
486,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.095809555,0.093749865,0.837356239,0.248276145,0.249588157,0.766350094,0.58324296,0.476349316,3.482052183,4.122442899,8.464685039,6.898455568,0.425276924,15.1207902,3.124921962,7.011662483,0.349786552,1.730039634,1.520234895,91,36,0.038495936,0.658402873,0.713900445,8,0.31,0.42,0.83,0.67055313
422,2/22/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.900369443,0.091505429,0.062774761,0.704129031,0.241829686,0.17886182,0.788732906,0.588418811,0.436998453,2.570292759,5.051686759,8.464685039,5.746030243,0.434656895,9.528832374,4.599156369,5.373789185,0.326345379,1.191193423,1.778918172,13,36,0.037626373,0.632675899,0.863827587,7,0.16,0.41,0.73,0.586305343
432,2/19/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.091505429,0.060468137,0.865018417,0.256323907,0.196518437,0.795469704,0.588688416,0.422636938,3.771300537,4.662246907,8.522890038,6.578910613,0.442871798,10.69077827,3.757245241,7.69312154,0.242880268,1.870466907,1.460312432,13,36,0.039066893,0.695296516,0.525785321,9,0.28,0.48,0.83,0.620601658
18,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896611104,0.099519138,0.073807676,0.888020355,0.231335789,0.17886182,0.766350094,0.552525581,0.465536582,3.451188522,4.893479712,8.685702048,5.497958601,0.413833515,16.54607567,4.211127925,7.31331109,0.326345379,1.942010244,1.334272427,76,36,0.03734065,0.658402873,0.525785321,9,0.38,0.41,0.9,0.600259852
234,2/3/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.93936222,0.090245059,0.060468137,0.789826222,0.263312627,0.238125713,0.71092005,0.599531386,0.475025012,3.764331958,4.945154887,9.977050939,5.497958601,0.418990904,10.64697193,4.627053934,7.743702004,0.294624133,2.050394597,1.435693554,13,36,0.03734065,0.753519745,0.644386296,7,0.31,0.41,0.8,0.625573981
291,2/24/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.090977819,0.062774761,0.877480607,0.233260781,0.249588157,0.719273784,0.552525581,0.465536582,3.928295993,5.120392268,8.104289863,5.308741039,0.442707062,9.528832374,4.627053934,5.373789185,0.270057075,1.795963144,1.588235987,76,36,0.039206936,0.754891566,0.635423906,3,0.24,0.41,0.71,0.762710737
231,2/11/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.115681259,0.060468137,0.746564396,0.231335789,0.210247251,0.874808853,0.501880602,0.44915925,3.451188522,5.120392268,8.95922422,6.578910613,0.413833515,9.528832374,4.627053934,5.060878763,0.349786552,1.870466907,1.778918172,78,36,0.037626373,0.658402873,0.635423906,3,0.31,0.63,0.76,0.641064169
277,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.864055852,0.115681259,0.061723296,0.737666026,0.256323907,0.201485672,0.719273784,0.588688416,0.422636938,3.61806033,4.122442899,8.522890038,6.327020549,0.442871798,10.69077827,4.599156369,5.373789185,0.242880268,1.279899099,1.781931412,25,36,0.039066893,0.658402873,0.5666476,9,0.16,0.48,0.83,0.620601658
141,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.080552927,0.093749865,0.764752538,0.231758057,0.17886182,0.766350094,0.58324296,0.476349316,3.482052183,4.662246907,8.317627996,5.60861736,0.425276924,16.32421491,4.970606271,7.011662483,0.349786552,1.730039634,1.781931412,91,36,0.038495936,0.658402873,0.525785321,4,0.31,0.42,0.83,0.67055313
420,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.866099225,0.084369757,0.08259324,0.736713919,0.23965763,0.249588157,0.82289329,0.529782368,0.427361962,3.107627866,4.105111353,8.456195743,5.308741039,0.442871798,15.1207902,4.627053934,6.211209826,0.269965598,1.795963144,1.435693554,40,36,0.038981443,0.69136307,0.635423906,4,0.37,0.61,0.73,0.586305343
379,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.864055852,0.091505429,0.060468137,0.779240962,0.260590415,0.248032583,0.719273784,0.501880602,0.436125032,3.771300537,4.581718671,8.522890038,5.60861736,0.405166711,10.69077827,4.627053934,5.373789185,0.242880268,2.050394597,1.781931412,25,36,0.03734065,0.677124806,0.665965102,9,0.18,0.48,0.83,0.620601658
