  Day,Susceptible_DC,Incubating_DC,Infected_DC,Colonized_DC,Recovered_DC,Dead_DC,Hospitalized_DC,NewAdmissions_DC,EDVisits_DC,ICU_DC,Tests_DC,Quarantined_DC,numHousholdQuarantined_DC,InfectiousEventsPrevented_DC,confirmedcases_DC,Susceptible_VA,Incubating_VA,Infected_VA,Colonized_VA,Recovered_VA,Dead_VA,Hospitalized_VA,NewAdmissions_VA,EDVisits_VA,ICU_VA,Tests_VA,Quarantined_VA,numHousholdQuarantined_VA,InfectiousEventsPrevented_VA,confirmedcases_VA,Susceptible_MD,Incubating_MD,Infected_MD,Colonized_MD,Recovered_MD,Dead_MD,Hospitalized_MD,NewAdmissions_MD,EDVisits_MD,ICU_MD,Tests_MD,Quarantined_MD,numHousholdQuarantined_MD,InfectiousEventsPrevented_MD,confirmedcases_MD,Susceptible,Incubating,Infected,Colonized,Recovered, Dead,Hospitalized,NewAdmissions,EDVisits,  ICU,Tests,Quarantined,numHousholdQuarantined,InfectiousEventsPrevented,confirmedcases,count
  1.0,687585.5890410959,0.3835616438356164,  0.0,0.0273972602739726,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,2511755.6301369863,1.2328767123287672,  0.0,0.136986301369863,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,6116198.7397260275,2.8904109589041096,0.0136986301369863,0.3561643835616438,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,9315539.95890411,4.506849315068493,0.0136986301369863,0.5205479452054794,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0, 75.0
  2.0,687585.2191780822,0.6027397260273972,0.0136986301369863,0.1643835616438356,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,2511754.328767123,2.3013698630136985,0.0136986301369863,0.3561643835616438,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,6116194.383561644,6.164383561643835,0.0273972602739726,1.4246575342465753,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,9315533.93150685,9.068493150684931,0.0547945205479452,1.9452054794520548,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0, 75.0
  3.0,687584.506849315,1.095890410958904,0.0136986301369863,0.3561643835616438,0.0273972602739726,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,2511752.657534247,3.1506849315068495,0.0136986301369863,1.178082191780822,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,6116189.2602739725,9.465753424657533,0.0958904109589041,3.136986301369863,0.0410958904109589,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,9315526.424657535,13.712328767123287,0.1232876712328767,4.671232876712328,0.0684931506849315,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0, 75.0
  4.0,687583.8356164383,1.3150684931506849,0.0136986301369863,0.8082191780821918,0.0273972602739726,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,2511750.301369863,4.328767123287672,0.0547945205479452,2.2739726027397262,0.0410958904109589,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,6116182.904109589,12.424657534246576,0.2328767123287671,6.273972602739726,0.1643835616438356,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,9315517.04109589,18.068493150684933,0.3013698630136986,9.356164383561644,0.2328767123287671,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0, 75.0
  5.0,687582.8904109589,1.7534246575342465,0.0821917808219178,1.1506849315068493,0.1232876712328767,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,2511747.0821917807,6.027397260273973,0.1780821917808219,3.506849315068493,0.2054794520547945,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,6116175.520547945,15.58904109589041,0.6712328767123288,9.493150684931507,0.726027397260274,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,9315505.493150685,23.36986301369863,0.9315068493150684,14.150684931506849,1.0547945205479452,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0, 75.0
  6.0,687581.6712328767,2.5753424657534247,0.1232876712328767,1.4246575342465753,0.2054794520547945,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,2511742.808219178,8.58904109589041,0.2602739726027397,4.698630136986301,0.6438356164383562,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,6116166.2602739725,20.013698630136986,1.0410958904109588,13.178082191780822,1.5068493150684932,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,9315490.739726027,31.17808219178082,1.4246575342465753,19.301369863013697,2.356164383561644,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0, 75.0
  7.0,687580.1917808219,3.315068493150685,0.1643835616438356,1.917808219178082,0.410958904109589,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,2511737.493150685,10.945205479452055,0.4931506849315068,6.876712328767123,1.1917808219178083,  0.0,  0.0,  0.0,0.0136986301369863,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,6116155.643835616,24.47945205479452,1.4794520547945205,17.15068493150685,3.2465753424657535,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,9315473.328767123,38.73972602739726,2.136986301369863,25.945205479452056,4.8493150684931505,  0.0,  0.0,  0.0,0.0136986301369863,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0, 75.0
  8.0,687577.9726027397,4.671232876712328,0.2328767123287671,2.4246575342465753,0.6986301369863014,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,2511731.657534247,13.438356164383562,0.7397260273972602,9.205479452054794,1.9589041095890412,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,6116141.534246575,30.835616438356166,2.164383561643836,21.835616438356166,5.63013698630137,  0.0,0.0136986301369863,0.0136986301369863,0.0547945205479452,0.0136986301369863,  0.0,  0.0,  0.0,  0.0,  0.0,9315451.164383562,48.945205479452056,3.136986301369863,33.465753424657535,8.287671232876713,  0.0,0.0136986301369863,0.0136986301369863,0.0547945205479452,0.0136986301369863,  0.0,  0.0,  0.0,  0.0,  0.0, 75.0
  9.0,687576.0273972603,5.342465753424658,0.3013698630136986,3.3424657534246576,0.9863013698630136,  0.0,  0.0,  0.0,0.0136986301369863,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,2511724.835616438,15.849315068493151,0.9726027397260274,12.465753424657533,2.8767123287671232,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,6116124.602739726,38.28767123287671,3.0273972602739727,27.767123287671232,8.315068493150685,  0.0,0.0547945205479452,0.0410958904109589,0.0136986301369863,0.0273972602739726,  0.0,  0.0,  0.0,  0.0,  0.0,9315425.465753425,59.47945205479452,4.301369863013699,43.57534246575342,12.178082191780822,  0.0,0.0547945205479452,0.0410958904109589,0.0273972602739726,0.0273972602739726,  0.0,  0.0,  0.0,  0.0,  0.0, 75.0
 10.0,687573.3150684931,6.205479452054795,0.5068493150684932,4.63013698630137,1.3424657534246576,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,2511716.301369863,19.63013698630137,1.356164383561644,15.136986301369863,4.575342465753424,  0.0,0.0410958904109589,0.0410958904109589,  0.0,0.0136986301369863,  0.0,  0.0,  0.0,  0.0,  0.0,6116105.438356165,45.64383561643836,4.205479452054795,34.38356164383562,12.32876712328767,  0.0,0.0684931506849315,0.0136986301369863,0.0684931506849315,0.0273972602739726,  0.0,  0.0,  0.0,  0.0,  0.0,9315395.05479452,71.47945205479452,6.068493150684931,54.15068493150685,18.246575342465754,  0.0,0.1095890410958904,0.0547945205479452,0.0684931506849315,0.0410958904109589,  0.0,  0.0,  0.0,  0.0,  0.0, 75.0
