  Day,Susceptible_DC,Incubating_DC,Infected_DC,Colonized_DC,Recovered_DC,Dead_DC,Hospitalized_DC,NewAdmissions_DC,EDVisits_DC,ICU_DC,Tests_DC,Quarantined_DC,numHousholdQuarantined_DC,InfectiousEventsPrevented_DC,confirmedcases_DC,Susceptible_VA,Incubating_VA,Infected_VA,Colonized_VA,Recovered_VA,Dead_VA,Hospitalized_VA,NewAdmissions_VA,EDVisits_VA,ICU_VA,Tests_VA,Quarantined_VA,numHousholdQuarantined_VA,InfectiousEventsPrevented_VA,confirmedcases_VA,Susceptible_MD,Incubating_MD,Infected_MD,Colonized_MD,Recovered_MD,Dead_MD,Hospitalized_MD,NewAdmissions_MD,EDVisits_MD,ICU_MD,Tests_MD,Quarantined_MD,numHousholdQuarantined_MD,InfectiousEventsPrevented_MD,confirmedcases_MD,Susceptible,Incubating,Infected,Colonized,Recovered, Dead,Hospitalized,NewAdmissions,EDVisits,  ICU,Tests,Quarantined,numHousholdQuarantined,InfectiousEventsPrevented,confirmedcases,count
  0.0,1.8303378174369684,1.6515381436302277,  0.0,0.3292120780174072,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,2.1785457883030195,1.9101867119530909,  0.0,0.5457440690945731,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,2.450347077079417,2.2440848522719894,  0.0,0.601754767884832,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,0.4352654323965563,0.6698098555531211,  0.0,0.7715264727076039,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,2.4177284024512216,1.88048714009375,  0.0,0.8105583451657721,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,3.462160805900662,2.6684776459359565,0.16776575221435117,1.1113211311699025,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,3.7451922551927015,3.265600432964156,0.23368863038546522,1.1278305193242737,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,1.411537659195471,1.346812771650892,0.28177133471338534,1.470282533677959,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,2.905860348438872,2.119413471590213,0.11951030798891756,1.0436795297037,0.1195103079889175,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,4.524014663398888,3.136668511490604,0.23368863038546517,1.8826081378093793,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,4.6050482330974045,3.4777777442250764,0.34661625342322894,2.1663637033107017,0.11951030798891765,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,2.685894760750409,1.975591446300808,0.48023308770379397,2.311401109558218,0.1677657522143512,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,3.594144459552966,2.340389008249458,0.20393111999232302,1.4434666200566648,0.20393111999232305,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,6.088647108224095,3.7992028702170306,0.34661625342322905,2.6335371173333013,0.32921207801740726,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,6.31298758309587,4.476970875599033,0.5422691864889772,3.0047221814210427,0.48023308770379397,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,4.441502912319524,3.299767993219178,0.6616065049572943,3.246441510742448,0.5724179031342462,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,4.325303985660197,2.5910838670265246,0.2891295267139133,1.950985188362277,0.32921207801740726,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,7.581192528305073,4.614844134899248,0.4592167976160829,3.309556027718691,0.6172620127259956,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,8.29512349058214,5.293764685879455,0.7513902259023603,4.418269911482552,0.7344266353228944,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,6.5282093508321575,4.489339516250192,0.9554231723970728,4.257664179313597,0.972419489693696,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,4.984664573205739,2.680963565114438,0.34661625342322894,2.341465709276322,0.5491969658404761,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,9.892894175997432,5.891085972029831,0.7064381221422573,3.738849556914768,1.123352021743542,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,10.473258372482649,6.420993189466288,1.1586954255829962,5.0806145693642675,1.3536573250823902,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,9.027508195609805,6.244846646702523,1.4784029485572863,5.326870690636052,1.721773288101127,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,6.432040151981192,3.4641016151377544,0.5221415517290385,2.9296161358843054,0.8071826269938732,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,11.470810786732546,6.327775892212917,0.8581374691644906,4.897607318468348,1.686647713156656,  0.0,  0.0,  0.0,0.11951030798891756,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,13.46474310443035,7.712405683590002,1.3782601075905787,6.28688235368283,2.2941621573465114,  0.0,  0.0,  0.0,0.1195103079889177,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,11.764563610343515,7.344723925663469,1.6230590010529407,7.51197321952852,2.5347821943801914,  0.0,  0.0,  0.0,0.16776575221435117,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,6.935838818298872,2.958439275861564,0.5724179031342462,3.427160870459699,1.3610848558694366,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,12.991506766235034,7.007002828373985,0.9459228331641002,5.902484177928769,2.407019071539327,  0.0,0.1195103079889177,0.1195103079889177,  0.0,0.1195103079889177,  0.0,  0.0,  0.0,  0.0,  0.0,14.914768706280931,8.166431975846676,1.5968357705320952,7.567993271615022,3.162742569148832,  0.0,0.11951030798891756,0.11951030798891756,  0.0,0.11951030798891756,  0.0,  0.0,  0.0,  0.0,  0.0,14.035302207096532,8.843477785853045,1.932813958005604,9.292782554404504,3.706123273239319,  0.0,0.16776575221435117,0.16776575221435117,  0.0,0.16776575221435117,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,7.743390240557381,3.2923121769813126,0.6641414050660639,3.785911157624508,1.6794093839850404,  0.0,0.1195103079889175,0.1195103079889175,  0.0,0.1195103079889175,  0.0,  0.0,  0.0,  0.0,  0.0,14.677861340350994,7.5043640597447565,1.1912302949585225,7.151377281155939,3.0292281991394545,  0.0,0.1195103079889177,  0.0,  0.0,0.1195103079889177,  0.0,  0.0,  0.0,  0.0,  0.0,16.448962520168795,7.682854611955624,1.958077749480309,9.050396833274194,4.164290437736237,  0.0,0.28912952671391307,0.2656565620264255,0.20393111999232294,0.11951030798891756,  0.0,  0.0,  0.0,  0.0,  0.0,17.08927348429307,9.807236846327635,2.2911388806225506,11.320853798580675,4.681451061045819,  0.0,0.3706293290592587,0.28912952671391307,0.20393111999232294,0.20393111999232305,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,9.258998245988524,3.5831996135715674,0.7318481839392806,4.338153491911815,2.22160251808738,  0.0,0.1677657522143512,0.11951030798891765,  0.0,0.1195103079889175,  0.0,  0.0,  0.0,  0.0,  0.0,17.242296436072962,7.509484306353133,1.3749033305079907,8.134141086047714,4.179495059693367,  0.0,0.1677657522143512,0.11951030798891751,0.1677657522143512,0.1195103079889177,  0.0,  0.0,  0.0,  0.0,  0.0,20.582812585092533,10.133160878047002,2.5275628239526533,10.510374347000855,5.177910200386661,  0.0,0.3101584718700391,0.11951030798891764,0.20393111999232277,0.16776575221435117,  0.0,  0.0,  0.0,  0.0,  0.0,22.662589054631532,12.073968624130343,2.8249347335269976,14.026275340088832,6.041270927655872,  0.0,0.4139958509300203,0.2039311199923229,0.2592542582608452,0.23368863038546522,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,10.192105622158385,3.800529484773047,0.9521198669945998,4.642524644701907,3.1368693932681007,  0.0,0.1677657522143512,  0.0,0.11951030798891758,0.1195103079889175,  0.0,  0.0,  0.0,  0.0,  0.0,19.646497833625553,8.255706497390547,1.605101089154891,8.637413671570757,5.510830260272035,  0.0,0.3019227051594155,0.2592542582608453,0.1677657522143511,0.16776575221435117,  0.0,  0.0,  0.0,  0.0,  0.0,24.767891214285655,12.212877602435597,2.8956507231865922,12.725512498402015,6.4868632701072215,  0.0,0.40058768003145667,0.20393111999232305,0.16776575221435117,0.23368863038546522,  0.0,  0.0,  0.0,  0.0,  0.0,28.1257042666614,13.886296754539543,3.315389636770358,17.419228789214692,8.308330481361681,  0.0,0.5996568366833973,0.32015539180252894,0.25925425826084514,0.34661625342322905,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,10.921460656777873,3.643940569980078,1.2384310255993187,4.812074360536605,4.001155052723354,  0.0,0.2592542582608453,0.2039311199923229,0.11951030798891756,0.1195103079889175,  0.0,  0.0,  0.0,  0.0,  0.0,22.316958324545105,8.920804915727365,1.7873743296603883,9.448986391953833,7.178610670994875,  0.0,0.33678116053977575,0.1677657522143512,0.16776575221435117,0.2336886303854652,  0.0,  0.0,  0.0,  0.0,  0.0,29.075100665018315,13.703279832830297,3.393409479166893,14.49886827529791,8.569397444907553,  0.0,0.4687235254723546,0.28177133471338534,0.25925425826084514,0.28177133471338534,  0.0,  0.0,  0.0,  0.0,  0.0,34.294399836028916,16.693853063290053,4.256628077209901,18.38499337820082,11.229125420929568,  0.0,0.6442350948084887,0.36606756348739367,0.3201553918025293,0.40372139933867024,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,12.146138087778557,4.142747982747831,1.4124301902104832,5.080821272344885,4.660676685027706,  0.0,0.3292120780174072,0.11951030798891765,0.11951030798891756,0.1195103079889175,  0.0,  0.0,  0.0,  0.0,  0.0,25.850530893775154,11.135189201954631,2.1812436788578773,10.441302311055392,8.379268482788834,  0.0,0.3790346907426675,0.20393111999232302,0.1195103079889177,0.28177133471338534,  0.0,  0.0,  0.0,  0.0,  0.0,34.163130897319924,13.877627024136585,3.720434102316939,17.809324037826645,10.44498293713426,  0.0,0.7013654279746584,0.4381512016762599,0.28177133471338534,0.3520277623620614,  0.0,  0.0,  0.0,  0.0,  0.0,43.069425644310776,19.198670576393074,4.8891084711337776,23.54855285415411,13.372563585072198,  0.0,0.8358186003070271,0.4776016537183789,0.32015539180252917,0.4633149960332112,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,13.292565272940813,5.055831946669892,1.5808399097998123,5.707643092033396,5.094486354906827,  0.0,0.3626085798028061,0.16776575221435114,0.16776575221435114,0.1195103079889175,  0.0,  0.0,  0.0,  0.0,  0.0,30.186447159321347,12.327976152201211,2.6041828921989807,12.364366006143602,9.634749472378884,  0.0,0.5811576132105346,0.32921207801740726,0.25925425826084547,0.36606756348739394,  0.0,  0.0,  0.0,  0.0,  0.0,41.00393165610028,16.124762991017516,4.8080133348945076,20.48871493319008,12.557667858889655,  0.0,0.7344266353228943,0.3660675634873938,0.37903469074266743,0.3910358713980304,  0.0,  0.0,  0.0,  0.0,  0.0,53.125228047251376,23.496316192249697,6.037097385625004,27.924065125774543,16.51491086967763,  0.0,0.9347545215418608,0.535251748191866,0.47804123195567083,0.5376010722026495,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
  0.0,14.605819822755986,5.585034162406985,1.7290772234138243,6.038523670231163,5.655108862673401,  0.0,0.39103587139803014,0.2039311199923229,  0.0,0.20393111999232294,  0.0,  0.0,  0.0,  0.0,  0.0,33.74088595462706,13.086804050021009,2.933914704374275,13.587047342691625,11.3038089800968,  0.0,0.62099377639503,0.20393111999232294,0.3466162534232291,0.3790346907426675,  0.0,  0.0,  0.0,  0.0,  0.0,49.17767383970916,20.10715883930278,5.3554597730150375,23.935623945863597,14.776099732115568,0.11951030798891768,0.8990181112620768,0.5422691864889766,0.5811576132105343,0.4633149960332112,  0.0,  0.0,  0.0,  0.0,  0.0,65.6725118064881,29.79618506457557,6.888099500137724,32.52228163540385,19.91314895653772,0.11951030798891768,1.048898963636071,0.5771683406301417,0.6363622724666708,0.603845410318831,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
